tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
atoll_s46_A	atoll	46	A	US	Core destroyed	895	flagoff	8	4	7	128	-1	-1	473	79	0.167	0.846	3	1	128,7,8,36	895	0	14,2
atoll_s46_B	atoll	46	B	OPP	Core destroyed	163	flagoff	8	3	59	69	-1	-1	128	2	0.0156	2.344	3	0	69,59,61	163	1	2,14
atoll_s47_A	atoll	47	A	OPP	Core destroyed	388	flagoff	8	2	8	9	-1	-1	20	0	0.0	10.0	2	0	8,9	388	0	14,2
atoll_s47_B	atoll	47	B	OPP	Core destroyed	642	flagoff	8	5	8	570	-1	-1	206	53	0.2573	2.427	5	0	10,570,8,16,80	642	1	2,14
atoll_s48_A	atoll	48	A	US	Core destroyed	372	flagoff	8	5	8	54	-1	-1	368	8	0.0217	1.359	5	0	10,8,50,37,54	372	0	14,2
atoll_s48_B	atoll	48	B	US	Core destroyed	154	flagoff	8	6	7	47	-1	-1	150	43	0.2867	4.0	6	0	39,47,36,7,8,21	154	1	2,14
drakkarfjord_s46_A	drakkarfjord	46	A	US	Core destroyed	240	flagoff	8	8	10	37	42	37	232	176	0.7586	3.448	7	1	10,11,37,18,33,22,30,26	240	0	26,4
drakkarfjord_s46_B	drakkarfjord	46	B	OPP	Core destroyed	359	flagoff	8	4	10	56	-1	-1	59	0	0.0	6.78	3	1	56,14,11,10	359	1	2,24
drakkarfjord_s47_A	drakkarfjord	47	A	OPP	Titanium collected (tiebreak)	1000	flagoff	8	7	10	43	-1	-1	74	2	0.027	9.459	6	1	10,11,31,33,43,36,40	1000	0	26,4
drakkarfjord_s47_B	drakkarfjord	47	B	US	Core destroyed	163	flagoff	8	8	10	46	46	46	155	0	0.0	5.161	7	1	40,36,46,33,21,14,11,10	163	1	2,24
drakkarfjord_s48_A	drakkarfjord	48	A	OPP	Core destroyed	556	flagoff	8	7	10	43	-1	-1	132	0	0.0	5.303	6	1	10,11,31,33,43,36,40	556	0	26,4
drakkarfjord_s48_B	drakkarfjord	48	B	OPP	Titanium collected (tiebreak)	1000	flagoff	8	8	10	118	-1	118	312	0	0.0	2.564	7	1	113,115,45,118,98,14,11,10	1000	1	2,24
glacierkeep_s46_A	glacierkeep	46	A	US	Core destroyed	266	flagoff	8	8	9	49	49	49	260	202	0.7769	3.077	8	0	44,46,23,49,19,10,14,9	266	0	14,26
glacierkeep_s46_B	glacierkeep	46	B	US	Core destroyed	293	flagoff	8	8	9	36	48	36	207	100	0.4831	3.865	8	0	36,32,14,29,9,25,10,22	293	1	14,2
glacierkeep_s47_A	glacierkeep	47	A	US	Core destroyed	183	flagoff	8	8	9	63	63	63	162	0	0.0	4.938	7	1	45,63,18,60,17,10,14,9	183	0	14,26
glacierkeep_s47_B	glacierkeep	47	B	US	Titanium collected (tiebreak)	1000	flagoff	8	8	9	36	44	36	162	59	0.3642	4.938	8	0	36,32,14,29,9,25,10,22	1000	1	14,2
glacierkeep_s48_A	glacierkeep	48	A	US	Titanium collected (tiebreak)	1000	flagoff	8	8	9	61	-1	61	985	0	0.0	0.812	7	1	41,45,18,61,17,10,14,9	1000	0	14,26
glacierkeep_s48_B	glacierkeep	48	B	US	Core destroyed	217	flagoff	8	8	9	52	52	52	211	181	0.8578	3.791	8	0	52,42,20,43,9,47,10,50	217	1	14,2
midgard_s46_A	midgard	46	A	US	Core destroyed	433	flagoff	8	7	54	100	-1	-1	387	381	0.9845	1.809	5	2	54,94,58,100,64,71,67	433	0	26,26
midgard_s46_B	midgard	46	B	OPP	Core destroyed	221	flagoff	8	7	56	100	-1	-1	174	171	0.9828	4.023	5	2	60,56,63,100,62,89,68	221	1	2,2
midgard_s47_A	midgard	47	A	OPP	Core destroyed	180	flagoff	8	7	54	163	-1	-1	131	127	0.9695	5.344	7	0	54,70,129,163,70,80,73	180	0	26,26
midgard_s47_B	midgard	47	B	OPP	Core destroyed	161	flagoff	8	4	54	69	-1	-1	115	112	0.9739	3.478	4	0	66,69,58,54	161	1	2,2
