tag	map	seed	seat	ours	cond	turn	arm	game_rounds	game_jumps	eid	birth	pos	dsq_core	dsq_centre	n_seats	coverage	coverage_ferry	best_cov_site	lifetime	died	death_round	n_launch	n_launch_seat	ever_launched
atoll_s70_A	atoll	70	A	OPP	Core destroyed	368	v520	368	34	30	11	12,3	1	6.5	8	2	2	2	357	0	-1	29	9	1
atoll_s70_B	atoll	70	B	US	Core destroyed	177	v520	177	19	29	9	4,12	2	8.5	8	1	1	2	168	0	-1	15	0	1
atoll_s71_A	atoll	71	A	OPP	Core destroyed	314	v520	314	13	45	17	12,4	2	8.5	8	1	1	2	45	1	62	9	0	1
atoll_s71_B	atoll	71	B	US	Core destroyed	645	v520	645	12	30	9	5,13	5	8.5	8	1	1	2	636	0	-1	7	0	1
atoll_s71_B	atoll	71	B	US	Core destroyed	645	v520	645	12	51	18	0,16	2	8.5	8	1	1	2	24	1	42	1	1	1
atoll_s71_B	atoll	71	B	US	Core destroyed	645	v520	645	12	147	80	0,15	1	6.5	8	2	2	2	138	1	218	0	0	0
atoll_s71_B	atoll	71	B	US	Core destroyed	645	v520	645	12	235	269	0,16	2	8.5	8	1	1	2	376	0	-1	0	0	0
atoll_s72_A	atoll	72	A	OPP	Core destroyed	223	v520	223	36	30	10	12,3	1	6.5	8	2	2	2	101	1	111	15	3	1
atoll_s72_A	atoll	72	A	OPP	Core destroyed	223	v520	223	36	54	20	16,5	5	8.5	8	1	1	2	203	0	-1	17	1	1
atoll_s72_B	atoll	72	B	US	Core destroyed	225	v520	225	5	53	20	4,17	5	8.5	8	1	1	2	205	0	-1	0	0	0
atoll_s72_B	atoll	72	B	US	Core destroyed	225	v520	225	5	79	38	2,12	1	6.5	8	2	2	2	4	1	42	1	0	1
drakkarfjord_s70_A	drakkarfjord	70	A	US	Core destroyed	92	v520	92	10	23	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s70_B	drakkarfjord	70	B	US	Core destroyed	124	v520	124	10	23	13	7,21	20	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s71_A	drakkarfjord	71	A	US	Core destroyed	235	v520	235	10	23	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s71_B	drakkarfjord	71	B	OPP	Core destroyed	521	v520	521	11	22	13	6,20	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s71_B	drakkarfjord	71	B	OPP	Core destroyed	521	v520	521	11	82	39	0,25	1	6.5	8	2	2	2	482	0	-1	1	0	1
drakkarfjord_s72_A	drakkarfjord	72	A	US	Core destroyed	92	v520	92	10	22	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s72_B	drakkarfjord	72	B	US	Core destroyed	101	v520	101	10	22	13	6,20	18	32.5	8	0	0	2	2	1	15	2	0	1
glacierkeep_s70_A	glacierkeep	70	A	US	Core destroyed	119	v520	119	8	15	11	16,23	5	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s70_B	glacierkeep	70	B	US	Core destroyed	873	v520	873	13	15	11	16,6	10	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s70_B	glacierkeep	70	B	US	Core destroyed	873	v520	873	13	130	176	16,1	2	4.5	8	2	2	2	697	0	-1	5	3	1
glacierkeep_s71_A	glacierkeep	71	A	US	Core destroyed	145	v520	145	8	15	11	16,23	5	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s71_B	glacierkeep	71	B	OPP	Harvesters (tiebreak)	1000	v520	1000	29	15	11	16,6	10	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s71_B	glacierkeep	71	B	OPP	Harvesters (tiebreak)	1000	v520	1000	29	84	72	15,5	4	6.5	8	2	2	2	244	1	316	21	0	1
glacierkeep_s72_A	glacierkeep	72	A	US	Core destroyed	162	v520	162	8	15	11	16,23	5	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s72_B	glacierkeep	72	B	US	Core destroyed	249	v520	249	8	15	11	16,6	10	14.5	8	0	0	2	2	1	13	2	0	1
nordkap_s70_A	nordkap	70	A	US	Core destroyed	113	v520	113	4	15	7	11,14	10	22.5	8	0	0	2	2	1	9	2	0	1
nordkap_s70_B	nordkap	70	B	OPP	Core destroyed	555	v520	555	124	32	11	7,10	10	18.5	8	0	0	2	2	1	13	2	0	1
nordkap_s70_B	nordkap	70	B	OPP	Core destroyed	555	v520	555	124	38	14	8,4	2	8.5	8	1	1	2	541	0	-1	33	0	1
nordkap_s70_B	nordkap	70	B	OPP	Core destroyed	555	v520	555	124	50	20	11,9	5	8.5	8	1	1	2	535	0	-1	87	0	1
nordkap_s71_A	nordkap	71	A	US	Core destroyed	209	v520	209	3	15	7	10,15	4	12.5	8	0	0	2	2	1	9	1	0	1
nordkap_s71_B	nordkap	71	B	US	Core destroyed	253	v520	253	5	24	9	10,12	25	30.5	8	0	0	2	2	1	11	2	0	1
nordkap_s71_B	nordkap	71	B	US	Core destroyed	253	v520	253	5	80	48	10,4	1	6.5	8	2	2	2	205	0	-1	1	0	1
nordkap_s71_B	nordkap	71	B	US	Core destroyed	253	v520	253	5	113	116	9,9	4	6.5	8	2	2	2	137	0	-1	0	0	0
nordkap_s72_A	nordkap	72	A	OPP	Core destroyed	641	v520	641	118	17	7	10,15	4	12.5	8	0	0	2	2	1	9	1	0	1
nordkap_s72_A	nordkap	72	A	OPP	Core destroyed	641	v520	641	118	27	9	7,18	1	6.5	8	2	2	2	632	0	-1	115	0	1
nordkap_s72_B	nordkap	72	B	OPP	Core destroyed	101	v520	101	3	14	7	10,10	9	12.5	8	0	0	2	4	1	11	1	0	1
