tag	map	seed	seat	ours	cond	turn	arm	arrive	sent	kill	last	window	ge1	ge2	nobody	two_body_share	bought_sentinel	ge1_fp	ge2_fp	nobody_fp
atoll_s115_A	atoll	115	A	OPP	Core destroyed	332	flagoff	7	-1	-1	331	325	7	0	0.9785	0.0	0	16	0	0.9508
atoll_s115_B	atoll	115	B	US	Core destroyed	212	flagoff	6	120	211	211	114	62	10	0.4561	0.0877	1	107	32	0.0614
atoll_s116_A	atoll	116	A	US	Core destroyed	248	flagoff	6	66	247	247	60	58	23	0.0333	0.3833	1	60	32	0.0
atoll_s116_B	atoll	116	B	US	Core destroyed	159	flagoff	6	98	158	158	92	65	1	0.2935	0.0109	1	81	3	0.1196
atoll_s117_A	atoll	117	A	US	Core destroyed	306	flagoff	9	250	305	305	241	222	6	0.0788	0.0249	1	238	44	0.0124
atoll_s117_B	atoll	117	B	OPP	Core destroyed	186	flagoff	7	100	-1	185	93	77	26	0.172	0.2796	1	93	42	0.0
drakkarfjord_s115_A	drakkarfjord	115	A	US	Core destroyed	544	flagoff	10	488	543	543	478	372	142	0.2218	0.2971	1	478	414	0.0
drakkarfjord_s115_B	drakkarfjord	115	B	US	Core destroyed	129	flagoff	10	64	128	128	54	31	0	0.4259	0.0	1	54	0	0.0
drakkarfjord_s116_A	drakkarfjord	116	A	OPP	Core destroyed	214	flagoff	10	-1	-1	213	204	111	0	0.4559	0.0	0	128	0	0.3725
drakkarfjord_s116_B	drakkarfjord	116	B	US	Core destroyed	143	flagoff	10	87	142	142	77	39	0	0.4935	0.0	1	77	0	0.0
drakkarfjord_s117_A	drakkarfjord	117	A	OPP	Core destroyed	472	flagoff	10	63	-1	471	53	33	0	0.3774	0.0	1	50	0	0.0566
drakkarfjord_s117_B	drakkarfjord	117	B	OPP	Harvesters (tiebreak)	1000	flagoff	10	741	-1	999	731	245	0	0.6648	0.0	1	363	0	0.5034
glacierkeep_s115_A	glacierkeep	115	A	US	Core destroyed	221	flagoff	9	159	220	220	150	93	4	0.38	0.0267	1	150	68	0.0
glacierkeep_s115_B	glacierkeep	115	B	US	Core destroyed	173	flagoff	8	80	172	172	72	54	11	0.25	0.1528	1	72	35	0.0
glacierkeep_s116_A	glacierkeep	116	A	US	Core destroyed	173	flagoff	8	76	172	172	68	47	2	0.3088	0.0294	1	67	43	0.0147
glacierkeep_s116_B	glacierkeep	116	B	US	Core destroyed	469	flagoff	8	84	468	468	76	63	13	0.1711	0.1711	1	76	44	0.0
glacierkeep_s117_A	glacierkeep	117	A	US	Core destroyed	181	flagoff	8	80	180	180	72	50	4	0.3056	0.0556	1	71	43	0.0139
glacierkeep_s117_B	glacierkeep	117	B	US	Core destroyed	565	flagoff	8	68	564	564	60	47	7	0.2167	0.1167	1	60	32	0.0
midgard_s115_A	midgard	115	A	US	Core destroyed	545	flagoff	52	188	544	544	136	136	130	0.0	0.9559	1	136	135	0.0
midgard_s115_B	midgard	115	B	US	Core destroyed	292	flagoff	55	236	291	291	181	180	165	0.0055	0.9116	1	181	178	0.0
midgard_s116_A	midgard	116	A	OPP	Core destroyed	285	flagoff	51	-1	-1	284	234	94	48	0.5983	0.2051	0	101	61	0.5684
midgard_s116_B	midgard	116	B	OPP	Core destroyed	408	flagoff	44	-1	-1	407	364	265	216	0.272	0.5934	0	266	223	0.2692
midgard_s117_A	midgard	117	A	US	Core destroyed	257	flagoff	52	201	256	256	149	149	133	0.0	0.8926	1	149	145	0.0
midgard_s117_B	midgard	117	B	US	Core destroyed	201	flagoff	52	145	200	200	93	93	84	0.0	0.9032	1	93	92	0.0
nordkap_s115_A	nordkap	115	A	OPP	Core destroyed	224	flagoff	4	-1	-1	223	220	46	6	0.7909	0.0273	0	69	22	0.6864
nordkap_s115_B	nordkap	115	B	OPP	Core destroyed	522	flagoff	4	-1	-1	521	518	181	39	0.6506	0.0753	0	213	94	0.5888
nordkap_s116_A	nordkap	116	A	OPP	Core destroyed	228	flagoff	4	-1	-1	227	224	118	42	0.4732	0.1875	0	122	51	0.4554
nordkap_s116_B	nordkap	116	B	US	Core destroyed	113	flagoff	4	40	112	112	36	25	5	0.3056	0.1389	1	36	15	0.0
nordkap_s117_A	nordkap	117	A	OPP	Core destroyed	288	flagoff	4	-1	-1	287	284	198	130	0.3028	0.4577	0	202	141	0.2887
nordkap_s117_B	nordkap	117	B	US	Core destroyed	125	flagoff	4	56	124	124	52	27	1	0.4808	0.0192	1	52	15	0.0
yulerune_s115_A	yulerune	115	A	OPP	Core destroyed	238	flagoff	28	-1	-1	237	210	203	191	0.0333	0.9095	0	210	197	0.0
yulerune_s115_B	yulerune	115	B	US	Core destroyed	236	flagoff	33	180	235	235	147	135	127	0.0816	0.8639	1	139	131	0.0544
yulerune_s116_A	yulerune	116	A	US	Core destroyed	269	flagoff	28	176	268	268	148	147	141	0.0068	0.9527	1	148	146	0.0
yulerune_s116_B	yulerune	116	B	US	Core destroyed	464	flagoff	31	428	463	463	397	358	269	0.0982	0.6776	1	369	285	0.0705
yulerune_s117_A	yulerune	117	A	US	Core destroyed	191	flagoff	29	121	190	190	92	92	80	0.0	0.8696	1	92	92	0.0
yulerune_s117_B	yulerune	117	B	OPP	Core destroyed	405	flagoff	33	-1	-1	404	372	370	363	0.0054	0.9758	0	372	368	0.0
