tag	map	seed	seat	ours	cond	turn	arm	game_rounds	game_jumps	eid	birth	pos	dsq_core	dsq_centre	n_seats	coverage	coverage_ferry	best_cov_site	lifetime	died	death_round	n_launch	n_launch_seat	ever_launched
atoll_s46_A	atoll	46	A	OPP	Core destroyed	405	parent	405	107	29	8	13,4	2	4.5	8	2	2	2	397	0	-1	105	8	1
atoll_s46_B	atoll	46	B	OPP	Core destroyed	219	parent	219	24	24	6	4,13	2	4.5	8	2	2	2	136	1	142	21	1	1
atoll_s47_A	atoll	47	A	US	Core destroyed	409	parent	409	27	22	6	14,5	4	6.5	8	2	2	2	55	1	61	22	0	1
atoll_s47_B	atoll	47	B	OPP	Titanium collected (tiebreak)	1000	parent	1000	3	41	18	4,13	2	4.5	8	2	2	2	2	1	20	1	0	1
atoll_s47_B	atoll	47	B	OPP	Titanium collected (tiebreak)	1000	parent	1000	3	133	102	5,14	4	6.5	8	2	2	2	898	0	-1	0	0	0
atoll_s48_A	atoll	48	A	OPP	Core destroyed	936	parent	936	35	29	8	13,4	2	4.5	8	2	2	2	59	1	67	18	4	1
atoll_s48_A	atoll	48	A	OPP	Core destroyed	936	parent	936	35	345	239	12,7	17	26.5	8	0	0	2	1	1	240	1	0	1
atoll_s48_A	atoll	48	A	OPP	Core destroyed	936	parent	936	35	1002	747	12,4	2	8.5	8	1	1	2	3	1	750	0	0	0
atoll_s48_A	atoll	48	A	OPP	Core destroyed	936	parent	936	35	1014	751	10,5	13	26.5	8	0	0	2	1	1	752	1	0	1
atoll_s48_B	atoll	48	B	OPP	Core destroyed	128	parent	128	22	28	8	2,12	1	6.5	8	2	2	2	120	0	-1	19	0	1
drakkarfjord_s46_A	drakkarfjord	46	A	US	Core destroyed	132	parent	132	5	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s46_B	drakkarfjord	46	B	US	Core destroyed	331	parent	331	8	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s47_A	drakkarfjord	47	A	US	Core destroyed	182	parent	182	5	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s47_B	drakkarfjord	47	B	US	Core destroyed	342	parent	342	11	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s47_B	drakkarfjord	47	B	US	Core destroyed	342	parent	342	11	576	242	5,25	4	6.5	8	2	2	2	100	0	-1	3	1	1
drakkarfjord_s48_A	drakkarfjord	48	A	OPP	Core destroyed	549	parent	549	5	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s48_B	drakkarfjord	48	B	OPP	Core destroyed	548	parent	548	5	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
glacierkeep_s46_A	glacierkeep	46	A	US	Core destroyed	289	parent	289	4	14	7	15,23	4	12.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s46_B	glacierkeep	46	B	US	Core destroyed	393	parent	393	4	14	7	16,6	10	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s47_A	glacierkeep	47	A	US	Core destroyed	185	parent	185	4	14	7	16,23	5	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s47_B	glacierkeep	47	B	US	Core destroyed	253	parent	253	42	14	7	16,6	10	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s47_B	glacierkeep	47	B	US	Core destroyed	253	parent	253	42	124	152	15,0	1	6.5	8	2	2	2	101	0	-1	38	12	1
glacierkeep_s48_A	glacierkeep	48	A	US	Core destroyed	825	parent	825	32	14	7	16,23	5	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s48_A	glacierkeep	48	A	US	Core destroyed	825	parent	825	32	663	580	15,24	1	6.5	8	2	2	2	5	1	585	0	0	0
glacierkeep_s48_A	glacierkeep	48	A	US	Core destroyed	825	parent	825	32	677	590	15,24	1	6.5	8	2	2	2	6	1	596	0	0	0
glacierkeep_s48_A	glacierkeep	48	A	US	Core destroyed	825	parent	825	32	693	602	15,24	1	6.5	8	2	2	2	6	1	608	0	0	0
glacierkeep_s48_A	glacierkeep	48	A	US	Core destroyed	825	parent	825	32	701	608	15,24	1	6.5	8	2	2	2	6	1	614	0	0	0
glacierkeep_s48_A	glacierkeep	48	A	US	Core destroyed	825	parent	825	32	711	616	15,24	1	6.5	8	2	2	2	6	1	622	0	0	0
glacierkeep_s48_A	glacierkeep	48	A	US	Core destroyed	825	parent	825	32	721	624	15,24	1	6.5	8	2	2	2	8	1	632	0	0	0
glacierkeep_s48_A	glacierkeep	48	A	US	Core destroyed	825	parent	825	32	731	632	15,24	1	6.5	8	2	2	2	28	1	660	0	0	0
