tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
atoll_s1_A	atoll	1	A	OPP	Core destroyed	200	v520	8	5	12	81	-1	-1	192	107	0.5573	2.604	4	1	13,12,81,13,72	200	0	14,2
atoll_s1_B	atoll	1	B	OPP	Core destroyed	271	v520	8	5	11	46	-1	-1	117	25	0.2137	4.274	4	1	11,46,24,12,13	271	1	2,14
atoll_s2_A	atoll	2	A	US	Core destroyed	153	v520	8	6	11	60	-1	-1	89	17	0.191	6.742	6	0	12,11,60,26,33,29	153	0	14,2
atoll_s2_B	atoll	2	B	OPP	Core destroyed	769	v520	8	6	11	149	-1	-1	98	22	0.2245	6.122	5	1	11,46,24,12,13,149	769	1	2,14
atoll_s3_A	atoll	3	A	OPP	Core destroyed	390	v520	8	6	12	308	-1	-1	382	95	0.2487	1.571	5	1	14,54,12,58,307,308	390	0	14,2
atoll_s3_B	atoll	3	B	OPP	Core destroyed	654	v520	8	5	11	26	-1	-1	132	89	0.6742	3.788	4	1	11,26,19,24,14	654	1	2,14
drakkarfjord_s1_A	drakkarfjord	1	A	US	Core destroyed	171	v520	8	8	14	33	33	33	159	127	0.7987	5.031	6	2	14,15,20,22,30,26,33,29	171	0	26,4
drakkarfjord_s1_B	drakkarfjord	1	B	US	Core destroyed	116	v520	8	8	14	29	29	29	104	102	0.9808	7.692	6	2	20,22,14,25,15,29,25,29	116	1	2,24
drakkarfjord_s2_A	drakkarfjord	2	A	US	Core destroyed	115	v520	8	8	14	32	32	32	103	102	0.9903	7.767	6	2	14,15,20,26,22,32,26,30	115	0	26,4
drakkarfjord_s2_B	drakkarfjord	2	B	US	Titanium collected (tiebreak)	1000	v520	8	8	14	31	31	31	988	986	0.998	0.81	7	1	20,22,14,26,15,30,27,31	1000	1	2,24
drakkarfjord_s3_A	drakkarfjord	3	A	US	Core destroyed	92	v520	8	8	14	29	29	29	80	79	0.9875	10.0	7	1	14,15,20,22,22,26,25,29	92	0	26,4
drakkarfjord_s3_B	drakkarfjord	3	B	US	Titanium collected (tiebreak)	1000	v520	8	8	14	31	31	31	988	986	0.998	0.81	7	1	20,22,14,26,15,30,27,31	1000	1	2,24
glacierkeep_s1_A	glacierkeep	1	A	US	Core destroyed	428	v520	8	8	12	28	28	28	277	176	0.6354	2.888	6	2	13,12,13,16,14,20,28,23	428	0	14,26
glacierkeep_s1_B	glacierkeep	1	B	OPP	Core destroyed	858	v520	8	8	12	23	23	23	198	129	0.6515	4.04	6	2	14,13,13,17,12,21,16,23	858	1	14,2
glacierkeep_s2_A	glacierkeep	2	A	US	Titanium collected (tiebreak)	1000	v520	8	8	12	28	56	28	262	198	0.7557	3.053	5	3	13,12,13,15,14,16,28,22	1000	0	14,26
glacierkeep_s2_B	glacierkeep	2	B	OPP	Titanium collected (tiebreak)	1000	v520	8	8	12	25	25	25	721	390	0.5409	1.11	6	2	14,13,13,17,12,25,16,23	1000	1	14,2
