tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
atoll_s7_A	atoll	7	A	OPP	Core destroyed	502	flagoff	8	6	7	317	-1	-1	241	40	0.166	2.49	6	0	16,7,11,312,317,313	502	0	14,2
atoll_s7_B	atoll	7	B	OPP	Core destroyed	214	flagoff	8	6	7	46	-1	-1	168	44	0.2619	3.571	6	0	43,11,46,7,30,38	214	1	2,14
atoll_s8_A	atoll	8	A	OPP	Core destroyed	313	flagoff	8	6	10	78	-1	-1	309	270	0.8738	1.942	6	0	15,10,78,54,65,57	313	0	14,2
atoll_s8_B	atoll	8	B	US	Core destroyed	196	flagoff	8	7	8	65	-1	-1	192	151	0.7865	3.646	7	0	23,41,15,35,8,9,65	196	1	2,14
atoll_s9_A	atoll	9	A	US	Core destroyed	499	flagoff	8	7	8	63	-1	-1	211	16	0.0758	3.318	7	0	10,8,63,40,42,49,45	499	0	14,2
atoll_s9_B	atoll	9	B	OPP	Core destroyed	268	flagoff	8	3	8	16	-1	-1	90	11	0.1222	3.333	3	0	10,8,16	268	1	2,14
drakkarfjord_s7_A	drakkarfjord	7	A	OPP	Titanium collected (tiebreak)	1000	flagoff	8	7	10	43	-1	-1	74	2	0.027	9.459	6	1	10,11,31,33,43,36,40	1000	0	26,4
drakkarfjord_s7_B	drakkarfjord	7	B	US	Core destroyed	171	flagoff	8	8	10	46	46	46	163	0	0.0	4.908	7	1	40,36,46,33,21,14,11,10	171	1	2,24
drakkarfjord_s8_A	drakkarfjord	8	A	US	Core destroyed	445	flagoff	8	8	10	37	42	37	437	48	0.1098	1.831	7	1	10,11,37,18,33,22,30,26	445	0	26,4
drakkarfjord_s8_B	drakkarfjord	8	B	OPP	Core destroyed	281	flagoff	8	3	10	14	-1	-1	44	0	0.0	6.818	2	1	14,11,10	281	1	2,24
drakkarfjord_s9_A	drakkarfjord	9	A	US	Core destroyed	152	flagoff	8	8	10	37	42	37	144	0	0.0	5.556	7	1	10,11,37,18,33,22,30,26	152	0	26,4
drakkarfjord_s9_B	drakkarfjord	9	B	US	Core destroyed	409	flagoff	8	8	10	100	100	100	217	0	0.0	3.687	6	2	35,37,100,40,19,13,17,10	409	1	2,24
glacierkeep_s7_A	glacierkeep	7	A	OPP	Core destroyed	540	flagoff	8	8	9	56	56	56	122	67	0.5492	6.557	8	0	56,52,28,49,17,10,14,9	540	0	14,26
glacierkeep_s7_B	glacierkeep	7	B	US	Core destroyed	237	flagoff	8	8	9	36	49	36	231	195	0.8442	3.463	8	0	36,32,14,29,9,25,10,22	237	1	14,2
glacierkeep_s8_A	glacierkeep	8	A	US	Core destroyed	301	flagoff	8	8	9	41	41	41	295	73	0.2475	2.712	8	0	36,38,21,41,17,10,14,9	301	0	14,26
