tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
atoll_s70_A	atoll	70	A	OPP	Core destroyed	364	flagoff	8	2	8	9	-1	-1	23	0	0.0	8.696	2	0	8,9	364	0	14,2
atoll_s70_B	atoll	70	B	US	Core destroyed	929	flagoff	8	6	7	827	-1	-1	925	289	0.3124	0.649	6	0	15,9,42,7,827,34	929	1	2,14
atoll_s71_A	atoll	71	A	OPP	Core destroyed	349	flagoff	8	6	7	123	-1	-1	126	50	0.3968	4.762	5	1	16,11,7,46,123,44	349	0	14,2
atoll_s71_B	atoll	71	B	US	Core destroyed	196	flagoff	8	7	8	65	-1	-1	192	151	0.7865	3.646	7	0	23,41,15,35,8,9,65	196	1	2,14
atoll_s72_A	atoll	72	A	US	Core destroyed	162	flagoff	8	7	10	68	-1	-1	158	134	0.8481	4.43	7	0	41,39,68,10,12,52,24	162	0	14,2
atoll_s72_B	atoll	72	B	OPP	Core destroyed	192	flagoff	8	6	7	48	-1	-1	62	17	0.2742	9.677	6	0	36,31,48,7,8,12	192	1	2,14
drakkarfjord_s70_A	drakkarfjord	70	A	US	Core destroyed	358	flagoff	8	7	10	328	-1	-1	273	33	0.1209	2.564	6	1	10,11,322,298,121,328,104	358	0	26,4
drakkarfjord_s70_B	drakkarfjord	70	B	US	Titanium collected (tiebreak)	1000	flagoff	8	8	10	70	179	70	141	0	0.0	5.674	7	1	64,66,29,70,58,14,11,10	1000	1	2,24
drakkarfjord_s71_A	drakkarfjord	71	A	US	Core destroyed	249	flagoff	8	8	10	65	72	65	228	83	0.364	3.509	7	1	10,11,25,65,27,37,30,34	249	0	26,4
drakkarfjord_s71_B	drakkarfjord	71	B	US	Core destroyed	193	flagoff	8	8	10	48	48	48	185	0	0.0	4.324	7	1	40,36,48,33,21,14,11,10	193	1	2,24
drakkarfjord_s72_A	drakkarfjord	72	A	OPP	Core destroyed	792	flagoff	8	7	10	43	-1	-1	203	0	0.0	3.448	6	1	10,11,31,33,43,36,40	792	0	26,4
drakkarfjord_s72_B	drakkarfjord	72	B	US	Core destroyed	143	flagoff	8	8	10	48	48	48	135	0	0.0	5.926	7	1	40,36,48,33,21,14,11,10	143	1	2,24
glacierkeep_s70_A	glacierkeep	70	A	US	Core destroyed	217	flagoff	8	8	9	41	41	41	211	186	0.8815	3.791	8	0	36,38,21,41,17,10,14,9	217	0	14,26
glacierkeep_s70_B	glacierkeep	70	B	US	Core destroyed	157	flagoff	8	8	9	36	49	36	151	45	0.298	5.298	8	0	36,32,14,29,9,25,10,22	157	1	14,2
glacierkeep_s71_A	glacierkeep	71	A	US	Core destroyed	133	flagoff	8	8	9	44	44	44	127	102	0.8031	6.299	8	0	39,41,29,44,17,10,14,9	133	0	14,26
glacierkeep_s71_B	glacierkeep	71	B	OPP	Core destroyed	533	flagoff	8	8	9	36	44	36	130	64	0.4923	6.154	8	0	36,32,14,29,9,25,10,22	533	1	14,2
glacierkeep_s72_A	glacierkeep	72	A	US	Core destroyed	269	flagoff	8	8	9	41	41	41	263	63	0.2395	3.042	8	0	36,38,21,41,17,10,14,9	269	0	14,26
glacierkeep_s72_B	glacierkeep	72	B	US	Core destroyed	185	flagoff	8	8	9	36	49	36	179	152	0.8492	4.469	8	0	36,32,14,29,9,25,10,22	185	1	14,2
midgard_s70_A	midgard	70	A	US	Core destroyed	341	flagoff	8	6	54	85	-1	-1	295	293	0.9932	2.034	6	0	54,85,58,64,71,67	341	0	26,26
midgard_s70_B	midgard	70	B	US	Core destroyed	166	flagoff	8	7	52	110	-1	-1	121	118	0.9752	5.785	6	1	63,83,60,110,56,99,52	166	1	2,2
midgard_s71_A	midgard	71	A	OPP	Core destroyed	201	flagoff	8	7	54	136	-1	-1	155	150	0.9677	4.516	6	1	54,118,63,136,65,75,68	201	0	26,26
midgard_s71_B	midgard	71	B	OPP	Core destroyed	309	flagoff	8	7	57	120	-1	-1	262	258	0.9847	2.672	4	3	61,57,63,71,120,82,84	309	1	2,2
