tag	map	seed	seat	ours	cond	turn	arm	arrive	sent	kill	last	window	ge1	ge2	nobody	two_body_share	bought_sentinel	ge1_fp	ge2_fp	nobody_fp
atoll_s52_A	atoll	52	A	OPP	Core destroyed	486	flagoff	7	-1	-1	485	479	43	4	0.9102	0.0084	0	71	9	0.8518
atoll_s52_B	atoll	52	B	OPP	Titanium collected (tiebreak)	1000	flagoff	12	-1	-1	999	988	39	0	0.9605	0.0	0	66	0	0.9332
atoll_s53_A	atoll	53	A	US	Core destroyed	419	flagoff	6	182	418	418	176	162	3	0.0795	0.017	1	168	10	0.0455
atoll_s53_B	atoll	53	B	OPP	Core destroyed	422	flagoff	12	100	-1	421	88	48	0	0.4545	0.0	1	70	16	0.2045
atoll_s54_A	atoll	54	A	US	Core destroyed	160	flagoff	6	104	159	159	98	63	2	0.3571	0.0204	1	95	4	0.0306
atoll_s54_B	atoll	54	B	US	Core destroyed	400	flagoff	6	87	399	399	81	56	10	0.3086	0.1235	1	74	27	0.0864
drakkarfjord_s52_A	drakkarfjord	52	A	US	Core destroyed	239	flagoff	10	58	238	238	48	25	0	0.4792	0.0	1	42	0	0.125
drakkarfjord_s52_B	drakkarfjord	52	B	US	Titanium collected (tiebreak)	1000	flagoff	10	-1	-1	999	990	266	0	0.7313	0.0	0	327	0	0.6697
drakkarfjord_s53_A	drakkarfjord	53	A	US	Core destroyed	178	flagoff	10	80	177	177	70	51	0	0.2714	0.0	1	67	0	0.0429
drakkarfjord_s53_B	drakkarfjord	53	B	US	Core destroyed	153	flagoff	10	72	152	152	62	15	0	0.7581	0.0	1	21	0	0.6613
drakkarfjord_s54_A	drakkarfjord	54	A	OPP	Core destroyed	775	flagoff	10	74	-1	774	64	32	2	0.5	0.0312	1	64	7	0.0
drakkarfjord_s54_B	drakkarfjord	54	B	OPP	Core destroyed	359	flagoff	10	-1	-1	358	349	39	0	0.8883	0.0	0	44	0	0.8739
glacierkeep_s52_A	glacierkeep	52	A	US	Core destroyed	174	flagoff	8	104	173	173	96	66	8	0.3125	0.0833	1	96	56	0.0
glacierkeep_s52_B	glacierkeep	52	B	US	Core destroyed	405	flagoff	8	76	404	404	68	44	2	0.3529	0.0294	1	68	32	0.0
glacierkeep_s53_A	glacierkeep	53	A	US	Titanium collected (tiebreak)	1000	flagoff	9	-1	-1	999	991	950	0	0.0414	0.0	0	966	0	0.0252
glacierkeep_s53_B	glacierkeep	53	B	OPP	Core destroyed	656	flagoff	8	48	-1	655	40	30	4	0.25	0.1	1	40	8	0.0
glacierkeep_s54_A	glacierkeep	54	A	US	Core destroyed	249	flagoff	8	120	248	248	112	83	0	0.2589	0.0	1	95	0	0.1518
glacierkeep_s54_B	glacierkeep	54	B	US	Core destroyed	169	flagoff	8	80	168	168	72	50	4	0.3056	0.0556	1	72	38	0.0
midgard_s52_A	midgard	52	A	US	Core destroyed	215	flagoff	57	159	214	214	102	101	89	0.0098	0.8725	1	102	96	0.0
midgard_s52_B	midgard	52	B	OPP	Core destroyed	248	flagoff	58	-1	-1	247	190	126	0	0.3368	0.0	0	131	0	0.3105
midgard_s53_A	midgard	53	A	US	Core destroyed	356	flagoff	51	300	355	355	249	248	112	0.004	0.4498	1	249	152	0.0
midgard_s53_B	midgard	53	B	OPP	Core destroyed	218	flagoff	54	48	-1	217	0	0	0			1	0	0	
midgard_s54_A	midgard	54	A	US	Core destroyed	612	flagoff	53	540	611	611	487	486	105	0.0021	0.2156	1	487	195	0.0
midgard_s54_B	midgard	54	B	US	Core destroyed	685	flagoff	51	629	684	684	578	577	565	0.0017	0.9775	1	578	568	0.0
nordkap_s52_A	nordkap	52	A	OPP	Core destroyed	236	flagoff	4	120	-1	235	116	47	3	0.5948	0.0259	1	70	11	0.3966
nordkap_s52_B	nordkap	52	B	US	Core destroyed	231	flagoff	4	164	230	230	160	146	121	0.0875	0.7562	1	160	132	0.0
nordkap_s53_A	nordkap	53	A	OPP	Core destroyed	330	flagoff	4	-1	-1	329	326	59	6	0.819	0.0184	0	85	16	0.7393
nordkap_s53_B	nordkap	53	B	US	Core destroyed	213	flagoff	4	62	212	212	58	48	22	0.1724	0.3793	1	58	36	0.0
nordkap_s54_A	nordkap	54	A	OPP	Core destroyed	189	flagoff	4	-1	-1	188	185	102	9	0.4486	0.0486	0	112	21	0.3946
nordkap_s54_B	nordkap	54	B	US	Core destroyed	280	flagoff	4	224	279	279	220	102	9	0.5364	0.0409	1	125	26	0.4318
yulerune_s52_A	yulerune	52	A	US	Core destroyed	191	flagoff	27	135	190	190	108	107	88	0.0093	0.8148	1	108	99	0.0
yulerune_s52_B	yulerune	52	B	OPP	Titanium collected (tiebreak)	1000	flagoff	29	-1	-1	999	971	969	952	0.0021	0.9804	0	971	962	0.0
yulerune_s53_A	yulerune	53	A	US	Core destroyed	277	flagoff	29	184	276	276	155	152	139	0.0194	0.8968	1	155	145	0.0
yulerune_s53_B	yulerune	53	B	OPP	Core destroyed	173	flagoff	27	-1	-1	172	146	144	37	0.0137	0.2534	0	146	41	0.0
yulerune_s54_A	yulerune	54	A	OPP	Core destroyed	184	flagoff	29	-1	-1	183	155	153	141	0.0129	0.9097	0	155	149	0.0
yulerune_s54_B	yulerune	54	B	OPP	Core destroyed	223	flagoff	36	-1	-1	222	187	187	20	0.0	0.107	0	187	29	0.0
