tag	map	seed	seat	ours	cond	turn	arm	game_rounds	game_jumps	eid	birth	pos	dsq_core	dsq_centre	n_seats	coverage	coverage_ferry	best_cov_site	lifetime	died	death_round	n_launch	n_launch_seat	ever_launched
atoll_s88_A	atoll	88	A	US	Core destroyed	159	v520	159	54	30	9	13,5	5	8.5	8	1	1	2	150	0	-1	50	0	1
atoll_s88_B	atoll	88	B	US	Core destroyed	227	v520	227	29	36	12	4,13	2	4.5	8	2	2	2	215	0	-1	22	0	1
atoll_s89_A	atoll	89	A	US	Core destroyed	169	v520	169	54	32	10	12,3	1	6.5	8	2	2	2	159	0	-1	7	1	1
atoll_s89_A	atoll	89	A	US	Core destroyed	169	v520	169	54	47	18	17,3	4	6.5	8	2	2	2	151	0	-1	43	0	1
atoll_s89_B	atoll	89	B	US	Core destroyed	150	v520	150	23	29	9	4,12	2	8.5	8	1	1	2	141	0	-1	19	0	1
atoll_s90_A	atoll	90	A	OPP	Core destroyed	200	v520	200	15	29	10	14,5	4	6.5	8	2	2	2	3	1	13	1	1	1
atoll_s90_A	atoll	90	A	OPP	Core destroyed	200	v520	200	15	41	14	13,5	5	8.5	8	1	1	2	7	1	21	1	0	1
atoll_s90_A	atoll	90	A	OPP	Core destroyed	200	v520	200	15	119	48	13,0	2	8.5	8	1	1	2	152	0	-1	9	0	1
atoll_s90_B	atoll	90	B	US	Core destroyed	283	v520	283	52	28	9	5,13	5	8.5	8	1	1	2	4	1	13	3	0	1
atoll_s90_B	atoll	90	B	US	Core destroyed	283	v520	283	52	41	14	4,13	2	4.5	8	2	2	2	269	0	-1	37	1	1
atoll_s90_B	atoll	90	B	US	Core destroyed	283	v520	283	52	237	190	8,12	26	36.5	8	0	0	2	4	1	194	1	0	1
drakkarfjord_s88_A	drakkarfjord	88	A	US	Core destroyed	99	v520	99	10	23	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s88_B	drakkarfjord	88	B	US	Core destroyed	98	v520	98	10	20	13	6,20	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s89_A	drakkarfjord	89	A	US	Core destroyed	221	v520	221	28	22	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s89_A	drakkarfjord	89	A	US	Core destroyed	221	v520	221	28	89	41	29,5	4	6.5	8	2	2	2	180	0	-1	1	0	1
drakkarfjord_s89_A	drakkarfjord	89	A	US	Core destroyed	221	v520	221	28	171	85	24,4	1	6.5	8	2	2	2	136	0	-1	17	5	1
drakkarfjord_s89_B	drakkarfjord	89	B	US	Titanium collected (tiebreak)	1000	v520	1000	10	23	13	6,20	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s90_A	drakkarfjord	90	A	US	Core destroyed	397	v520	397	73	23	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s90_A	drakkarfjord	90	A	US	Core destroyed	397	v520	397	73	119	97	27,2	1	6.5	8	2	2	2	23	1	120	5	1	1
drakkarfjord_s90_A	drakkarfjord	90	A	US	Core destroyed	397	v520	397	73	124	204	24,3	2	8.5	8	1	1	2	193	0	-1	58	2	1
drakkarfjord_s90_B	drakkarfjord	90	B	US	Core destroyed	114	v520	114	10	20	13	7,21	20	32.5	8	0	0	2	2	1	15	2	0	1
glacierkeep_s88_A	glacierkeep	88	A	US	Core destroyed	164	v520	164	8	15	11	16,23	5	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s88_B	glacierkeep	88	B	US	Harvesters (tiebreak)	1000	v520	1000	8	15	11	16,6	10	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s88_B	glacierkeep	88	B	US	Harvesters (tiebreak)	1000	v520	1000	8	127	88	15,0	1	6.5	8	2	2	2	912	0	-1	0	0	0
glacierkeep_s89_A	glacierkeep	89	A	US	Core destroyed	428	v520	428	47	15	11	16,23	5	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s89_A	glacierkeep	89	A	US	Core destroyed	428	v520	428	47	138	87	13,24	2	8.5	8	1	1	2	114	1	201	37	0	1
glacierkeep_s89_B	glacierkeep	89	B	OPP	Core destroyed	858	v520	858	12	15	11	16,6	10	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s89_B	glacierkeep	89	B	OPP	Core destroyed	858	v520	858	12	122	168	12,4	2	8.5	8	1	1	2	8	1	176	2	0	1
glacierkeep_s89_B	glacierkeep	89	B	OPP	Core destroyed	858	v520	858	12	125	189	14,0	1	6.5	8	2	2	2	669	0	-1	2	2	1
glacierkeep_s90_A	glacierkeep	90	A	US	Core destroyed	112	v520	112	8	15	11	16,23	5	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s90_B	glacierkeep	90	B	OPP	Core destroyed	820	v520	820	8	15	11	16,6	10	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s90_B	glacierkeep	90	B	OPP	Core destroyed	820	v520	820	8	132	192	12,3	1	6.5	8	2	2	2	10	1	202	0	0	0
glacierkeep_s90_B	glacierkeep	90	B	OPP	Core destroyed	820	v520	820	8	135	210	12,3	1	6.5	8	2	2	2	16	1	226	0	0	0
