tag	map	seed	seat	ours	cond	turn	arm	game_rounds	game_jumps	eid	birth	pos	dsq_core	dsq_centre	n_seats	coverage	coverage_ferry	best_cov_site	lifetime	died	death_round	n_launch	n_launch_seat	ever_launched
atoll_s115_A	atoll	115	A	OPP	Core destroyed	220	parent	220	7	21	6	13,4	2	4.5	8	2	2	2	7	1	13	1	0	1
atoll_s115_A	atoll	115	A	OPP	Core destroyed	220	parent	220	7	39	14	13,4	2	4.5	8	2	2	2	3	1	17	2	1	1
atoll_s115_B	atoll	115	B	OPP	Core destroyed	559	parent	559	17	447	241	7,10	25	40.5	8	0	0	2	1	1	242	1	0	1
atoll_s115_B	atoll	115	B	OPP	Core destroyed	559	parent	559	17	517	276	7,10	25	40.5	8	0	0	2	1	1	277	1	0	1
atoll_s115_B	atoll	115	B	OPP	Core destroyed	559	parent	559	17	565	301	7,10	25	40.5	8	0	0	2	1	1	302	1	0	1
atoll_s115_B	atoll	115	B	OPP	Core destroyed	559	parent	559	17	650	344	7,10	25	40.5	8	0	0	2	1	1	345	1	0	1
atoll_s115_B	atoll	115	B	OPP	Core destroyed	559	parent	559	17	774	409	5,10	13	26.5	8	0	0	2	1	1	410	1	0	1
atoll_s115_B	atoll	115	B	OPP	Core destroyed	559	parent	559	17	980	515	7,10	25	40.5	8	0	0	2	1	1	516	1	0	1
atoll_s116_A	atoll	116	A	OPP	Core destroyed	414	parent	414	215	22	6	14,5	4	6.5	8	2	2	2	408	0	-1	204	1	1
atoll_s116_A	atoll	116	A	OPP	Core destroyed	414	parent	414	215	243	152	13,6	10	14.5	8	0	0	2	1	1	153	1	0	1
atoll_s116_A	atoll	116	A	OPP	Core destroyed	414	parent	414	215	421	293	13,6	10	14.5	8	0	0	2	1	1	294	1	0	1
atoll_s116_B	atoll	116	B	OPP	Core destroyed	234	parent	234	15	21	6	4,13	2	4.5	8	2	2	2	46	1	52	11	4	1
atoll_s117_A	atoll	117	A	US	Core destroyed	650	parent	650	95	18	6	13,4	2	4.5	8	2	2	2	313	1	319	47	0	1
atoll_s117_A	atoll	117	A	US	Core destroyed	650	parent	650	95	63	23	16,1	2	4.5	8	2	2	2	61	1	84	9	0	1
atoll_s117_A	atoll	117	A	US	Core destroyed	650	parent	650	95	225	124	11,4	5	14.5	8	0	0	2	1	1	125	1	0	1
atoll_s117_A	atoll	117	A	US	Core destroyed	650	parent	650	95	270	154	8,1	26	44.5	8	0	0	2	1	1	155	1	0	1
atoll_s117_A	atoll	117	A	US	Core destroyed	650	parent	650	95	312	184	10,5	13	26.5	8	0	0	2	1	1	185	1	0	1
