tag	map	seed	seat	ours	cond	turn	arm	game_rounds	game_jumps	eid	birth	pos	dsq_core	dsq_centre	n_seats	coverage	coverage_ferry	best_cov_site	lifetime	died	death_round	n_launch	n_launch_seat	ever_launched
atoll_s82_A	atoll	82	A	OPP	Core destroyed	197	flagoff	197	28	25	7	12,4	2	8.5	8	1	1	2	190	0	-1	26	0	1
atoll_s82_B	atoll	82	B	US	Core destroyed	208	flagoff	208	16	42	18	4,13	2	4.5	8	2	2	2	2	1	20	1	0	1
atoll_s82_B	atoll	82	B	US	Core destroyed	208	flagoff	208	16	112	86	5,14	4	6.5	8	2	2	2	122	0	-1	11	0	1
atoll_s82_B	atoll	82	B	US	Core destroyed	208	flagoff	208	16	124	99	0,14	1	6.5	8	2	2	2	109	0	-1	2	0	1
atoll_s83_A	atoll	83	A	OPP	Core destroyed	450	flagoff	450	25	27	8	14,5	4	6.5	8	2	2	2	2	1	10	1	1	1
atoll_s83_A	atoll	83	A	OPP	Core destroyed	450	flagoff	450	25	39	12	12,4	2	8.5	8	1	1	2	81	1	93	9	0	1
atoll_s83_A	atoll	83	A	OPP	Core destroyed	450	flagoff	450	25	197	110	16,6	10	14.5	8	0	0	2	1	1	111	1	0	1
atoll_s83_A	atoll	83	A	OPP	Core destroyed	450	flagoff	450	25	240	133	14,0	1	6.5	8	2	2	2	2	1	135	0	0	0
atoll_s83_A	atoll	83	A	OPP	Core destroyed	450	flagoff	450	25	440	235	10,5	13	26.5	8	0	0	2	1	1	236	1	0	1
atoll_s83_B	atoll	83	B	OPP	Core destroyed	192	flagoff	192	7	88	38	0,16	2	8.5	8	1	1	2	154	0	-1	5	0	1
atoll_s84_A	atoll	84	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	51	19	5	12,4	2	8.5	8	1	1	2	14	1	19	4	0	1
atoll_s84_A	atoll	84	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	51	398	173	15,7	16	20.5	8	0	0	2	1	1	174	1	0	1
atoll_s84_B	atoll	84	B	OPP	Core destroyed	219	flagoff	219	24	24	6	4,13	2	4.5	8	2	2	2	136	1	142	21	1	1
drakkarfjord_s82_A	drakkarfjord	82	A	OPP	Core destroyed	695	flagoff	695	68	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s82_A	drakkarfjord	82	A	OPP	Core destroyed	695	flagoff	695	68	804	242	23,7	8	18.5	8	0	0	2	1	1	243	1	0	1
drakkarfjord_s82_B	drakkarfjord	82	B	US	Core destroyed	148	flagoff	148	5	15	9	6,20	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s83_A	drakkarfjord	83	A	OPP	Core destroyed	546	flagoff	546	200	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s83_A	drakkarfjord	83	A	OPP	Core destroyed	546	flagoff	546	200	944	296	23,7	8	18.5	8	0	0	2	1	1	297	1	0	1
drakkarfjord_s83_B	drakkarfjord	83	B	US	Core destroyed	123	flagoff	123	5	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s84_A	drakkarfjord	84	A	US	Core destroyed	208	flagoff	208	46	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s84_A	drakkarfjord	84	A	US	Core destroyed	208	flagoff	208	46	92	39	27,7	4	6.5	8	2	2	2	169	0	-1	23	0	1
drakkarfjord_s84_A	drakkarfjord	84	A	US	Core destroyed	208	flagoff	208	46	204	100	24,4	1	6.5	8	2	2	2	108	0	-1	18	0	1
drakkarfjord_s84_B	drakkarfjord	84	B	US	Core destroyed	123	flagoff	123	5	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
glacierkeep_s82_A	glacierkeep	82	A	US	Core destroyed	185	flagoff	185	4	14	7	16,23	5	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s82_B	glacierkeep	82	B	US	Core destroyed	301	flagoff	301	14	14	7	16,6	10	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s82_B	glacierkeep	82	B	US	Core destroyed	301	flagoff	301	14	87	160	15,0	1	6.5	8	2	2	2	141	0	-1	10	1	1
glacierkeep_s83_A	glacierkeep	83	A	US	Core destroyed	205	flagoff	205	4	14	7	16,23	5	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s83_B	glacierkeep	83	B	OPP	Titanium collected (tiebreak)	1000	flagoff	1000	14	14	7	16,6	10	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s83_B	glacierkeep	83	B	OPP	Titanium collected (tiebreak)	1000	flagoff	1000	14	603	962	16,7	17	22.5	8	0	0	2	1	1	963	1	0	1
glacierkeep_s84_A	glacierkeep	84	A	US	Core destroyed	217	flagoff	217	4	14	7	16,23	5	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s84_B	glacierkeep	84	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	4	14	7	16,6	10	14.5	8	0	0	2	1	1	8	1	0	1
nordkap_s82_A	nordkap	82	A	US	Core destroyed	482	flagoff	482	8	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s82_A	nordkap	82	A	US	Core destroyed	482	flagoff	482	8	361	325	10,13	16	30.5	8	0	0	2	1	1	326	1	0	1
nordkap_s82_A	nordkap	82	A	US	Core destroyed	482	flagoff	482	8	428	356	12,14	13	26.5	8	0	0	2	1	1	357	1	0	1
