tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
atoll_s100_A	atoll	100	A	OPP	Core destroyed	342	parent	8	6	7	49	-1	-1	85	52	0.6118	7.059	6	0	16,11,7,44,49,45	342	0	14,2
atoll_s100_B	atoll	100	B	OPP	Core destroyed	180	parent	8	4	7	31	-1	-1	63	24	0.381	6.349	4	0	31,9,7,15	180	1	2,14
atoll_s101_A	atoll	101	A	US	Core destroyed	978	parent	8	3	8	82	-1	-1	80	0	0.0	3.75	2	1	82,8,9	978	0	14,2
atoll_s101_B	atoll	101	B	OPP	Core destroyed	223	parent	8	3	36	64	-1	-1	45	14	0.3111	6.667	1	2	64,36,49	223	1	2,14
atoll_s102_A	atoll	102	A	US	Core destroyed	306	parent	8	7	10	221	-1	-1	302	104	0.3444	2.318	7	0	36,221,61,10,12,48,24	306	0	14,2
atoll_s102_B	atoll	102	B	OPP	Core destroyed	174	parent	8	1	67	67	-1	-1	30	0	0.0	3.333	1	0	67	174	1	2,14
drakkarfjord_s100_A	drakkarfjord	100	A	US	Core destroyed	680	parent	8	7	10	43	-1	-1	268	166	0.6194	2.612	6	1	10,11,31,33,43,36,40	680	0	26,4
drakkarfjord_s100_B	drakkarfjord	100	B	OPP	Core destroyed	548	parent	8	5	10	32	-1	-1	102	0	0.0	4.902	3	2	32,31,14,11,10	548	1	2,24
drakkarfjord_s101_A	drakkarfjord	101	A	US	Core destroyed	201	parent	8	8	10	37	42	37	193	70	0.3627	4.145	7	1	10,11,37,18,33,22,30,26	201	0	26,4
drakkarfjord_s101_B	drakkarfjord	101	B	US	Titanium collected (tiebreak)	1000	parent	8	8	10	35	40	35	379	4	0.0106	2.111	6	2	35,31,10,28,11,24,17,21	1000	1	2,24
drakkarfjord_s102_A	drakkarfjord	102	A	US	Core destroyed	182	parent	8	8	10	37	42	37	174	0	0.0	4.598	7	1	10,11,37,18,33,22,30,26	182	0	26,4
drakkarfjord_s102_B	drakkarfjord	102	B	OPP	Core destroyed	242	parent	8	4	10	45	-1	-1	96	0	0.0	4.167	3	1	45,14,11,10	242	1	2,24
glacierkeep_s100_A	glacierkeep	100	A	US	Core destroyed	330	parent	8	8	9	48	48	48	186	68	0.3656	4.301	7	1	40,44,21,48,17,10,14,9	330	0	14,26
glacierkeep_s100_B	glacierkeep	100	B	US	Core destroyed	197	parent	8	8	9	36	59	36	191	161	0.8429	4.188	8	0	36,32,14,29,9,25,10,22	197	1	14,2
glacierkeep_s101_A	glacierkeep	101	A	OPP	Titanium collected (tiebreak)	1000	parent	8	8	9	46	46	46	370	284	0.7676	2.162	8	0	41,43,21,46,17,10,14,9	1000	0	14,26
