tag	map	seed	seat	ours	cond	turn	arm	arrive	sent	kill	last	window	ge1	ge2	nobody	two_body_share	bought_sentinel	ge1_fp	ge2_fp	nobody_fp
atoll_s1_A	atoll	1	A	US	Core destroyed	624	flagoff	7	76	623	623	69	48	0	0.3043	0.0	1	53	0	0.2319
atoll_s1_B	atoll	1	B	OPP	Titanium collected (tiebreak)	1000	flagoff	6	-1	-1	999	994	966	0	0.0282	0.0	0	988	4	0.006
atoll_s2_A	atoll	2	A	US	Titanium collected (tiebreak)	1000	flagoff	6	-1	-1	999	994	29	0	0.9708	0.0	0	49	0	0.9507
atoll_s2_B	atoll	2	B	US	Core destroyed	374	flagoff	12	278	373	373	266	71	0	0.7331	0.0	1	101	0	0.6203
atoll_s3_A	atoll	3	A	OPP	Core destroyed	151	flagoff	6	-1	-1	150	145	24	0	0.8345	0.0	0	37	0	0.7448
atoll_s3_B	atoll	3	B	OPP	Core destroyed	380	flagoff	269	-1	-1	379	111	1	0	0.991	0.0	0	6	0	0.9459
drakkarfjord_s1_A	drakkarfjord	1	A	US	Core destroyed	568	flagoff	10	538	567	567	528	79	0	0.8504	0.0	1	128	0	0.7576
drakkarfjord_s1_B	drakkarfjord	1	B	US	Core destroyed	471	flagoff	10	60	470	470	50	35	0	0.3	0.0	1	47	0	0.06
drakkarfjord_s2_A	drakkarfjord	2	A	OPP	Core destroyed	789	flagoff	10	-1	-1	788	779	62	0	0.9204	0.0	0	103	5	0.8678
drakkarfjord_s2_B	drakkarfjord	2	B	OPP	Core destroyed	454	flagoff	10	-1	-1	453	444	33	0	0.9257	0.0	0	55	0	0.8761
drakkarfjord_s3_A	drakkarfjord	3	A	OPP	Core destroyed	357	flagoff	10	-1	-1	356	347	47	0	0.8646	0.0	0	69	0	0.8012
drakkarfjord_s3_B	drakkarfjord	3	B	US	Core destroyed	257	flagoff	10	194	256	256	184	97	34	0.4728	0.1848	1	125	76	0.3207
glacierkeep_s1_A	glacierkeep	1	A	OPP	Core destroyed	473	flagoff	8	72	-1	472	64	38	2	0.4062	0.0312	1	64	33	0.0
glacierkeep_s1_B	glacierkeep	1	B	OPP	Core destroyed	533	flagoff	8	64	-1	532	56	45	12	0.1964	0.2143	1	56	24	0.0
glacierkeep_s2_A	glacierkeep	2	A	US	Core destroyed	313	flagoff	8	192	312	312	184	151	38	0.1793	0.2065	1	168	43	0.087
glacierkeep_s2_B	glacierkeep	2	B	US	Core destroyed	301	flagoff	8	68	300	300	60	50	11	0.1667	0.1833	1	60	31	0.0
glacierkeep_s3_A	glacierkeep	3	A	US	Core destroyed	193	flagoff	8	84	192	192	76	52	6	0.3158	0.0789	1	76	46	0.0
glacierkeep_s3_B	glacierkeep	3	B	US	Core destroyed	205	flagoff	8	80	204	204	72	54	5	0.25	0.0694	1	72	37	0.0
midgard_s1_A	midgard	1	A	OPP	Core destroyed	243	flagoff	49	-1	-1	242	194	108	19	0.4433	0.0979	0	114	26	0.4124
midgard_s1_B	midgard	1	B	US	Core destroyed	239	flagoff	50	183	238	238	133	133	126	0.0	0.9474	1	133	130	0.0
midgard_s2_A	midgard	2	A	OPP	Core destroyed	220	flagoff	55	52	-1	219	0	0	0			1	0	0	
midgard_s2_B	midgard	2	B	OPP	Titanium collected (tiebreak)	1000	flagoff	55	520	-1	999	465	465	463	0.0	0.9957	1	465	465	0.0
midgard_s3_A	midgard	3	A	OPP	Core destroyed	531	flagoff	49	47	-1	530	0	0	0			1	0	0	
midgard_s3_B	midgard	3	B	US	Core destroyed	277	flagoff	51	51	276	276	0	0	0			1	0	0	
nordkap_s1_A	nordkap	1	A	OPP	Core destroyed	203	flagoff	4	-1	-1	202	199	55	2	0.7236	0.0101	0	65	2	0.6734
nordkap_s1_B	nordkap	1	B	OPP	Core destroyed	310	flagoff	4	-1	-1	309	306	158	38	0.4837	0.1242	0	175	45	0.4281
nordkap_s2_A	nordkap	2	A	US	Core destroyed	569	flagoff	4	47	568	568	43	39	14	0.093	0.3256	1	43	26	0.0
nordkap_s2_B	nordkap	2	B	US	Core destroyed	165	flagoff	4	64	164	164	60	54	11	0.1	0.1833	1	60	42	0.0
nordkap_s3_A	nordkap	3	A	OPP	Titanium collected (tiebreak)	1000	flagoff	4	-1	-1	999	996	101	8	0.8986	0.008	0	227	18	0.7721
nordkap_s3_B	nordkap	3	B	OPP	Core destroyed	448	flagoff	4	-1	-1	447	444	94	9	0.7883	0.0203	0	126	23	0.7162
yulerune_s1_A	yulerune	1	A	OPP	Titanium collected (tiebreak)	1000	flagoff	29	-1	-1	999	971	158	62	0.8373	0.0639	0	190	68	0.8043
yulerune_s1_B	yulerune	1	B	OPP	Core destroyed	180	flagoff	30	-1	-1	179	150	149	135	0.0067	0.9	0	150	139	0.0
yulerune_s2_A	yulerune	2	A	US	Core destroyed	934	flagoff	37	878	933	933	841	841	837	0.0	0.9952	1	841	841	0.0
yulerune_s2_B	yulerune	2	B	OPP	Core destroyed	389	flagoff	39	-1	-1	388	350	349	339	0.0029	0.9686	0	350	348	0.0
yulerune_s3_A	yulerune	3	A	OPP	Core destroyed	257	flagoff	29	-1	-1	256	228	153	77	0.3289	0.3377	0	154	95	0.3246
yulerune_s3_B	yulerune	3	B	OPP	Core destroyed	286	flagoff	31	-1	-1	285	255	151	83	0.4078	0.3255	0	157	90	0.3843
