tag	map	seed	seat	ours	cond	turn	arm	arrive	sent	kill	last	window	ge1	ge2	nobody	two_body_share	bought_sentinel	ge1_fp	ge2_fp	nobody_fp
atoll_s46_A	atoll	46	A	US	Core destroyed	895	flagoff	6	222	894	894	216	27	0	0.875	0.0	1	44	0	0.7963
atoll_s46_B	atoll	46	B	OPP	Core destroyed	163	flagoff	58	-1	-1	162	105	99	0	0.0571	0.0	0	102	0	0.0286
atoll_s47_A	atoll	47	A	OPP	Core destroyed	388	flagoff	7	31	-1	387	24	4	0	0.8333	0.0	1	9	0	0.625
atoll_s47_B	atoll	47	B	OPP	Core destroyed	642	flagoff	7	81	-1	641	74	23	0	0.6892	0.0	1	31	0	0.5811
atoll_s48_A	atoll	48	A	US	Core destroyed	372	flagoff	7	60	371	371	53	32	3	0.3962	0.0566	1	53	5	0.0
atoll_s48_B	atoll	48	B	US	Core destroyed	154	flagoff	6	62	153	153	56	38	8	0.3214	0.1429	1	52	16	0.0714
drakkarfjord_s46_A	drakkarfjord	46	A	US	Core destroyed	240	flagoff	10	192	239	239	182	126	41	0.3077	0.2253	1	182	125	0.0
drakkarfjord_s46_B	drakkarfjord	46	B	OPP	Core destroyed	359	flagoff	10	-1	-1	358	349	39	0	0.8883	0.0	0	44	0	0.8739
drakkarfjord_s47_A	drakkarfjord	47	A	OPP	Titanium collected (tiebreak)	1000	flagoff	10	-1	-1	999	990	40	0	0.9596	0.0	0	63	0	0.9364
drakkarfjord_s47_B	drakkarfjord	47	B	US	Core destroyed	163	flagoff	10	88	162	162	78	40	0	0.4872	0.0	1	78	0	0.0
drakkarfjord_s48_A	drakkarfjord	48	A	OPP	Core destroyed	556	flagoff	10	-1	-1	555	546	83	0	0.848	0.0	0	111	0	0.7967
drakkarfjord_s48_B	drakkarfjord	48	B	OPP	Titanium collected (tiebreak)	1000	flagoff	10	308	-1	999	298	196	0	0.3423	0.0	1	224	0	0.2483
glacierkeep_s46_A	glacierkeep	46	A	US	Core destroyed	266	flagoff	8	80	265	265	72	48	0	0.3333	0.0	1	71	41	0.0139
glacierkeep_s46_B	glacierkeep	46	B	US	Core destroyed	293	flagoff	8	65	292	292	57	46	11	0.193	0.193	1	57	25	0.0
glacierkeep_s47_A	glacierkeep	47	A	US	Core destroyed	183	flagoff	8	127	182	182	119	90	0	0.2437	0.0	1	102	0	0.1429
glacierkeep_s47_B	glacierkeep	47	B	US	Titanium collected (tiebreak)	1000	flagoff	8	64	-1	999	56	44	7	0.2143	0.125	1	56	20	0.0
glacierkeep_s48_A	glacierkeep	48	A	US	Titanium collected (tiebreak)	1000	flagoff	8	-1	-1	999	992	959	0	0.0333	0.0	0	978	0	0.0141
glacierkeep_s48_B	glacierkeep	48	B	US	Core destroyed	217	flagoff	8	112	216	216	104	74	5	0.2885	0.0481	1	104	72	0.0
midgard_s46_A	midgard	46	A	US	Core destroyed	433	flagoff	53	268	432	432	215	215	202	0.0	0.9395	1	215	213	0.0
midgard_s46_B	midgard	46	B	OPP	Core destroyed	221	flagoff	53	-1	-1	220	168	168	165	0.0	0.9821	0	168	167	0.0
midgard_s47_A	midgard	47	A	OPP	Core destroyed	180	flagoff	53	56	-1	179	3	3	0	0.0	0.0	1	3	1	0.0
midgard_s47_B	midgard	47	B	OPP	Core destroyed	161	flagoff	53	47	-1	160	0	0	0			1	0	0	
midgard_s48_A	midgard	48	A	US	Core destroyed	362	flagoff	49	43	361	361	0	0	0			1	0	0	
midgard_s48_B	midgard	48	B	OPP	Core destroyed	628	flagoff	52	-1	-1	627	576	575	144	0.0017	0.25	0	576	162	0.0
nordkap_s46_A	nordkap	46	A	OPP	Core destroyed	328	flagoff	4	-1	-1	327	324	34	0	0.8951	0.0	0	145	34	0.5525
nordkap_s46_B	nordkap	46	B	US	Core destroyed	128	flagoff	4	72	127	127	68	56	30	0.1765	0.4412	1	68	46	0.0
nordkap_s47_A	nordkap	47	A	OPP	Core destroyed	169	flagoff	4	-1	-1	168	165	164	73	0.0061	0.4424	0	165	83	0.0
nordkap_s47_B	nordkap	47	B	US	Core destroyed	409	flagoff	4	336	408	408	332	86	0	0.741	0.0	1	329	0	0.009
nordkap_s48_A	nordkap	48	A	OPP	Core destroyed	314	flagoff	4	-1	-1	313	310	65	2	0.7903	0.0065	0	104	7	0.6645
nordkap_s48_B	nordkap	48	B	OPP	Core destroyed	278	flagoff	4	-1	-1	277	274	114	30	0.5839	0.1095	0	119	49	0.5657
yulerune_s46_A	yulerune	46	A	OPP	Core destroyed	193	flagoff	30	-1	-1	192	163	161	154	0.0123	0.9448	0	163	158	0.0
yulerune_s46_B	yulerune	46	B	US	Core destroyed	292	flagoff	31	236	291	291	205	204	196	0.0049	0.9561	1	205	203	0.0
yulerune_s47_A	yulerune	47	A	US	Core destroyed	216	flagoff	35	175	215	215	140	139	125	0.0071	0.8929	1	140	140	0.0
yulerune_s47_B	yulerune	47	B	US	Core destroyed	165	flagoff	29	112	164	164	83	81	70	0.0241	0.8434	1	83	75	0.0
yulerune_s48_A	yulerune	48	A	OPP	Core destroyed	236	flagoff	31	-1	-1	235	205	151	65	0.2634	0.3171	0	158	68	0.2293
yulerune_s48_B	yulerune	48	B	US	Core destroyed	219	flagoff	30	163	218	218	133	132	122	0.0075	0.9173	1	133	133	0.0
