tag	map	seed	seat	ours	cond	turn	arm	game_rounds	game_jumps	eid	birth	pos	dsq_core	dsq_centre	n_seats	coverage	coverage_ferry	best_cov_site	lifetime	died	death_round	n_launch	n_launch_seat	ever_launched
atoll_s91_A	atoll	91	A	OPP	Core destroyed	498	flagoff	498	22	27	8	14,5	4	6.5	8	2	2	2	2	1	10	1	1	1
atoll_s91_A	atoll	91	A	OPP	Core destroyed	498	flagoff	498	22	39	12	12,4	2	8.5	8	1	1	2	81	1	93	9	0	1
atoll_s91_A	atoll	91	A	OPP	Core destroyed	498	flagoff	498	22	197	110	16,6	10	14.5	8	0	0	2	1	1	111	1	0	1
atoll_s91_A	atoll	91	A	OPP	Core destroyed	498	flagoff	498	22	240	133	14,0	1	6.5	8	2	2	2	2	1	135	0	0	0
atoll_s91_A	atoll	91	A	OPP	Core destroyed	498	flagoff	498	22	440	235	10,5	13	26.5	8	0	0	2	1	1	236	1	0	1
atoll_s91_B	atoll	91	B	OPP	Core destroyed	186	flagoff	186	18	24	6	4,13	2	4.5	8	2	2	2	180	0	-1	12	3	1
atoll_s91_B	atoll	91	B	OPP	Core destroyed	186	flagoff	186	18	240	174	4,12	2	8.5	8	1	1	2	3	1	177	0	0	0
atoll_s92_A	atoll	92	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	113	22	6	14,5	4	6.5	8	2	2	2	53	1	59	22	0	1
atoll_s92_A	atoll	92	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	113	544	424	10,0	10	26.5	8	0	0	2	41	1	465	0	0	0
atoll_s92_A	atoll	92	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	113	591	466	9,0	17	36.5	8	0	0	2	41	1	507	0	0	0
atoll_s92_A	atoll	92	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	113	641	508	8,0	26	48.5	8	0	0	2	41	1	549	0	0	0
atoll_s92_A	atoll	92	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	113	688	550	9,0	17	36.5	8	0	0	2	41	1	591	0	0	0
atoll_s92_A	atoll	92	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	113	733	592	8,0	26	48.5	8	0	0	2	41	1	633	0	0	0
atoll_s92_A	atoll	92	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	113	788	634	9,0	17	36.5	8	0	0	2	41	1	675	0	0	0
atoll_s92_A	atoll	92	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	113	870	696	15,8	25	30.5	8	0	0	2	1	1	697	1	0	1
atoll_s92_B	atoll	92	B	US	Core destroyed	492	flagoff	492	5	521	405	5,11	8	18.5	8	0	0	2	1	1	406	1	0	1
atoll_s92_B	atoll	92	B	US	Core destroyed	492	flagoff	492	5	545	424	0,14	1	6.5	8	2	2	2	68	0	-1	1	0	1
atoll_s93_A	atoll	93	A	US	Core destroyed	214	flagoff	214	28	27	10	15,5	4	6.5	8	2	2	2	204	0	-1	26	0	1
atoll_s93_A	atoll	93	A	US	Core destroyed	214	flagoff	214	28	46	18	12,2	1	6.5	8	2	2	2	2	1	20	0	0	0
atoll_s93_B	atoll	93	B	OPP	Core destroyed	226	flagoff	226	4	265	173	2,17	4	6.5	8	2	2	2	53	0	-1	0	0	0
drakkarfjord_s91_A	drakkarfjord	91	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	884	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s91_A	drakkarfjord	91	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	884	1491	500	24,7	5	12.5	8	0	0	2	51	1	551	1	0	1
drakkarfjord_s91_A	drakkarfjord	91	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	884	1708	570	23,8	13	24.5	8	0	0	2	1	1	571	1	0	1
drakkarfjord_s91_B	drakkarfjord	91	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	35	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s92_A	drakkarfjord	92	A	US	Core destroyed	198	flagoff	198	5	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s92_B	drakkarfjord	92	B	OPP	Titanium collected (tiebreak)	1000	flagoff	1000	38	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s92_B	drakkarfjord	92	B	OPP	Titanium collected (tiebreak)	1000	flagoff	1000	38	810	944	6,21	13	24.5	8	0	0	2	1	1	945	1	0	1
drakkarfjord_s92_B	drakkarfjord	92	B	OPP	Titanium collected (tiebreak)	1000	flagoff	1000	38	841	962	5,25	4	6.5	8	2	2	2	38	0	-1	0	0	0
drakkarfjord_s93_A	drakkarfjord	93	A	US	Core destroyed	235	flagoff	235	5	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s93_B	drakkarfjord	93	B	US	Core destroyed	161	flagoff	161	5	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
glacierkeep_s91_A	glacierkeep	91	A	US	Core destroyed	377	flagoff	377	4	14	7	16,23	5	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s91_B	glacierkeep	91	B	US	Core destroyed	217	flagoff	217	5	14	7	16,6	10	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s91_B	glacierkeep	91	B	US	Core destroyed	217	flagoff	217	5	90	89	15,5	4	6.5	8	2	2	2	128	0	-1	1	0	1
glacierkeep_s92_A	glacierkeep	92	A	US	Core destroyed	129	flagoff	129	4	14	7	16,23	5	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s92_B	glacierkeep	92	B	OPP	Core destroyed	437	flagoff	437	4	14	7	16,6	10	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s93_A	glacierkeep	93	A	US	Core destroyed	383	flagoff	383	4	14	8	17,23	8	18.5	8	0	0	2	1	1	9	1	0	1
glacierkeep_s93_B	glacierkeep	93	B	US	Core destroyed	241	flagoff	241	4	14	7	16,6	10	14.5	8	0	0	2	1	1	8	1	0	1
nordkap_s91_A	nordkap	91	A	US	Core destroyed	325	flagoff	325	6	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s91_A	nordkap	91	A	US	Core destroyed	325	flagoff	325	6	413	312	10,13	16	30.5	8	0	0	2	1	1	313	1	0	1
nordkap_s91_B	nordkap	91	B	US	Core destroyed	246	flagoff	246	9	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s91_B	nordkap	91	B	US	Core destroyed	246	flagoff	246	9	104	76	11,9	5	8.5	8	1	1	2	82	1	158	7	0	1
