tag	map	seed	seat	ours	cond	turn	arm	arrive	sent	kill	last	window	ge1	ge2	nobody	two_body_share	bought_sentinel	ge1_fp	ge2_fp	nobody_fp
atoll_s79_A	atoll	79	A	OPP	Core destroyed	419	flagoff	6	408	-1	418	402	41	0	0.898	0.0	1	59	0	0.8532
atoll_s79_B	atoll	79	B	OPP	Core destroyed	219	flagoff	7	-1	-1	218	212	118	42	0.4434	0.1981	0	133	47	0.3726
atoll_s80_A	atoll	80	A	OPP	Core destroyed	550	flagoff	6	-1	-1	549	544	11	0	0.9798	0.0	0	15	0	0.9724
atoll_s80_B	atoll	80	B	US	Core destroyed	354	flagoff	6	298	353	353	292	139	5	0.524	0.0171	1	155	8	0.4692
atoll_s81_A	atoll	81	A	OPP	Core destroyed	549	flagoff	6	-1	-1	548	543	144	1	0.7348	0.0018	0	160	2	0.7053
atoll_s81_B	atoll	81	B	OPP	Core destroyed	299	flagoff	9	-1	-1	298	290	55	3	0.8103	0.0103	0	69	5	0.7621
drakkarfjord_s79_A	drakkarfjord	79	A	US	Titanium collected (tiebreak)	1000	flagoff	10	-1	-1	999	990	82	0	0.9172	0.0	0	122	0	0.8768
drakkarfjord_s79_B	drakkarfjord	79	B	US	Core destroyed	908	flagoff	10	84	907	907	74	43	0	0.4189	0.0	1	60	0	0.1892
drakkarfjord_s80_A	drakkarfjord	80	A	OPP	Titanium collected (tiebreak)	1000	flagoff	10	-1	-1	999	990	52	0	0.9475	0.0	0	70	0	0.9293
drakkarfjord_s80_B	drakkarfjord	80	B	US	Core destroyed	142	flagoff	10	70	141	141	60	32	0	0.4667	0.0	1	60	0	0.0
drakkarfjord_s81_A	drakkarfjord	81	A	OPP	Core destroyed	616	flagoff	10	-1	-1	615	606	87	0	0.8564	0.0	0	124	0	0.7954
drakkarfjord_s81_B	drakkarfjord	81	B	US	Core destroyed	173	flagoff	10	97	172	172	87	48	0	0.4483	0.0	1	87	0	0.0
glacierkeep_s79_A	glacierkeep	79	A	US	Core destroyed	169	flagoff	8	68	168	168	60	41	4	0.3167	0.0667	1	59	33	0.0167
glacierkeep_s79_B	glacierkeep	79	B	US	Core destroyed	193	flagoff	8	88	192	192	80	63	14	0.2125	0.175	1	80	46	0.0
glacierkeep_s80_A	glacierkeep	80	A	US	Core destroyed	363	flagoff	9	317	362	362	308	88	2	0.7143	0.0065	1	108	18	0.6494
glacierkeep_s80_B	glacierkeep	80	B	OPP	Core destroyed	817	flagoff	8	76	-1	816	68	48	4	0.2941	0.0588	1	68	34	0.0
glacierkeep_s81_A	glacierkeep	81	A	OPP	Core destroyed	405	flagoff	8	-1	-1	404	397	84	2	0.7884	0.005	0	116	73	0.7078
glacierkeep_s81_B	glacierkeep	81	B	US	Core destroyed	280	flagoff	9	224	279	279	215	24	0	0.8884	0.0	1	212	0	0.014
midgard_s79_A	midgard	79	A	US	Core destroyed	277	flagoff	54	243	276	276	189	189	45	0.0	0.2381	1	189	61	0.0
midgard_s79_B	midgard	79	B	US	Core destroyed	213	flagoff	53	47	212	212	0	0	0			1	0	0	
midgard_s80_A	midgard	80	A	OPP	Core destroyed	247	flagoff	53	-1	-1	246	194	73	31	0.6237	0.1598	0	79	32	0.5928
midgard_s80_B	midgard	80	B	OPP	Core destroyed	380	flagoff	54	-1	-1	379	326	124	83	0.6196	0.2546	0	124	102	0.6196
midgard_s81_A	midgard	81	A	US	Core destroyed	285	flagoff	52	192	284	284	140	140	128	0.0	0.9143	1	140	136	0.0
midgard_s81_B	midgard	81	B	US	Core destroyed	169	flagoff	52	128	168	168	76	76	63	0.0	0.8289	1	76	73	0.0
nordkap_s79_A	nordkap	79	A	US	Core destroyed	174	flagoff	4	118	173	173	114	80	10	0.2982	0.0877	1	111	29	0.0263
nordkap_s79_B	nordkap	79	B	US	Core destroyed	213	flagoff	4	140	212	212	136	130	78	0.0441	0.5735	1	136	108	0.0
nordkap_s80_A	nordkap	80	A	OPP	Core destroyed	718	flagoff	4	380	-1	717	376	192	84	0.4894	0.2234	1	270	91	0.2819
nordkap_s80_B	nordkap	80	B	OPP	Core destroyed	210	flagoff	4	-1	-1	209	206	200	14	0.0291	0.068	0	206	30	0.0
nordkap_s81_A	nordkap	81	A	OPP	Core destroyed	248	flagoff	4	-1	-1	247	244	46	4	0.8115	0.0164	0	60	17	0.7541
nordkap_s81_B	nordkap	81	B	OPP	Titanium collected (tiebreak)	1000	flagoff	4	88	-1	999	84	73	46	0.131	0.5476	1	84	68	0.0
yulerune_s79_A	yulerune	79	A	OPP	Core destroyed	249	flagoff	29	-1	-1	248	220	218	204	0.0091	0.9273	0	220	214	0.0
yulerune_s79_B	yulerune	79	B	OPP	Core destroyed	197	flagoff	37	-1	-1	196	160	41	27	0.7438	0.1688	0	42	34	0.7375
yulerune_s80_A	yulerune	80	A	OPP	Core destroyed	469	flagoff	32	-1	-1	468	437	436	30	0.0023	0.0686	0	437	38	0.0
yulerune_s80_B	yulerune	80	B	US	Core destroyed	285	flagoff	37	176	284	284	139	89	35	0.3597	0.2518	1	91	51	0.3453
yulerune_s81_A	yulerune	81	A	OPP	Core destroyed	264	flagoff	31	-1	-1	263	233	107	43	0.5408	0.1845	0	112	51	0.5193
yulerune_s81_B	yulerune	81	B	OPP	Core destroyed	445	flagoff	29	400	-1	444	371	367	56	0.0108	0.1509	1	371	96	0.0
