tag	map	seed	seat	ours	cond	turn	arm	arrive	sent	kill	last	window	ge1	ge2	nobody	two_body_share	bought_sentinel	ge1_fp	ge2_fp	nobody_fp
atoll_s13_A	atoll	13	A	OPP	Core destroyed	189	parent	6	-1	-1	188	183	48	4	0.7377	0.0219	0	85	6	0.5355
atoll_s13_B	atoll	13	B	OPP	Core destroyed	246	parent	6	-1	-1	245	240	51	0	0.7875	0.0	0	70	0	0.7083
atoll_s14_A	atoll	14	A	US	Core destroyed	301	parent	6	118	300	300	112	17	0	0.8482	0.0	1	34	0	0.6964
atoll_s14_B	atoll	14	B	OPP	Core destroyed	355	parent	6	-1	-1	354	349	43	4	0.8768	0.0115	0	55	8	0.8424
atoll_s15_A	atoll	15	A	US	Core destroyed	187	parent	9	52	186	186	43	23	3	0.4651	0.0698	1	40	18	0.0698
atoll_s15_B	atoll	15	B	OPP	Core destroyed	219	parent	7	-1	-1	218	212	98	42	0.5377	0.1981	0	115	47	0.4575
drakkarfjord_s13_A	drakkarfjord	13	A	US	Core destroyed	796	parent	10	334	795	795	324	123	6	0.6204	0.0185	1	181	69	0.4414
drakkarfjord_s13_B	drakkarfjord	13	B	US	Core destroyed	332	parent	10	60	331	331	50	35	0	0.3	0.0	1	47	0	0.06
drakkarfjord_s14_A	drakkarfjord	14	A	US	Core destroyed	173	parent	10	71	172	172	61	42	0	0.3115	0.0	1	58	0	0.0492
drakkarfjord_s14_B	drakkarfjord	14	B	US	Core destroyed	123	parent	10	67	122	122	57	30	0	0.4737	0.0	1	57	0	0.0
drakkarfjord_s15_A	drakkarfjord	15	A	OPP	Core destroyed	414	parent	10	-1	-1	413	404	37	0	0.9084	0.0	0	58	0	0.8564
drakkarfjord_s15_B	drakkarfjord	15	B	OPP	Core destroyed	242	parent	10	-1	-1	241	232	86	0	0.6293	0.0	0	91	0	0.6078
glacierkeep_s13_A	glacierkeep	13	A	OPP	Core destroyed	376	parent	8	-1	-1	375	368	28	0	0.9239	0.0	0	42	0	0.8859
glacierkeep_s13_B	glacierkeep	13	B	US	Core destroyed	169	parent	8	76	168	168	68	53	3	0.2206	0.0441	1	68	37	0.0
glacierkeep_s14_A	glacierkeep	14	A	US	Core destroyed	218	parent	9	128	217	217	119	94	8	0.2101	0.0672	1	119	87	0.0
glacierkeep_s14_B	glacierkeep	14	B	US	Core destroyed	280	parent	9	224	279	279	215	24	0	0.8884	0.0	1	212	0	0.014
glacierkeep_s15_A	glacierkeep	15	A	US	Core destroyed	133	parent	8	56	132	132	48	32	4	0.3333	0.0833	1	48	20	0.0
glacierkeep_s15_B	glacierkeep	15	B	US	Core destroyed	213	parent	8	112	212	212	104	88	2	0.1538	0.0192	1	104	68	0.0
midgard_s13_A	midgard	13	A	OPP	Core destroyed	210	parent	48	47	-1	209	0	0	0			1	0	0	
midgard_s13_B	midgard	13	B	OPP	Core destroyed	340	parent	52	47	-1	339	0	0	0			1	0	0	
midgard_s14_A	midgard	14	A	OPP	Core destroyed	210	parent	46	196	-1	209	150	149	132	0.0067	0.88	1	150	142	0.0
midgard_s14_B	midgard	14	B	OPP	Core destroyed	573	parent	51	-1	-1	572	522	263	55	0.4962	0.1054	0	265	67	0.4923
midgard_s15_A	midgard	15	A	OPP	Core destroyed	582	parent	52	-1	-1	581	530	66	1	0.8755	0.0019	0	70	8	0.8679
midgard_s15_B	midgard	15	B	US	Titanium collected (tiebreak)	1000	parent	53	-1	-1	999	947	562	219	0.4065	0.2313	0	574	273	0.3939
nordkap_s13_A	nordkap	13	A	OPP	Core destroyed	159	parent	4	-1	-1	158	155	147	9	0.0516	0.0581	0	152	16	0.0194
nordkap_s13_B	nordkap	13	B	US	Core destroyed	351	parent	4	281	350	350	277	269	248	0.0289	0.8953	1	277	260	0.0
nordkap_s14_A	nordkap	14	A	US	Core destroyed	393	parent	4	143	392	392	139	89	0	0.3597	0.0	1	109	11	0.2158
nordkap_s14_B	nordkap	14	B	US	Core destroyed	125	parent	4	56	124	124	52	27	1	0.4808	0.0192	1	52	15	0.0
nordkap_s15_A	nordkap	15	A	US	Core destroyed	848	parent	4	660	847	847	656	340	15	0.4817	0.0229	1	628	38	0.0427
nordkap_s15_B	nordkap	15	B	US	Core destroyed	279	parent	4	181	278	278	177	115	4	0.3503	0.0226	1	127	8	0.2825
yulerune_s13_A	yulerune	13	A	OPP	Core destroyed	767	parent	34	-1	-1	766	733	732	627	0.0014	0.8554	0	733	639	0.0
yulerune_s13_B	yulerune	13	B	OPP	Core destroyed	366	parent	35	-1	-1	365	331	327	100	0.0121	0.3021	0	330	121	0.003
yulerune_s14_A	yulerune	14	A	OPP	Core destroyed	156	parent	33	-1	-1	155	123	121	109	0.0163	0.8862	0	123	116	0.0
yulerune_s14_B	yulerune	14	B	OPP	Core destroyed	545	parent	29	-1	-1	544	516	514	505	0.0039	0.9787	0	516	514	0.0
yulerune_s15_A	yulerune	15	A	US	Core destroyed	309	parent	30	180	308	308	150	148	133	0.0133	0.8867	1	150	142	0.0
yulerune_s15_B	yulerune	15	B	US	Core destroyed	336	parent	31	240	335	335	209	209	99	0.0	0.4737	1	209	108	0.0
