tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
atoll_s7_A	atoll	7	A	OPP	Core destroyed	256	parent	8	1	21	21	-1	-1	111	9	0.0811	0.901	1	0	21	256	0	14,2
atoll_s7_B	atoll	7	B	US	Titanium collected (tiebreak)	1000	parent	8	4	8	38	-1	-1	194	7	0.0361	2.062	4	0	10,38,8,30	1000	1	2,14
atoll_s8_A	atoll	8	A	US	Core destroyed	664	parent	8	5	8	46	-1	-1	82	0	0.0	6.098	5	0	12,8,42,46,41	664	0	14,2
atoll_s8_B	atoll	8	B	US	Core destroyed	196	parent	8	7	8	65	-1	-1	192	151	0.7865	3.646	7	0	23,41,15,35,8,9,65	196	1	2,14
atoll_s9_A	atoll	9	A	US	Core destroyed	205	parent	8	6	7	75	-1	-1	201	3	0.0149	2.985	6	0	48,42,75,7,9,58	205	0	14,2
atoll_s9_B	atoll	9	B	OPP	Core destroyed	134	parent	8	4	7	25	-1	-1	56	11	0.1964	7.143	3	1	25,7,8,9	134	1	2,14
drakkarfjord_s7_A	drakkarfjord	7	A	OPP	Core destroyed	662	parent	8	7	10	43	-1	-1	126	5	0.0397	5.556	6	1	10,11,31,33,43,36,40	662	0	26,4
drakkarfjord_s7_B	drakkarfjord	7	B	OPP	Core destroyed	966	parent	8	8	10	75	75	75	180	0	0.0	4.444	7	1	48,51,40,75,34,14,11,10	966	1	2,24
drakkarfjord_s8_A	drakkarfjord	8	A	US	Core destroyed	152	parent	8	8	10	37	42	37	144	0	0.0	5.556	7	1	10,11,37,18,33,22,30,26	152	0	26,4
drakkarfjord_s8_B	drakkarfjord	8	B	OPP	Core destroyed	329	parent	8	4	10	45	-1	-1	74	0	0.0	5.405	3	1	45,14,11,10	329	1	2,24
drakkarfjord_s9_A	drakkarfjord	9	A	OPP	Core destroyed	376	parent	8	7	10	43	-1	-1	72	0	0.0	9.722	6	1	10,11,31,33,43,36,40	376	0	26,4
drakkarfjord_s9_B	drakkarfjord	9	B	US	Titanium collected (tiebreak)	1000	parent	8	8	10	86	86	86	354	10	0.0282	2.26	7	1	83,76,86,73,20,14,11,10	1000	1	2,24
glacierkeep_s7_A	glacierkeep	7	A	US	Core destroyed	157	parent	8	8	9	47	47	47	151	126	0.8344	5.298	8	0	42,44,27,47,17,10,14,9	157	0	14,26
glacierkeep_s7_B	glacierkeep	7	B	US	Core destroyed	217	parent	8	8	9	53	53	53	211	183	0.8673	3.791	8	0	53,40,20,41,9,45,10,48	217	1	14,2
glacierkeep_s8_A	glacierkeep	8	A	US	Core destroyed	228	parent	8	8	9	46	46	46	222	196	0.8829	3.604	8	0	41,43,23,46,19,10,14,9	228	0	14,26
glacierkeep_s8_B	glacierkeep	8	B	US	Core destroyed	149	parent	8	8	9	59	59	59	142	106	0.7465	5.634	8	0	33,29,59,26,9,22,10,19	149	1	14,2
glacierkeep_s9_A	glacierkeep	9	A	OPP	Core destroyed	816	parent	8	8	9	57	57	57	198	160	0.8081	4.04	8	0	57,53,23,50,19,10,14,9	816	0	14,26
glacierkeep_s9_B	glacierkeep	9	B	US	Core destroyed	217	parent	8	8	9	53	53	53	211	183	0.8673	3.791	8	0	53,40,20,41,9,45,10,48	217	1	14,2
midgard_s7_A	midgard	7	A	OPP	Core destroyed	371	parent	8	4	54	360	-1	-1	77	22	0.2857	5.195	4	0	54,360,67,346	371	0	26,26
midgard_s7_B	midgard	7	B	US	Core destroyed	168	parent	8	7	56	124	-1	-1	123	117	0.9512	5.691	5	2	62,56,65,69,124,90,82	168	1	2,2
midgard_s8_A	midgard	8	A	US	Core destroyed	215	parent	8	7	58	90	-1	-1	165	155	0.9394	4.242	5	2	58,88,62,90,68,75,71	215	0	26,26
midgard_s8_B	midgard	8	B	OPP	Core destroyed	173	parent	8	6	54	103	-1	-1	126	124	0.9841	4.762	5	1	61,54,64,103,72,95	173	1	2,2
midgard_s9_A	midgard	9	A	US	Core destroyed	233	parent	8	7	56	110	-1	-1	184	181	0.9837	3.804	6	1	56,95,62,110,66,73,69	233	0	26,26
midgard_s9_B	midgard	9	B	OPP	Core destroyed	165	parent	8	7	54	113	-1	-1	119	115	0.9664	5.882	5	2	74,82,72,113,63,107,54	165	1	2,2
nordkap_s7_A	nordkap	7	A	US	Core destroyed	327	parent	8	8	4	57	299	57	221	44	0.1991	3.62	7	1	29,25,35,22,57,20,5,4	327	0	9,18
nordkap_s7_B	nordkap	7	B	US	Core destroyed	156	parent	8	6	5	44	-1	-1	154	138	0.8961	3.896	5	1	10,26,5,44,18,19	156	1	9,6
nordkap_s8_A	nordkap	8	A	US	Core destroyed	506	parent	8	7	5	293	-1	-1	484	284	0.5868	1.446	6	1	104,88,165,293,23,6,5	506	0	9,18
nordkap_s8_B	nordkap	8	B	US	Core destroyed	152	parent	8	8	5	56	56	56	150	136	0.9067	5.333	8	0	56,27,17,28,5,40,6,39	152	1	9,6
nordkap_s9_A	nordkap	9	A	US	Core destroyed	153	parent	8	8	4	49	49	49	102	34	0.3333	7.843	6	2	24,28,23,31,16,4,49,12	153	0	9,18
nordkap_s9_B	nordkap	9	B	OPP	Core destroyed	439	parent	8	7	5	107	-1	-1	176	106	0.6023	3.977	7	0	20,24,107,44,5,6,29	439	1	9,6
yulerune_s7_A	yulerune	7	A	OPP	Core destroyed	141	parent	8	5	38	57	-1	-1	116	108	0.931	4.31	5	0	38,44,57,54,50	141	0	16,9
yulerune_s7_B	yulerune	7	B	US	Core destroyed	175	parent	8	6	30	70	-1	-1	151	144	0.9536	3.974	5	1	46,47,70,44,38,30	175	1	2,9
yulerune_s8_A	yulerune	8	A	OPP	Core destroyed	515	parent	8	5	34	48	-1	-1	490	480	0.9796	1.02	5	0	34,44,41,44,48	515	0	16,9
yulerune_s8_B	yulerune	8	B	US	Core destroyed	271	parent	8	7	32	71	-1	-1	246	240	0.9756	2.846	5	2	54,47,71,44,67,38,32	271	1	2,9
yulerune_s9_A	yulerune	9	A	OPP	Core destroyed	220	parent	8	6	32	45	-1	-1	105	93	0.8857	5.714	6	0	32,38,37,42,40,45	220	0	16,9
yulerune_s9_B	yulerune	9	B	US	Core destroyed	297	parent	8	7	34	74	-1	-1	273	268	0.9817	2.564	5	2	54,60,63,53,34,39,74	297	1	2,9
