tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
atoll_s67_A	atoll	67	A	OPP	Core destroyed	293	parent	8	5	7	42	-1	-1	98	29	0.2959	5.102	4	1	42,7,9,16,12	293	0	14,2
atoll_s67_B	atoll	67	B	US	Core destroyed	536	parent	8	5	8	379	-1	-1	408	137	0.3358	1.225	4	1	379,10,8,16,80	536	1	2,14
atoll_s68_A	atoll	68	A	OPP	Harvesters (tiebreak)	1000	parent	8	2	8	9	-1	-1	38	0	0.0	5.263	1	1	8,9	1000	0	14,2
atoll_s68_B	atoll	68	B	OPP	Core destroyed	223	parent	8	3	36	64	-1	-1	45	14	0.3111	6.667	1	2	64,36,49	223	1	2,14
atoll_s69_A	atoll	69	A	US	Core destroyed	531	parent	8	7	8	63	-1	-1	210	14	0.0667	3.333	7	0	10,8,63,40,42,49,45	531	0	14,2
atoll_s69_B	atoll	69	B	US	Core destroyed	550	parent	8	6	8	47	-1	-1	148	18	0.1216	4.054	5	1	45,47,39,8,9,10	550	1	2,14
drakkarfjord_s67_A	drakkarfjord	67	A	OPP	Core destroyed	736	parent	8	7	10	43	-1	-1	161	29	0.1801	4.348	6	1	10,11,31,33,43,36,40	736	0	26,4
drakkarfjord_s67_B	drakkarfjord	67	B	US	Core destroyed	171	parent	8	8	10	46	46	46	163	0	0.0	4.908	7	1	40,36,46,33,21,14,11,10	171	1	2,24
drakkarfjord_s68_A	drakkarfjord	68	A	OPP	Titanium collected (tiebreak)	1000	parent	8	7	10	43	-1	-1	124	0	0.0	5.645	6	1	10,11,31,33,43,36,40	1000	0	26,4
drakkarfjord_s68_B	drakkarfjord	68	B	US	Core destroyed	181	parent	8	8	10	81	81	81	138	0	0.0	5.797	7	1	74,78,71,81,20,14,11,10	181	1	2,24
drakkarfjord_s69_A	drakkarfjord	69	A	OPP	Core destroyed	920	parent	8	7	10	43	-1	-1	172	25	0.1453	4.07	6	1	10,11,31,33,43,36,40	920	0	26,4
