tag	map	seed	seat	ours	cond	turn	arm	arrive	sent	kill	last	window	ge1	ge2	nobody	two_body_share	bought_sentinel	ge1_fp	ge2_fp	nobody_fp
atoll_s40_A	atoll	40	A	US	Core destroyed	533	flagoff	7	117	532	532	110	45	0	0.5909	0.0	1	69	0	0.3727
atoll_s40_B	atoll	40	B	US	Core destroyed	196	flagoff	7	98	195	195	91	82	26	0.0989	0.2857	1	91	41	0.0
atoll_s41_A	atoll	41	A	US	Core destroyed	317	flagoff	6	-1	316	316	311	102	10	0.672	0.0322	0	146	27	0.5305
atoll_s41_B	atoll	41	B	US	Core destroyed	772	flagoff	6	134	771	771	128	99	8	0.2266	0.0625	1	103	14	0.1953
atoll_s42_A	atoll	42	A	OPP	Core destroyed	431	flagoff	6	139	-1	430	133	33	0	0.7519	0.0	1	50	0	0.6241
atoll_s42_B	atoll	42	B	US	Core destroyed	142	flagoff	6	86	141	141	80	41	4	0.4875	0.05	1	73	24	0.0875
drakkarfjord_s40_A	drakkarfjord	40	A	US	Core destroyed	453	flagoff	10	79	452	452	69	48	7	0.3043	0.1014	1	66	16	0.0435
drakkarfjord_s40_B	drakkarfjord	40	B	OPP	Core destroyed	966	flagoff	10	85	-1	965	75	39	0	0.48	0.0	1	62	0	0.1733
drakkarfjord_s41_A	drakkarfjord	41	A	US	Core destroyed	453	flagoff	10	79	452	452	69	48	7	0.3043	0.1014	1	66	16	0.0435
drakkarfjord_s41_B	drakkarfjord	41	B	US	Core destroyed	192	flagoff	10	136	191	191	126	76	0	0.3968	0.0	1	86	0	0.3175
drakkarfjord_s42_A	drakkarfjord	42	A	OPP	Core destroyed	513	flagoff	10	-1	-1	512	503	80	0	0.841	0.0	0	112	1	0.7773
drakkarfjord_s42_B	drakkarfjord	42	B	OPP	Core destroyed	829	flagoff	10	-1	-1	828	819	125	3	0.8474	0.0037	0	153	6	0.8132
glacierkeep_s40_A	glacierkeep	40	A	US	Core destroyed	169	flagoff	8	72	168	168	64	50	6	0.2188	0.0938	1	64	37	0.0
glacierkeep_s40_B	glacierkeep	40	B	US	Core destroyed	281	flagoff	8	76	280	280	68	55	15	0.1912	0.2206	1	68	33	0.0
glacierkeep_s41_A	glacierkeep	41	A	US	Core destroyed	225	flagoff	8	108	224	224	100	70	15	0.3	0.15	1	100	67	0.0
glacierkeep_s41_B	glacierkeep	41	B	US	Core destroyed	165	flagoff	8	73	164	164	65	47	8	0.2769	0.1231	1	65	28	0.0
glacierkeep_s42_A	glacierkeep	42	A	US	Core destroyed	633	flagoff	8	48	632	632	40	26	5	0.35	0.125	1	40	11	0.0
glacierkeep_s42_B	glacierkeep	42	B	US	Core destroyed	305	flagoff	8	68	304	304	60	50	11	0.1667	0.1833	1	60	31	0.0
midgard_s40_A	midgard	40	A	US	Core destroyed	176	flagoff	52	120	175	175	68	68	61	0.0	0.8971	1	68	62	0.0
midgard_s40_B	midgard	40	B	US	Core destroyed	198	flagoff	51	142	197	197	91	91	83	0.0	0.9121	1	91	87	0.0
midgard_s41_A	midgard	41	A	OPP	Core destroyed	372	flagoff	51	-1	-1	371	321	142	118	0.5576	0.3676	0	146	123	0.5452
midgard_s41_B	midgard	41	B	US	Titanium collected (tiebreak)	1000	flagoff	55	-1	-1	999	945	944	934	0.0011	0.9884	0	945	939	0.0
midgard_s42_A	midgard	42	A	OPP	Core destroyed	333	flagoff	56	328	-1	332	272	271	261	0.0037	0.9596	1	272	266	0.0
midgard_s42_B	midgard	42	B	US	Core destroyed	207	flagoff	55	151	206	206	96	95	87	0.0104	0.9062	1	96	91	0.0
nordkap_s40_A	nordkap	40	A	US	Core destroyed	256	flagoff	4	200	255	255	196	191	123	0.0255	0.6276	1	194	181	0.0102
nordkap_s40_B	nordkap	40	B	US	Core destroyed	309	flagoff	4	104	308	308	100	94	20	0.06	0.2	1	100	70	0.0
nordkap_s41_A	nordkap	41	A	OPP	Core destroyed	141	flagoff	4	-1	-1	140	137	76	34	0.4453	0.2482	0	94	40	0.3139
nordkap_s41_B	nordkap	41	B	US	Core destroyed	145	flagoff	4	68	144	144	64	53	0	0.1719	0.0	1	64	0	0.0
nordkap_s42_A	nordkap	42	A	US	Core destroyed	193	flagoff	4	123	192	192	119	111	20	0.0672	0.1681	1	119	93	0.0
nordkap_s42_B	nordkap	42	B	US	Core destroyed	399	flagoff	4	343	398	398	339	320	47	0.056	0.1386	1	339	98	0.0
yulerune_s40_A	yulerune	40	A	US	Core destroyed	228	flagoff	39	132	227	227	93	92	89	0.0108	0.957	1	93	93	0.0
yulerune_s40_B	yulerune	40	B	US	Core destroyed	403	flagoff	29	345	402	402	316	316	115	0.0	0.3639	1	316	126	0.0
yulerune_s41_A	yulerune	41	A	OPP	Core destroyed	253	flagoff	34	-1	-1	252	219	216	205	0.0137	0.9361	0	219	214	0.0
yulerune_s41_B	yulerune	41	B	US	Core destroyed	297	flagoff	33	211	296	296	178	177	171	0.0056	0.9607	1	178	173	0.0
yulerune_s42_A	yulerune	42	A	OPP	Core destroyed	303	flagoff	29	-1	-1	302	274	212	34	0.2263	0.1241	0	226	53	0.1752
yulerune_s42_B	yulerune	42	B	OPP	Core destroyed	141	flagoff	27	-1	-1	140	114	113	108	0.0088	0.9474	0	114	111	0.0
