tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
atoll_s10_A	atoll	10	A	OPP	Core destroyed	466	flagoff	8	3	7	215	-1	-1	75	5	0.0667	4.0	1	2	10,7,215	466	0	14,2
atoll_s10_B	atoll	10	B	OPP	Core destroyed	392	flagoff	8	7	10	365	-1	-1	187	31	0.1658	3.743	6	1	25,40,12,37,10,365,302	392	1	2,14
atoll_s11_A	atoll	11	A	OPP	Core destroyed	680	flagoff	8	6	8	295	-1	-1	318	54	0.1698	1.887	4	2	10,8,295,127,89,129	680	0	14,2
atoll_s11_B	atoll	11	B	OPP	Core destroyed	430	flagoff	8	7	8	71	-1	-1	251	159	0.6335	2.789	7	0	71,59,70,42,8,9,15	430	1	2,14
atoll_s12_A	atoll	12	A	OPP	Core destroyed	237	flagoff	8	5	8	22	-1	-1	54	11	0.2037	9.259	4	1	8,16,18,22,21	237	0	14,2
atoll_s12_B	atoll	12	B	US	Core destroyed	454	flagoff	8	5	10	45	-1	-1	270	12	0.0444	1.852	5	0	25,45,12,37,10	454	1	2,14
drakkarfjord_s10_A	drakkarfjord	10	A	OPP	Titanium collected (tiebreak)	1000	flagoff	8	7	10	43	-1	-1	150	0	0.0	4.667	6	1	10,11,31,33,43,36,40	1000	0	26,4
drakkarfjord_s10_B	drakkarfjord	10	B	US	Core destroyed	123	flagoff	8	8	10	46	46	46	115	0	0.0	6.957	7	1	40,36,46,33,21,14,11,10	123	1	2,24
drakkarfjord_s11_A	drakkarfjord	11	A	US	Core destroyed	605	flagoff	8	8	10	86	-1	86	290	0	0.0	2.759	7	1	10,11,31,86,33,44,36,41	605	0	26,4
drakkarfjord_s11_B	drakkarfjord	11	B	US	Core destroyed	161	flagoff	8	8	10	46	46	46	153	0	0.0	5.229	7	1	40,36,46,33,21,14,11,10	161	1	2,24
drakkarfjord_s12_A	drakkarfjord	12	A	OPP	Core destroyed	432	flagoff	8	7	10	43	-1	-1	128	0	0.0	5.469	6	1	10,11,31,33,43,36,40	432	0	26,4
drakkarfjord_s12_B	drakkarfjord	12	B	OPP	Core destroyed	358	flagoff	8	6	10	138	-1	-1	122	0	0.0	4.918	5	1	138,45,135,14,11,10	358	1	2,24
glacierkeep_s10_A	glacierkeep	10	A	US	Titanium collected (tiebreak)	1000	flagoff	8	8	9	63	91	63	287	128	0.446	2.787	8	0	63,56,21,53,17,10,14,9	1000	0	14,26
glacierkeep_s10_B	glacierkeep	10	B	US	Core destroyed	257	flagoff	8	8	9	44	46	44	251	59	0.2351	3.187	8	0	33,29,44,26,9,22,10,19	257	1	14,2
glacierkeep_s11_A	glacierkeep	11	A	OPP	Core destroyed	609	flagoff	8	8	9	46	46	46	141	71	0.5035	5.674	8	0	40,43,25,46,17,10,14,9	609	0	14,26
glacierkeep_s11_B	glacierkeep	11	B	US	Core destroyed	276	flagoff	8	8	9	36	49	36	250	131	0.524	3.2	8	0	36,32,14,29,9,25,10,22	276	1	14,2
glacierkeep_s12_A	glacierkeep	12	A	OPP	Core destroyed	747	flagoff	8	8	10	46	46	46	398	313	0.7864	2.01	8	0	39,43,22,46,18,11,15,10	747	0	14,26
glacierkeep_s12_B	glacierkeep	12	B	US	Titanium collected (tiebreak)	1000	flagoff	8	8	9	36	44	36	150	57	0.38	5.333	8	0	36,32,14,29,9,25,10,22	1000	1	14,2
midgard_s10_A	midgard	10	A	OPP	Core destroyed	301	flagoff	8	4	52	74	-1	-1	259	255	0.9846	1.544	4	0	52,56,60,74	301	0	26,26
midgard_s10_B	midgard	10	B	US	Core destroyed	161	flagoff	8	7	55	100	-1	-1	116	112	0.9655	6.034	6	1	62,66,59,55,80,100,83	161	1	2,2
midgard_s11_A	midgard	11	A	US	Core destroyed	210	flagoff	8	6	57	76	-1	-1	160	152	0.95	3.75	6	0	76,76,72,68,57,65	210	0	26,26
midgard_s11_B	midgard	11	B	US	Titanium collected (tiebreak)	1000	flagoff	8	6	54	73	-1	-1	954	952	0.9979	0.629	6	0	57,54,60,58,73,54	1000	1	2,2
midgard_s12_A	midgard	12	A	OPP	Core destroyed	237	flagoff	8	7	52	84	-1	-1	193	185	0.9585	3.627	5	2	52,79,56,84,60,67,64	237	0	26,26
midgard_s12_B	midgard	12	B	OPP	Core destroyed	249	flagoff	8	7	54	96	-1	-1	203	201	0.9901	3.448	4	3	57,54,60,96,56,89,64	249	1	2,2
nordkap_s10_A	nordkap	10	A	OPP	Core destroyed	213	flagoff	8	4	5	15	-1	-1	151	91	0.6026	2.649	4	0	15,6,10,5	213	0	9,18
nordkap_s10_B	nordkap	10	B	OPP	Core destroyed	297	flagoff	8	5	5	32	-1	-1	266	118	0.4436	1.88	4	1	24,26,5,6,32	297	1	9,6
nordkap_s11_A	nordkap	11	A	US	Core destroyed	240	flagoff	8	7	5	137	-1	-1	238	227	0.9538	2.941	7	0	114,102,50,137,21,6,5	240	0	9,18
nordkap_s11_B	nordkap	11	B	US	Core destroyed	325	flagoff	8	7	5	53	-1	-1	222	132	0.5946	3.153	7	0	25,25,43,5,53,6,32	325	1	9,6
nordkap_s12_A	nordkap	12	A	US	Core destroyed	412	flagoff	8	8	5	57	158	57	378	305	0.8069	2.116	7	1	23,27,22,34,19,6,57,5	412	0	9,18
nordkap_s12_B	nordkap	12	B	US	Core destroyed	344	flagoff	8	5	4	23	-1	-1	244	85	0.3484	2.049	4	1	23,5,4,8,15	344	1	9,6
yulerune_s10_A	yulerune	10	A	US	Core destroyed	261	flagoff	8	7	32	66	-1	-1	236	230	0.9746	2.966	6	1	32,66,44,34,46,39,43	261	0	16,9
