tag	map	seed	seat	ours	cond	turn	arm	game_rounds	game_jumps	eid	birth	pos	dsq_core	dsq_centre	n_seats	coverage	coverage_ferry	best_cov_site	lifetime	died	death_round	n_launch	n_launch_seat	ever_launched
atoll_s37_A	atoll	37	A	OPP	Core destroyed	388	flagoff	388	46	21	6	14,5	4	6.5	8	2	2	2	3	1	9	2	1	1
atoll_s37_A	atoll	37	A	OPP	Core destroyed	388	flagoff	388	46	40	13	12,3	1	6.5	8	2	2	2	375	0	-1	42	1	1
atoll_s38_A	atoll	38	A	OPP	Core destroyed	267	flagoff	267	4	53	18	16,1	2	4.5	8	2	2	2	249	0	-1	2	1	1
atoll_s38_B	atoll	38	B	OPP	Core destroyed	774	flagoff	774	220	140	86	0,15	1	6.5	8	2	2	2	688	0	-1	6	1	1
atoll_s39_A	atoll	39	A	OPP	Core destroyed	339	flagoff	339	8	27	8	13,5	5	8.5	8	1	1	2	3	1	11	1	0	1
atoll_s39_A	atoll	39	A	OPP	Core destroyed	339	flagoff	339	8	48	20	16,4	2	4.5	8	2	2	2	89	1	109	2	0	1
atoll_s39_A	atoll	39	A	OPP	Core destroyed	339	flagoff	339	8	303	140	16,4	2	4.5	8	2	2	2	5	1	145	0	0	0
atoll_s39_B	atoll	39	B	OPP	Core destroyed	215	flagoff	215	24	21	6	4,13	2	4.5	8	2	2	2	209	0	-1	20	5	1
drakkarfjord_s37_A	drakkarfjord	37	A	OPP	Core destroyed	986	flagoff	986	125	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s37_A	drakkarfjord	37	A	OPP	Core destroyed	986	flagoff	986	125	668	236	23,7	8	18.5	8	0	0	2	1	1	237	1	0	1
drakkarfjord_s37_A	drakkarfjord	37	A	OPP	Core destroyed	986	flagoff	986	125	1886	763	22,9	25	40.5	8	0	0	2	1	1	764	1	0	1
drakkarfjord_s37_A	drakkarfjord	37	A	OPP	Core destroyed	986	flagoff	986	125	2254	936	22,8	18	32.5	8	0	0	2	1	1	937	1	0	1
drakkarfjord_s37_B	drakkarfjord	37	B	US	Core destroyed	616	flagoff	616	11	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
