tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
atoll_s106_A	atoll	106	A	OPP	Core destroyed	402	parent	8	4	21	162	-1	-1	155	20	0.129	2.581	1	3	21,159,162,161	402	0	14,2
atoll_s106_B	atoll	106	B	OPP	Core destroyed	186	parent	8	8	8	179	-1	179	156	51	0.3269	5.128	7	1	20,35,12,32,8,179,146,148	186	1	2,14
atoll_s107_A	atoll	107	A	US	Core destroyed	380	parent	8	6	7	219	-1	-1	290	60	0.2069	2.069	4	2	135,10,7,219,118,117	380	0	14,2
atoll_s107_B	atoll	107	B	OPP	Core destroyed	327	parent	8	4	10	295	-1	-1	67	7	0.1045	5.97	2	2	295,11,10,64	327	1	2,14
atoll_s108_A	atoll	108	A	US	Core destroyed	493	parent	8	6	7	333	-1	-1	373	100	0.2681	1.609	3	3	14,7,114,247,333,332	493	0	14,2
atoll_s108_B	atoll	108	B	OPP	Core destroyed	163	parent	8	3	59	69	-1	-1	128	2	0.0156	2.344	3	0	69,59,61	163	1	2,14
drakkarfjord_s106_A	drakkarfjord	106	A	US	Core destroyed	177	parent	8	8	10	72	-1	72	169	68	0.4024	4.734	7	1	10,11,31,72,33,43,36,40	177	0	26,4
drakkarfjord_s106_B	drakkarfjord	106	B	OPP	Core destroyed	359	parent	8	4	10	56	-1	-1	59	0	0.0	6.78	3	1	56,14,11,10	359	1	2,24
drakkarfjord_s107_A	drakkarfjord	107	A	US	Core destroyed	158	parent	8	8	10	37	42	37	150	0	0.0	5.333	7	1	10,11,37,18,33,22,30,26	158	0	26,4
drakkarfjord_s107_B	drakkarfjord	107	B	US	Core destroyed	137	parent	8	8	10	46	46	46	129	0	0.0	6.202	7	1	40,36,46,33,21,14,11,10	137	1	2,24
drakkarfjord_s108_A	drakkarfjord	108	A	US	Core destroyed	141	parent	8	8	10	36	41	36	133	77	0.5789	6.015	7	1	10,11,36,18,32,22,29,25	141	0	26,4
drakkarfjord_s108_B	drakkarfjord	108	B	OPP	Core destroyed	262	parent	8	7	10	100	-1	-1	123	35	0.2846	5.691	6	1	100,93,48,90,14,11,10	262	1	2,24
glacierkeep_s106_A	glacierkeep	106	A	US	Core destroyed	158	parent	8	8	9	44	44	44	152	126	0.8289	5.263	8	0	39,41,29,44,17,10,14,9	158	0	14,26
glacierkeep_s106_B	glacierkeep	106	B	US	Core destroyed	193	parent	8	8	9	36	54	36	187	158	0.8449	4.278	8	0	36,32,14,29,9,25,10,22	193	1	14,2
glacierkeep_s107_A	glacierkeep	107	A	US	Core destroyed	145	parent	8	8	9	44	44	44	139	114	0.8201	5.755	8	0	36,40,21,44,17,10,14,9	145	0	14,26
glacierkeep_s107_B	glacierkeep	107	B	US	Titanium collected (tiebreak)	1000	parent	8	8	9	56	56	56	269	55	0.2045	2.974	8	0	36,32,56,26,9,22,10,19	1000	1	14,2
glacierkeep_s108_A	glacierkeep	108	A	OPP	Core destroyed	829	parent	8	8	9	59	59	59	823	403	0.4897	0.972	8	0	45,53,21,59,17,10,14,9	829	0	14,26
glacierkeep_s108_B	glacierkeep	108	B	US	Core destroyed	157	parent	8	8	9	36	50	36	151	43	0.2848	5.298	8	0	36,32,14,29,9,25,10,22	157	1	14,2
midgard_s106_A	midgard	106	A	OPP	Core destroyed	161	parent	8	6	59	80	-1	-1	112	106	0.9464	5.357	5	1	62,80,59,67,75,65	161	0	26,26
midgard_s106_B	midgard	106	B	US	Core destroyed	190	parent	8	7	53	81	-1	-1	144	144	1.0	4.861	5	2	66,66,63,81,58,77,53	190	1	2,2
midgard_s107_A	midgard	107	A	OPP	Core destroyed	557	parent	8	7	53	137	-1	-1	512	144	0.2812	1.367	5	2	53,137,60,120,72,80,70	557	0	26,26
midgard_s107_B	midgard	107	B	OPP	Core destroyed	340	parent	8	7	66	128	-1	-1	292	200	0.6849	2.397	4	3	84,92,76,128,66,124,78	340	1	2,2
midgard_s108_A	midgard	108	A	US	Core destroyed	190	parent	8	7	53	114	-1	-1	145	137	0.9448	4.828	6	1	53,102,78,114,72,61,68	190	0	26,26
midgard_s108_B	midgard	108	B	US	Core destroyed	209	parent	8	6	58	86	-1	-1	163	160	0.9816	3.681	6	0	68,72,65,58,86,75	209	1	2,2
