tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
atoll_s43_A	atoll	43	A	US	Core destroyed	245	v520	8	8	11	152	152	152	237	236	0.9958	3.376	8	0	14,11,131,12,146,152,143,151	245	0	14,2
atoll_s43_B	atoll	43	B	OPP	Core destroyed	211	v520	8	6	12	204	-1	-1	81	16	0.1975	7.407	6	0	20,47,14,36,12,204	211	1	2,14
atoll_s44_A	atoll	44	A	OPP	Core destroyed	309	v520	8	4	12	199	-1	-1	162	15	0.0926	2.469	3	1	14,12,199,70	309	0	14,2
atoll_s44_B	atoll	44	B	US	Titanium collected (tiebreak)	1000	v520	8	8	10	78	78	78	128	80	0.625	6.25	7	1	10,45,36,39,14,78,15,49	1000	1	2,14
atoll_s45_A	atoll	45	A	US	Core destroyed	299	v520	8	5	11	157	-1	-1	291	57	0.1959	1.718	5	0	18,12,71,11,157	299	0	14,2
atoll_s45_B	atoll	45	B	OPP	Core destroyed	542	v520	8	6	12	214	-1	-1	191	22	0.1152	3.141	5	1	24,14,13,12,213,214	542	1	2,14
drakkarfjord_s43_A	drakkarfjord	43	A	US	Titanium collected (tiebreak)	1000	v520	8	8	14	68	68	68	988	987	0.999	0.81	7	1	14,15,26,68,27,37,30,34	1000	0	26,4
drakkarfjord_s43_B	drakkarfjord	43	B	US	Titanium collected (tiebreak)	1000	v520	8	8	14	31	31	31	988	986	0.998	0.81	7	1	20,22,14,26,15,30,27,31	1000	1	2,24
drakkarfjord_s44_A	drakkarfjord	44	A	OPP	Core destroyed	344	v520	8	8	14	33	-1	33	252	38	0.1508	3.175	6	2	14,15,24,27,26,28,29,33	344	0	26,4
drakkarfjord_s44_B	drakkarfjord	44	B	US	Core destroyed	122	v520	8	8	14	31	31	31	110	108	0.9818	7.273	7	1	20,22,14,26,15,30,27,31	122	1	2,24
drakkarfjord_s45_A	drakkarfjord	45	A	US	Core destroyed	234	v520	8	8	14	75	82	75	172	47	0.2733	4.651	7	1	14,15,26,75,28,38,31,35	234	0	26,4
drakkarfjord_s45_B	drakkarfjord	45	B	US	Core destroyed	122	v520	8	8	14	31	31	31	110	108	0.9818	7.273	7	1	20,22,14,26,15,30,27,31	122	1	2,24
glacierkeep_s43_A	glacierkeep	43	A	US	Core destroyed	177	v520	8	8	12	28	43	28	167	166	0.994	4.79	6	2	13,12,13,16,14,20,28,24	177	0	14,26
glacierkeep_s43_B	glacierkeep	43	B	OPP	Titanium stored (tiebreak)	1000	v520	8	8	12	21	-1	21	177	132	0.7458	4.52	5	3	14,13,13,17,12,21,15,16	1000	1	14,2
glacierkeep_s44_A	glacierkeep	44	A	US	Core destroyed	157	v520	8	8	12	28	28	28	147	146	0.9932	5.442	6	2	13,12,13,16,14,20,28,23	157	0	14,26
glacierkeep_s44_B	glacierkeep	44	B	OPP	Core destroyed	781	v520	8	8	12	21	-1	21	184	82	0.4457	4.348	5	3	14,13,13,17,12,21,15,16	781	1	14,2
glacierkeep_s45_A	glacierkeep	45	A	US	Core destroyed	162	v520	8	8	12	28	28	28	152	151	0.9934	5.263	6	2	13,12,13,16,14,20,28,23	162	0	14,26
glacierkeep_s45_B	glacierkeep	45	B	US	Titanium collected (tiebreak)	1000	v520	8	8	12	23	27	23	946	357	0.3774	0.846	6	2	14,13,13,17,12,21,16,23	1000	1	14,2
midgard_s43_A	midgard	43	A	US	Core destroyed	144	v520	8	5	49	64	-1	-1	102	100	0.9804	4.902	5	0	49,53,57,64,60	144	0	26,26
midgard_s43_B	midgard	43	B	OPP	Core destroyed	214	v520	8	4	50	76	-1	-1	53	24	0.4528	7.547	4	0	76,73,50,63	214	1	2,2
midgard_s44_A	midgard	44	A	OPP	Core destroyed	249	v520	8	7	52	92	-1	-1	204	202	0.9902	3.431	6	1	52,77,56,92,62,57,61	249	0	26,26
midgard_s44_B	midgard	44	B	OPP	Core destroyed	362	v520	8	5	51	72	-1	-1	60	31	0.5167	8.333	5	0	62,72,59,55,51	362	1	2,2
midgard_s45_A	midgard	45	A	US	Titanium collected (tiebreak)	1000	v520	8	6	49	87	-1	-1	958	955	0.9969	0.626	6	0	49,87,61,67,73,66	1000	0	26,26
midgard_s45_B	midgard	45	B	OPP	Core destroyed	188	v520	8	7	51	101	-1	-1	144	75	0.5208	4.861	5	2	63,81,59,101,55,96,51	188	1	2,2
nordkap_s43_A	nordkap	43	A	US	Core destroyed	104	v520	8	8	8	23	23	23	98	97	0.9898	8.163	6	2	23,19,9,16,10,12,9,8	104	0	9,18
nordkap_s43_B	nordkap	43	B	OPP	Core destroyed	232	v520	8	4	8	28	-1	-1	91	52	0.5714	4.396	2	2	28,20,8,9	232	1	9,6
nordkap_s44_A	nordkap	44	A	US	Titanium collected (tiebreak)	1000	v520	8	8	8	77	77	77	994	993	0.999	0.805	6	2	9,8,9,15,10,60,77,59	1000	0	9,18
nordkap_s44_B	nordkap	44	B	US	Core destroyed	373	v520	8	8	13	64	64	64	367	366	0.9973	2.18	7	1	13,14,50,15,24,64,30,48	373	1	9,6
nordkap_s45_A	nordkap	45	A	US	Core destroyed	253	v520	8	8	8	38	39	38	247	246	0.996	3.239	5	3	9,8,9,15,10,36,33,38	253	0	9,18
nordkap_s45_B	nordkap	45	B	US	Core destroyed	189	v520	8	8	13	45	45	45	183	182	0.9945	4.372	7	1	13,13,28,16,23,45,32,36	189	1	9,6
yulerune_s43_A	yulerune	43	A	OPP	Core destroyed	289	v520	8	7	32	63	-1	-1	264	263	0.9962	2.652	6	1	34,63,38,32,42,36,44	289	0	16,9
yulerune_s43_B	yulerune	43	B	OPP	Core destroyed	244	v520	8	4	35	52	-1	-1	219	218	0.9954	1.826	2	2	39,38,35,52	244	1	2,9
yulerune_s44_A	yulerune	44	A	US	Core destroyed	505	v520	8	5	31	42	-1	-1	339	199	0.587	1.475	4	1	33,36,31,35,42	505	0	16,9
yulerune_s44_B	yulerune	44	B	OPP	Core destroyed	153	v520	8	7	35	110	-1	-1	107	99	0.9252	6.542	5	2	35,48,88,45,110,41,36	153	1	2,9
yulerune_s45_A	yulerune	45	A	US	Core destroyed	377	v520	8	6	35	45	-1	-1	352	347	0.9858	1.705	6	0	37,35,41,37,45,40	377	0	16,9
yulerune_s45_B	yulerune	45	B	OPP	Core destroyed	220	v520	8	7	38	56	-1	-1	194	191	0.9845	3.608	6	1	43,47,41,44,56,40,38	220	1	2,9
