tag	map	seed	seat	ours	cond	turn	arm	arrive	sent	kill	last	window	ge1	ge2	nobody	two_body_share	bought_sentinel	ge1_fp	ge2_fp	nobody_fp
atoll_s103_A	atoll	103	A	OPP	Titanium collected (tiebreak)	1000	parent	6	-1	-1	999	994	55	0	0.9447	0.0	0	85	1	0.9145
atoll_s103_B	atoll	103	B	OPP	Core destroyed	271	parent	6	-1	-1	270	265	73	7	0.7245	0.0264	0	94	11	0.6453
atoll_s104_A	atoll	104	A	OPP	Core destroyed	208	parent	7	-1	-1	207	201	21	0	0.8955	0.0	0	53	0	0.7363
atoll_s104_B	atoll	104	B	US	Core destroyed	196	parent	7	98	195	195	91	82	26	0.0989	0.2857	1	91	41	0.0
atoll_s105_A	atoll	105	A	OPP	Core destroyed	399	parent	6	-1	-1	398	393	105	0	0.7328	0.0	0	171	0	0.5649
atoll_s105_B	atoll	105	B	OPP	Core destroyed	280	parent	9	-1	-1	279	271	6	0	0.9779	0.0	0	6	0	0.9779
drakkarfjord_s103_A	drakkarfjord	103	A	OPP	Core destroyed	270	parent	10	-1	-1	269	260	51	0	0.8038	0.0	0	67	0	0.7423
drakkarfjord_s103_B	drakkarfjord	103	B	US	Core destroyed	404	parent	10	308	403	403	298	72	0	0.7584	0.0	1	98	0	0.6711
drakkarfjord_s104_A	drakkarfjord	104	A	OPP	Core destroyed	792	parent	10	-1	-1	791	782	43	0	0.945	0.0	0	83	0	0.8939
drakkarfjord_s104_B	drakkarfjord	104	B	US	Core destroyed	201	parent	10	145	200	200	135	85	0	0.3704	0.0	1	95	0	0.2963
drakkarfjord_s105_A	drakkarfjord	105	A	US	Core destroyed	240	parent	10	192	239	239	182	126	41	0.3077	0.2253	1	182	125	0.0
drakkarfjord_s105_B	drakkarfjord	105	B	US	Core destroyed	153	parent	10	72	152	152	62	15	0	0.7581	0.0	1	21	0	0.6613
glacierkeep_s103_A	glacierkeep	103	A	US	Core destroyed	209	parent	8	-1	208	208	201	106	0	0.4726	0.0	0	126	28	0.3731
glacierkeep_s103_B	glacierkeep	103	B	US	Titanium collected (tiebreak)	1000	parent	8	60	-1	999	52	30	5	0.4231	0.0962	1	51	15	0.0192
glacierkeep_s104_A	glacierkeep	104	A	US	Core destroyed	193	parent	8	84	192	192	76	52	6	0.3158	0.0789	1	76	46	0.0
glacierkeep_s104_B	glacierkeep	104	B	US	Core destroyed	357	parent	8	65	356	356	57	47	9	0.1754	0.1579	1	57	26	0.0
glacierkeep_s105_A	glacierkeep	105	A	US	Core destroyed	193	parent	8	84	192	192	76	52	6	0.3158	0.0789	1	76	46	0.0
glacierkeep_s105_B	glacierkeep	105	B	US	Core destroyed	213	parent	8	104	212	212	96	70	25	0.2708	0.2604	1	96	65	0.0
midgard_s103_A	midgard	103	A	OPP	Core destroyed	165	parent	48	-1	-1	164	117	117	104	0.0	0.8889	0	117	115	0.0
midgard_s103_B	midgard	103	B	OPP	Core destroyed	337	parent	51	-1	-1	336	286	199	188	0.3042	0.6573	0	201	191	0.2972
midgard_s104_A	midgard	104	A	OPP	Core destroyed	275	parent	48	-1	-1	274	227	195	20	0.141	0.0881	0	199	33	0.1233
midgard_s104_B	midgard	104	B	US	Core destroyed	429	parent	53	312	428	428	259	258	236	0.0039	0.9112	1	259	257	0.0
midgard_s105_A	midgard	105	A	US	Core destroyed	170	parent	51	114	169	169	63	62	45	0.0159	0.7143	1	63	56	0.0
midgard_s105_B	midgard	105	B	OPP	Core destroyed	312	parent	53	47	-1	311	0	0	0			1	0	0	
nordkap_s103_A	nordkap	103	A	OPP	Core destroyed	159	parent	4	-1	-1	158	155	107	3	0.3097	0.0194	0	111	9	0.2839
nordkap_s103_B	nordkap	103	B	US	Titanium collected (tiebreak)	1000	parent	4	-1	-1	999	996	225	10	0.7741	0.01	0	996	90	0.0
nordkap_s104_A	nordkap	104	A	US	Core destroyed	160	parent	4	88	159	159	84	71	25	0.1548	0.2976	1	84	54	0.0
nordkap_s104_B	nordkap	104	B	US	Core destroyed	169	parent	4	101	168	168	97	50	0	0.4845	0.0	1	97	0	0.0
nordkap_s105_A	nordkap	105	A	OPP	Core destroyed	177	parent	4	-1	-1	176	173	70	8	0.5954	0.0462	0	85	26	0.5087
nordkap_s105_B	nordkap	105	B	US	Core destroyed	708	parent	4	116	707	707	112	102	25	0.0893	0.2232	1	112	93	0.0
yulerune_s103_A	yulerune	103	A	OPP	Core destroyed	448	parent	29	-1	-1	447	419	115	62	0.7255	0.148	0	119	70	0.716
yulerune_s103_B	yulerune	103	B	US	Core destroyed	274	parent	31	158	273	273	127	127	121	0.0	0.9528	1	127	126	0.0
yulerune_s104_A	yulerune	104	A	US	Core destroyed	299	parent	37	253	298	298	216	215	206	0.0046	0.9537	1	216	212	0.0
yulerune_s104_B	yulerune	104	B	OPP	Core destroyed	140	parent	29	-1	-1	139	111	110	95	0.009	0.8559	0	111	102	0.0
yulerune_s105_A	yulerune	105	A	OPP	Core destroyed	425	parent	37	372	-1	424	335	335	331	0.0	0.9881	1	335	334	0.0
yulerune_s105_B	yulerune	105	B	OPP	Core destroyed	290	parent	29	-1	-1	289	261	128	110	0.5096	0.4215	0	129	112	0.5057
