tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
atoll_s4_A	atoll	4	A	OPP	Core destroyed	603	parent	8	6	8	52	-1	-1	65	35	0.5385	9.231	6	0	10,8,38,46,52,48	603	0	14,2
atoll_s4_B	atoll	4	B	OPP	Titanium collected (tiebreak)	1000	parent	8	4	8	122	-1	-1	72	8	0.1111	5.556	4	0	122,8,9,13	1000	1	2,14
atoll_s5_A	atoll	5	A	OPP	Core destroyed	301	parent	8	5	7	42	-1	-1	76	18	0.2368	6.579	4	1	42,7,9,16,12	301	0	14,2
atoll_s5_B	atoll	5	B	US	Core destroyed	577	parent	8	7	13	474	-1	-1	326	151	0.4632	2.147	6	1	216,231,474,34,38,15,13	577	1	2,14
atoll_s6_A	atoll	6	A	US	Core destroyed	647	parent	8	7	7	366	-1	-1	440	166	0.3773	1.591	5	2	130,10,7,191,366,163,336	647	0	14,2
atoll_s6_B	atoll	6	B	OPP	Core destroyed	233	parent	8	5	8	68	-1	-1	218	36	0.1651	2.294	5	0	64,68,8,9,15	233	1	2,14
drakkarfjord_s4_A	drakkarfjord	4	A	US	Core destroyed	544	parent	8	8	10	37	42	37	536	480	0.8955	1.493	7	1	10,11,37,18,33,22,30,26	544	0	26,4
drakkarfjord_s4_B	drakkarfjord	4	B	US	Core destroyed	163	parent	8	8	10	46	46	46	155	0	0.0	5.161	7	1	40,36,46,33,21,14,11,10	163	1	2,24
drakkarfjord_s5_A	drakkarfjord	5	A	OPP	Core destroyed	907	parent	8	7	10	43	-1	-1	509	61	0.1198	1.375	6	1	10,11,31,33,43,36,40	907	0	26,4
drakkarfjord_s5_B	drakkarfjord	5	B	OPP	Core destroyed	643	parent	8	4	10	191	-1	-1	191	0	0.0	2.094	3	1	191,14,11,10	643	1	2,24
drakkarfjord_s6_A	drakkarfjord	6	A	US	Core destroyed	417	parent	8	6	10	42	-1	-1	214	23	0.1075	2.804	5	1	10,11,29,31,34,42	417	0	26,4
drakkarfjord_s6_B	drakkarfjord	6	B	US	Titanium collected (tiebreak)	1000	parent	8	8	10	68	263	68	992	409	0.4123	0.806	7	1	68,64,45,61,50,14,11,10	1000	1	2,24
glacierkeep_s4_A	glacierkeep	4	A	OPP	Core destroyed	816	parent	8	8	9	57	57	57	198	160	0.8081	4.04	8	0	57,53,23,50,19,10,14,9	816	0	14,26
glacierkeep_s4_B	glacierkeep	4	B	US	Core destroyed	325	parent	8	8	9	36	49	36	228	166	0.7281	3.509	8	0	36,32,14,29,9,25,10,22	325	1	14,2
