tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
atoll_s40_A	atoll	40	A	US	Core destroyed	175	v520	8	3	15	41	-1	-1	167	40	0.2395	1.796	2	1	16,15,41	175	0	14,2
atoll_s40_B	atoll	40	B	US	Core destroyed	286	v520	8	6	11	51	-1	-1	278	48	0.1727	2.158	5	1	11,51,14,22,12,27	286	1	2,14
atoll_s41_A	atoll	41	A	US	Core destroyed	245	v520	8	8	11	152	152	152	237	236	0.9958	3.376	8	0	14,11,131,12,146,152,143,151	245	0	14,2
atoll_s41_B	atoll	41	B	US	Core destroyed	605	v520	8	6	12	313	-1	-1	439	200	0.4556	1.367	4	2	24,14,13,12,310,313	605	1	2,14
atoll_s42_A	atoll	42	A	OPP	Core destroyed	174	v520	8	5	12	31	-1	-1	103	39	0.3786	4.854	5	0	31,12,14,16,19	174	0	14,2
atoll_s42_B	atoll	42	B	US	Core destroyed	116	v520	8	7	11	49	-1	-1	108	107	0.9907	6.481	6	1	11,39,14,22,12,27,49	116	1	2,14
drakkarfjord_s40_A	drakkarfjord	40	A	US	Core destroyed	99	v520	8	8	14	29	29	29	87	86	0.9885	9.195	7	1	14,15,20,22,22,26,25,29	99	0	26,4
drakkarfjord_s40_B	drakkarfjord	40	B	US	Core destroyed	125	v520	8	8	14	36	36	36	113	106	0.9381	7.08	6	2	20,22,14,25,15,29,36,32	125	1	2,24
drakkarfjord_s41_A	drakkarfjord	41	A	US	Titanium collected (tiebreak)	1000	v520	8	8	14	33	73	33	988	987	0.999	0.81	6	2	14,15,24,27,26,28,29,33	1000	0	26,4
drakkarfjord_s41_B	drakkarfjord	41	B	US	Core destroyed	101	v520	8	8	14	38	38	38	89	87	0.9775	8.989	7	1	20,22,14,25,15,29,38,32	101	1	2,24
drakkarfjord_s42_A	drakkarfjord	42	A	US	Core destroyed	116	v520	8	8	14	110	-1	110	104	80	0.7692	7.692	7	1	14,15,26,110,27,37,30,34	116	0	26,4
drakkarfjord_s42_B	drakkarfjord	42	B	US	Core destroyed	101	v520	8	8	14	38	38	38	89	87	0.9775	8.989	7	1	20,22,14,25,15,29,38,32	101	1	2,24
glacierkeep_s40_A	glacierkeep	40	A	US	Core destroyed	157	v520	8	8	12	28	28	28	147	146	0.9932	5.442	6	2	13,12,13,16,14,20,28,23	157	0	14,26
glacierkeep_s40_B	glacierkeep	40	B	US	Core destroyed	873	v520	8	8	12	25	32	25	863	862	0.9988	0.927	6	2	14,13,13,17,12,25,16,23	873	1	14,2
glacierkeep_s41_A	glacierkeep	41	A	US	Core destroyed	119	v520	8	8	12	28	43	28	109	108	0.9908	7.339	6	2	13,12,13,16,14,20,28,24	119	0	14,26
glacierkeep_s41_B	glacierkeep	41	B	US	Core destroyed	512	v520	8	8	12	21	123	21	502	501	0.998	1.594	5	3	14,13,13,17,12,21,15,16	512	1	14,2
glacierkeep_s42_A	glacierkeep	42	A	US	Core destroyed	112	v520	8	8	12	28	28	28	102	101	0.9902	7.843	6	2	13,12,13,16,14,20,28,23	112	0	14,26
glacierkeep_s42_B	glacierkeep	42	B	US	Harvesters (tiebreak)	1000	v520	8	8	12	23	23	23	990	989	0.999	0.808	6	2	14,13,13,17,12,21,16,23	1000	1	14,2
midgard_s40_A	midgard	40	A	US	Titanium collected (tiebreak)	1000	v520	8	6	51	88	-1	-1	955	532	0.5571	0.628	6	0	51,88,57,62,74,66	1000	0	26,26
midgard_s40_B	midgard	40	B	OPP	Core destroyed	256	v520	8	3	51	63	-1	-1	64	20	0.3125	4.688	3	0	63,61,51	256	1	2,2
midgard_s41_A	midgard	41	A	OPP	Titanium collected (tiebreak)	1000	v520	8	6	48	83	-1	-1	957	954	0.9969	0.627	6	0	48,83,52,58,65,61	1000	0	26,26
midgard_s41_B	midgard	41	B	OPP	Core destroyed	185	v520	8	7	56	116	-1	-1	143	136	0.951	4.895	5	2	60,56,63,116,57,106,74	185	1	2,2
midgard_s42_A	midgard	42	A	OPP	Core destroyed	397	v520	8	6	51	74	-1	-1	354	350	0.9887	1.695	6	0	67,74,63,59,51,56	397	0	26,26
midgard_s42_B	midgard	42	B	OPP	Core destroyed	225	v520	8	7	56	82	-1	-1	179	178	0.9944	3.911	5	2	64,68,61,56,82,78,77	225	1	2,2
