tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
atoll_s49_A	atoll	49	A	OPP	Core destroyed	617	parent	8	5	7	44	-1	-1	115	7	0.0609	4.348	4	1	44,7,9,16,12	617	0	14,2
atoll_s49_B	atoll	49	B	US	Core destroyed	374	parent	8	7	13	275	-1	-1	241	21	0.0871	2.905	6	1	255,275,247,34,56,15,13	374	1	2,14
atoll_s50_A	atoll	50	A	OPP	Core destroyed	549	parent	8	6	7	63	-1	-1	170	17	0.1	3.529	6	0	43,63,7,9,16,12	549	0	14,2
atoll_s50_B	atoll	50	B	OPP	Titanium collected (tiebreak)	1000	parent	8	6	7	48	-1	-1	996	121	0.1215	0.602	6	0	40,48,37,7,8,21	1000	1	2,14
atoll_s51_A	atoll	51	A	OPP	Core destroyed	256	parent	8	2	8	9	-1	-1	27	0	0.0	7.407	2	0	8,9	256	0	14,2
atoll_s51_B	atoll	51	B	OPP	Core destroyed	132	parent	8	7	7	56	-1	-1	128	29	0.2266	5.469	6	1	52,56,9,34,7,21,26	132	1	2,14
drakkarfjord_s49_A	drakkarfjord	49	A	OPP	Core destroyed	357	parent	8	7	10	43	-1	-1	78	0	0.0	8.974	6	1	10,11,31,33,43,36,40	357	0	26,4
drakkarfjord_s49_B	drakkarfjord	49	B	US	Core destroyed	126	parent	8	8	10	48	48	48	118	0	0.0	6.78	7	1	40,36,48,33,21,14,11,10	126	1	2,24
drakkarfjord_s50_A	drakkarfjord	50	A	US	Core destroyed	177	parent	8	8	10	72	-1	72	169	68	0.4024	4.734	7	1	10,11,31,72,33,43,36,40	177	0	26,4
drakkarfjord_s50_B	drakkarfjord	50	B	US	Core destroyed	193	parent	8	8	10	48	48	48	185	0	0.0	4.324	7	1	40,36,48,33,21,14,11,10	193	1	2,24
drakkarfjord_s51_A	drakkarfjord	51	A	OPP	Core destroyed	688	parent	8	7	10	43	-1	-1	130	23	0.1769	5.385	6	1	10,11,31,33,43,36,40	688	0	26,4
drakkarfjord_s51_B	drakkarfjord	51	B	US	Core destroyed	145	parent	8	8	10	46	46	46	92	0	0.0	8.696	7	1	40,36,46,33,21,14,11,10	145	1	2,24
glacierkeep_s49_A	glacierkeep	49	A	OPP	Core destroyed	376	parent	8	8	9	55	-1	55	49	0	0.0	16.327	7	1	42,46,18,55,17,10,14,9	376	0	14,26
glacierkeep_s49_B	glacierkeep	49	B	OPP	Core destroyed	449	parent	8	8	9	36	49	36	443	94	0.2122	1.806	8	0	36,32,14,29,9,25,10,22	449	1	14,2
glacierkeep_s50_A	glacierkeep	50	A	US	Core destroyed	209	parent	8	8	9	48	48	48	203	175	0.8621	3.941	8	0	44,47,29,48,17,10,14,9	209	0	14,26
glacierkeep_s50_B	glacierkeep	50	B	US	Core destroyed	185	parent	8	8	9	36	49	36	158	124	0.7848	5.063	8	0	36,32,14,29,9,25,10,22	185	1	14,2
