tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
atoll_s76_A	atoll	76	A	OPP	Core destroyed	405	parent	8	3	10	24	-1	-1	219	11	0.0502	1.37	3	0	10,12,24	405	0	14,2
atoll_s76_B	atoll	76	B	OPP	Core destroyed	131	parent	8	7	7	60	-1	-1	101	46	0.4554	6.931	6	1	45,60,9,42,7,21,26	131	1	2,14
atoll_s77_A	atoll	77	A	US	Core destroyed	372	parent	8	5	8	54	-1	-1	368	8	0.0217	1.359	5	0	10,8,50,37,54	372	0	14,2
atoll_s77_B	atoll	77	B	US	Core destroyed	156	parent	8	5	7	47	-1	-1	61	12	0.1967	8.197	5	0	47,39,7,8,29	156	1	2,14
atoll_s78_A	atoll	78	A	US	Core destroyed	185	parent	8	8	12	118	118	118	181	92	0.5083	4.42	8	0	33,12,63,102,56,108,118,111	185	0	14,2
atoll_s78_B	atoll	78	B	US	Core destroyed	329	parent	8	8	10	212	-1	212	254	12	0.0472	3.15	6	2	27,63,15,45,14,212,10,11	329	1	2,14
drakkarfjord_s76_A	drakkarfjord	76	A	OPP	Core destroyed	741	parent	8	7	10	43	-1	-1	109	16	0.1468	6.422	6	1	10,11,31,33,43,36,40	741	0	26,4
drakkarfjord_s76_B	drakkarfjord	76	B	US	Titanium collected (tiebreak)	1000	parent	8	7	10	248	-1	-1	328	41	0.125	2.134	6	1	106,45,103,248,14,11,10	1000	1	2,24
drakkarfjord_s77_A	drakkarfjord	77	A	OPP	Core destroyed	413	parent	8	8	10	37	42	37	405	0	0.0	1.975	7	1	10,11,37,18,33,22,30,26	413	0	26,4
drakkarfjord_s77_B	drakkarfjord	77	B	US	Titanium collected (tiebreak)	1000	parent	8	5	10	79	-1	-1	224	0	0.0	2.232	4	1	52,79,14,11,10	1000	1	2,24
drakkarfjord_s78_A	drakkarfjord	78	A	US	Core destroyed	168	parent	8	8	10	68	-1	68	145	0	0.0	5.517	7	1	10,11,31,68,33,43,36,40	168	0	26,4
drakkarfjord_s78_B	drakkarfjord	78	B	OPP	Core destroyed	504	parent	8	7	10	132	-1	-1	161	87	0.5404	4.348	6	1	132,93,48,90,14,11,10	504	1	2,24
glacierkeep_s76_A	glacierkeep	76	A	US	Core destroyed	125	parent	8	8	9	41	41	41	119	92	0.7731	6.723	8	0	36,38,21,41,17,10,14,9	125	0	14,26
glacierkeep_s76_B	glacierkeep	76	B	US	Core destroyed	185	parent	8	8	9	36	49	36	179	152	0.8492	4.469	8	0	36,32,14,29,9,25,10,22	185	1	14,2
glacierkeep_s77_A	glacierkeep	77	A	US	Core destroyed	364	parent	8	8	10	44	44	44	358	329	0.919	2.235	8	0	39,41,22,44,18,11,15,10	364	0	14,26
glacierkeep_s77_B	glacierkeep	77	B	OPP	Core destroyed	783	parent	8	8	9	36	44	36	155	65	0.4194	5.161	8	0	36,32,14,29,9,25,10,22	783	1	14,2
glacierkeep_s78_A	glacierkeep	78	A	US	Core destroyed	201	parent	8	8	9	57	57	57	195	168	0.8615	4.103	8	0	57,55,21,52,17,10,14,9	201	0	14,26
glacierkeep_s78_B	glacierkeep	78	B	US	Titanium collected (tiebreak)	1000	parent	8	8	9	61	61	61	239	61	0.2552	3.347	8	0	33,29,61,26,9,22,10,19	1000	1	14,2
midgard_s76_A	midgard	76	A	OPP	Titanium collected (tiebreak)	1000	parent	8	7	52	83	-1	-1	956	311	0.3253	0.732	5	2	52,83,56,74,60,67,63	1000	0	26,26
midgard_s76_B	midgard	76	B	OPP	Core destroyed	151	parent	8	6	55	89	-1	-1	103	102	0.9903	5.825	4	2	60,55,63,67,80,89	151	1	2,2
midgard_s77_A	midgard	77	A	OPP	Core destroyed	732	parent	8	7	50	103	-1	-1	689	581	0.8433	1.016	6	1	50,88,54,103,60,59,63	732	0	26,26
midgard_s77_B	midgard	77	B	US	Core destroyed	533	parent	8	6	54	88	-1	-1	486	484	0.9959	1.235	6	0	58,54,73,69,88,81	533	1	2,2
