tag	map	seed	seat	ours	cond	turn	arm	arrive	sent	kill	last	window	ge1	ge2	nobody	two_body_share	bought_sentinel	ge1_fp	ge2_fp	nobody_fp
atoll_s112_A	atoll	112	A	OPP	Core destroyed	680	v520	10	482	-1	679	472	68	6	0.8559	0.0127	1	96	8	0.7966
atoll_s112_B	atoll	112	B	US	Core destroyed	161	v520	11	60	160	160	49	28	5	0.4286	0.102	1	49	23	0.0
atoll_s113_A	atoll	113	A	US	Core destroyed	277	v520	11	187	276	276	176	69	7	0.608	0.0398	1	81	12	0.5398
atoll_s113_B	atoll	113	B	OPP	Core destroyed	149	v520	11	-1	-1	148	138	44	1	0.6812	0.0072	0	50	12	0.6377
atoll_s114_A	atoll	114	A	OPP	Core destroyed	229	v520	11	-1	-1	228	218	83	0	0.6193	0.0	0	96	5	0.5596
atoll_s114_B	atoll	114	B	US	Core destroyed	224	v520	11	168	223	223	157	96	20	0.3885	0.1274	1	157	42	0.0
drakkarfjord_s112_A	drakkarfjord	112	A	US	Core destroyed	99	v520	14	43	98	98	29	23	8	0.2069	0.2759	1	29	22	0.0
drakkarfjord_s112_B	drakkarfjord	112	B	OPP	Core destroyed	521	v520	14	60	-1	520	46	42	10	0.087	0.2174	1	46	44	0.0
drakkarfjord_s113_A	drakkarfjord	113	A	US	Core destroyed	244	v520	14	188	243	243	174	116	10	0.3333	0.0575	1	174	33	0.0
drakkarfjord_s113_B	drakkarfjord	113	B	US	Titanium collected (tiebreak)	1000	v520	14	41	-1	999	27	23	11	0.1481	0.4074	1	27	26	0.0
drakkarfjord_s114_A	drakkarfjord	114	A	OPP	Titanium collected (tiebreak)	1000	v520	14	-1	-1	999	986	183	11	0.8144	0.0112	0	229	36	0.7677
drakkarfjord_s114_B	drakkarfjord	114	B	US	Titanium collected (tiebreak)	1000	v520	14	40	-1	999	26	23	10	0.1154	0.3846	1	26	25	0.0
glacierkeep_s112_A	glacierkeep	112	A	US	Core destroyed	170	v520	12	91	169	169	79	70	32	0.1139	0.4051	1	79	79	0.0
glacierkeep_s112_B	glacierkeep	112	B	OPP	Titanium collected (tiebreak)	1000	v520	12	56	-1	999	44	14	9	0.6818	0.2045	1	42	14	0.0455
glacierkeep_s113_A	glacierkeep	113	A	US	Core destroyed	141	v520	12	63	140	140	51	42	28	0.1765	0.549	1	51	49	0.0
glacierkeep_s113_B	glacierkeep	113	B	US	Core destroyed	175	v520	12	60	174	174	48	43	8	0.1042	0.1667	1	48	26	0.0
glacierkeep_s114_A	glacierkeep	114	A	US	Core destroyed	115	v520	12	59	114	114	47	42	30	0.1064	0.6383	1	47	45	0.0
glacierkeep_s114_B	glacierkeep	114	B	US	Core destroyed	257	v520	12	92	256	256	80	53	35	0.3375	0.4375	1	80	66	0.0
midgard_s112_A	midgard	112	A	US	Core destroyed	165	v520	49	48	164	164	0	0	0			1	0	0	
midgard_s112_B	midgard	112	B	OPP	Core destroyed	133	v520	51	45	-1	132	0	0	0			1	0	0	
midgard_s113_A	midgard	113	A	OPP	Core destroyed	168	v520	48	43	-1	167	0	0	0			1	0	0	
midgard_s113_B	midgard	113	B	US	Core destroyed	283	v520	47	217	282	282	170	170	158	0.0	0.9294	1	170	164	0.0
midgard_s114_A	midgard	114	A	US	Titanium collected (tiebreak)	1000	v520	50	-1	-1	999	950	300	34	0.6842	0.0358	0	302	48	0.6821
midgard_s114_B	midgard	114	B	OPP	Core destroyed	369	v520	47	-1	-1	368	322	322	315	0.0	0.9783	0	322	318	0.0
nordkap_s112_A	nordkap	112	A	US	Core destroyed	453	v520	8	397	452	452	389	48	4	0.8766	0.0103	1	119	17	0.6941
nordkap_s112_B	nordkap	112	B	US	Core destroyed	349	v520	10	253	348	348	243	70	7	0.7119	0.0288	1	95	11	0.6091
nordkap_s113_A	nordkap	113	A	US	Core destroyed	140	v520	8	64	139	139	56	42	19	0.25	0.3393	1	56	55	0.0
nordkap_s113_B	nordkap	113	B	OPP	Core destroyed	141	v520	13	-1	-1	140	128	128	121	0.0	0.9453	0	128	127	0.0
nordkap_s114_A	nordkap	114	A	OPP	Core destroyed	713	v520	8	64	-1	712	56	53	41	0.0536	0.7321	1	56	55	0.0
nordkap_s114_B	nordkap	114	B	US	Core destroyed	257	v520	8	144	256	256	136	122	70	0.1029	0.5147	1	136	124	0.0
yulerune_s112_A	yulerune	112	A	OPP	Core destroyed	253	v520	36	-1	-1	252	217	217	216	0.0	0.9954	0	217	217	0.0
yulerune_s112_B	yulerune	112	B	OPP	Core destroyed	609	v520	31	-1	-1	608	578	578	570	0.0	0.9862	0	578	578	0.0
yulerune_s113_A	yulerune	113	A	US	Core destroyed	528	v520	30	472	527	527	442	441	434	0.0023	0.9819	1	442	437	0.0
yulerune_s113_B	yulerune	113	B	OPP	Core destroyed	233	v520	28	-1	-1	232	205	73	61	0.6439	0.2976	0	76	67	0.6293
yulerune_s114_A	yulerune	114	A	US	Core destroyed	429	v520	36	340	428	428	304	300	276	0.0132	0.9079	1	304	304	0.0
yulerune_s114_B	yulerune	114	B	US	Core destroyed	441	v520	30	348	440	440	318	317	309	0.0031	0.9717	1	318	313	0.0
