tag	map	seed	seat	ours	cond	turn	arm	game_rounds	game_jumps	eid	birth	pos	dsq_core	dsq_centre	n_seats	coverage	coverage_ferry	best_cov_site	lifetime	died	death_round	n_launch	n_launch_seat	ever_launched
atoll_s79_A	atoll	79	A	US	Core destroyed	208	v520	208	55	26	9	12,4	2	8.5	8	1	1	2	6	1	15	2	0	1
atoll_s79_A	atoll	79	A	US	Core destroyed	208	v520	208	55	42	16	12,4	2	8.5	8	1	1	2	3	1	19	0	0	0
atoll_s79_A	atoll	79	A	US	Core destroyed	208	v520	208	55	80	36	13,0	2	8.5	8	1	1	2	172	0	-1	0	0	0
atoll_s79_A	atoll	79	A	US	Core destroyed	208	v520	208	55	95	49	16,4	2	4.5	8	2	2	2	159	0	-1	49	0	1
atoll_s79_B	atoll	79	B	OPP	Core destroyed	285	v520	285	9	26	9	4,11	5	14.5	8	0	0	2	4	1	13	1	0	1
atoll_s79_B	atoll	79	B	OPP	Core destroyed	285	v520	285	9	43	16	0,13	2	8.5	8	1	1	2	269	0	-1	4	1	1
atoll_s79_B	atoll	79	B	OPP	Core destroyed	285	v520	285	9	58	22	4,17	5	8.5	8	1	1	2	263	0	-1	0	0	0
atoll_s80_A	atoll	80	A	US	Core destroyed	818	v520	818	61	34	13	12,3	1	6.5	8	2	2	2	134	1	147	19	0	1
atoll_s80_A	atoll	80	A	US	Core destroyed	818	v520	818	61	257	168	12,4	2	8.5	8	1	1	2	103	1	271	7	1	1
atoll_s80_A	atoll	80	A	US	Core destroyed	818	v520	818	61	370	269	10,7	25	40.5	8	0	0	2	4	1	273	1	0	1
atoll_s80_A	atoll	80	A	US	Core destroyed	818	v520	818	61	401	296	11,5	8	18.5	8	0	0	2	4	1	300	1	0	1
atoll_s80_A	atoll	80	A	US	Core destroyed	818	v520	818	61	417	309	14,0	1	6.5	8	2	2	2	4	1	313	1	0	1
atoll_s80_A	atoll	80	A	US	Core destroyed	818	v520	818	61	425	316	14,0	1	6.5	8	2	2	2	4	1	320	0	0	0
atoll_s80_A	atoll	80	A	US	Core destroyed	818	v520	818	61	501	384	15,8	25	30.5	8	0	0	2	4	1	388	1	0	1
atoll_s80_A	atoll	80	A	US	Core destroyed	818	v520	818	61	513	392	17,7	20	26.5	8	0	0	2	4	1	396	1	0	1
atoll_s80_A	atoll	80	A	US	Core destroyed	818	v520	818	61	561	436	11,3	4	12.5	8	0	0	2	3	1	439	1	0	1
atoll_s80_A	atoll	80	A	US	Core destroyed	818	v520	818	61	608	479	9,3	16	30.5	8	0	0	2	4	1	483	1	0	1
atoll_s80_B	atoll	80	B	US	Core destroyed	145	v520	145	9	32	10	4,13	2	4.5	8	2	2	2	4	1	14	2	0	1
atoll_s80_B	atoll	80	B	US	Core destroyed	145	v520	145	9	43	15	5,14	4	6.5	8	2	2	2	130	0	-1	3	0	1
atoll_s80_B	atoll	80	B	US	Core destroyed	145	v520	145	9	122	63	0,15	1	6.5	8	2	2	2	82	0	-1	0	0	0
atoll_s81_A	atoll	81	A	US	Core destroyed	570	v520	570	94	29	10	13,4	2	4.5	8	2	2	2	560	0	-1	75	0	1
atoll_s81_A	atoll	81	A	US	Core destroyed	570	v520	570	94	375	271	13,5	5	8.5	8	1	1	2	299	0	-1	5	0	1
atoll_s81_B	atoll	81	B	OPP	Core destroyed	223	v520	223	39	28	10	4,13	2	4.5	8	2	2	2	7	1	17	1	0	1
atoll_s81_B	atoll	81	B	OPP	Core destroyed	223	v520	223	39	46	18	2,12	1	6.5	8	2	2	2	205	0	-1	34	0	1
drakkarfjord_s79_A	drakkarfjord	79	A	US	Core destroyed	93	v520	93	10	23	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s79_B	drakkarfjord	79	B	US	Titanium collected (tiebreak)	1000	v520	1000	10	20	13	6,20	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s80_A	drakkarfjord	80	A	US	Core destroyed	141	v520	141	18	23	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s80_A	drakkarfjord	80	A	US	Core destroyed	141	v520	141	18	77	36	25,6	2	4.5	8	2	2	2	2	1	38	0	0	0
drakkarfjord_s80_A	drakkarfjord	80	A	US	Core destroyed	141	v520	141	18	83	39	27,7	4	6.5	8	2	2	2	102	0	-1	8	0	1
drakkarfjord_s80_B	drakkarfjord	80	B	US	Titanium collected (tiebreak)	1000	v520	1000	12	20	13	6,20	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s80_B	drakkarfjord	80	B	US	Titanium collected (tiebreak)	1000	v520	1000	12	134	160	0,25	1	6.5	8	2	2	2	840	0	-1	2	1	1
drakkarfjord_s81_A	drakkarfjord	81	A	US	Core destroyed	99	v520	99	10	27	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s81_B	drakkarfjord	81	B	US	Core destroyed	101	v520	101	10	22	13	6,20	18	32.5	8	0	0	2	2	1	15	2	0	1
glacierkeep_s79_A	glacierkeep	79	A	US	Core destroyed	115	v520	115	8	15	11	16,23	5	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s79_B	glacierkeep	79	B	US	Core destroyed	457	v520	457	8	15	11	16,6	10	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s80_A	glacierkeep	80	A	US	Core destroyed	195	v520	195	12	15	11	16,23	5	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s80_A	glacierkeep	80	A	US	Core destroyed	195	v520	195	12	152	149	17,28	5	8.5	8	1	1	2	46	0	-1	4	1	1
