tag	map	seed	seat	ours	cond	turn	arm	game_rounds	game_jumps	eid	birth	pos	dsq_core	dsq_centre	n_seats	coverage	coverage_ferry	best_cov_site	lifetime	died	death_round	n_launch	n_launch_seat	ever_launched
atoll_s28_A	atoll	28	A	US	Core destroyed	558	parent	558	73	19	5	12,4	2	8.5	8	1	1	2	4	1	9	2	0	1
atoll_s28_A	atoll	28	A	US	Core destroyed	558	parent	558	73	34	10	12,3	1	6.5	8	2	2	2	548	0	-1	10	0	1
atoll_s28_A	atoll	28	A	US	Core destroyed	558	parent	558	73	400	386	9,0	17	36.5	8	0	0	2	41	1	427	0	0	0
atoll_s28_B	atoll	28	B	US	Core destroyed	196	parent	196	30	23	6	3,12	1	6.5	8	2	2	2	190	0	-1	28	1	1
atoll_s29_A	atoll	29	A	US	Core destroyed	188	parent	188	38	27	10	13,4	2	4.5	8	2	2	2	2	1	12	1	0	1
atoll_s29_A	atoll	29	A	US	Core destroyed	188	parent	188	38	34	13	12,2	1	6.5	8	2	2	2	175	0	-1	35	0	1
atoll_s29_B	atoll	29	B	OPP	Core destroyed	843	parent	843	49	28	7	5,13	5	8.5	8	1	1	2	4	1	11	2	0	1
atoll_s29_B	atoll	29	B	OPP	Core destroyed	843	parent	843	49	39	12	5,14	4	6.5	8	2	2	2	3	1	15	1	0	1
atoll_s29_B	atoll	29	B	OPP	Core destroyed	843	parent	843	49	47	18	2,12	1	6.5	8	2	2	2	825	0	-1	43	0	1
atoll_s30_A	atoll	30	A	US	Core destroyed	158	parent	158	15	21	6	13,4	2	4.5	8	2	2	2	3	1	9	0	0	0
atoll_s30_A	atoll	30	A	US	Core destroyed	158	parent	158	15	39	12	12,2	1	6.5	8	2	2	2	146	0	-1	13	0	1
atoll_s30_B	atoll	30	B	OPP	Core destroyed	642	parent	642	42	21	5	5,13	5	8.5	8	1	1	2	14	1	19	6	3	1
atoll_s30_B	atoll	30	B	OPP	Core destroyed	642	parent	642	42	50	20	5,13	5	8.5	8	1	1	2	24	1	44	5	0	1
atoll_s30_B	atoll	30	B	OPP	Core destroyed	642	parent	642	42	642	541	7,10	25	40.5	8	0	0	2	1	1	542	1	0	1
drakkarfjord_s28_A	drakkarfjord	28	A	US	Core destroyed	240	parent	240	5	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s28_B	drakkarfjord	28	B	US	Core destroyed	712	parent	712	84	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s28_B	drakkarfjord	28	B	US	Core destroyed	712	parent	712	84	355	163	7,20	25	40.5	8	0	0	2	1	1	164	1	0	1
drakkarfjord_s28_B	drakkarfjord	28	B	US	Core destroyed	712	parent	712	84	528	260	6,22	10	18.5	8	0	0	2	1	1	261	1	0	1
