tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
atoll_s13_A	atoll	13	A	US	Core destroyed	416	flagoff	8	6	7	222	-1	-1	341	269	0.7889	1.76	4	2	97,10,170,7,175,222	416	0	14,2
atoll_s13_B	atoll	13	B	OPP	Core destroyed	375	flagoff	8	6	8	86	-1	-1	192	8	0.0417	3.125	5	1	60,9,66,8,79,86	375	1	2,14
atoll_s14_A	atoll	14	A	US	Core destroyed	251	flagoff	8	7	8	137	-1	-1	247	9	0.0364	2.834	6	1	10,8,49,68,43,137,114	251	0	14,2
atoll_s14_B	atoll	14	B	OPP	Core destroyed	256	flagoff	8	2	46	63	-1	-1	74	2	0.027	2.703	1	1	63,46	256	1	2,14
atoll_s15_A	atoll	15	A	US	Core destroyed	621	flagoff	8	5	7	409	-1	-1	332	42	0.1265	1.506	5	0	16,7,405,11,409	621	0	14,2
atoll_s15_B	atoll	15	B	US	Core destroyed	164	flagoff	8	7	7	46	-1	-1	160	33	0.2062	4.375	7	0	26,46,20,30,7,8,38	164	1	2,14
drakkarfjord_s13_A	drakkarfjord	13	A	OPP	Core destroyed	357	flagoff	8	7	10	43	-1	-1	78	0	0.0	8.974	6	1	10,11,31,33,43,36,40	357	0	26,4
drakkarfjord_s13_B	drakkarfjord	13	B	US	Core destroyed	192	flagoff	8	8	10	81	81	81	148	0	0.0	5.405	7	1	74,78,71,81,20,14,11,10	192	1	2,24
drakkarfjord_s14_A	drakkarfjord	14	A	US	Titanium collected (tiebreak)	1000	flagoff	8	8	10	308	-1	308	195	4	0.0205	4.103	7	1	10,11,31,308,33,43,36,40	1000	0	26,4
drakkarfjord_s14_B	drakkarfjord	14	B	US	Core destroyed	249	flagoff	8	8	10	46	-1	46	241	177	0.7344	3.32	6	2	46,42,10,36,11,35,17,21	249	1	2,24
drakkarfjord_s15_A	drakkarfjord	15	A	OPP	Core destroyed	647	flagoff	8	7	10	43	-1	-1	218	65	0.2982	3.211	6	1	10,11,31,33,43,36,40	647	0	26,4
drakkarfjord_s15_B	drakkarfjord	15	B	US	Core destroyed	171	flagoff	8	8	10	46	46	46	163	0	0.0	4.908	7	1	40,36,46,33,21,14,11,10	171	1	2,24
glacierkeep_s13_A	glacierkeep	13	A	US	Titanium collected (tiebreak)	1000	flagoff	8	8	9	59	-1	59	357	4	0.0112	2.241	7	1	46,56,18,59,17,10,14,9	1000	0	14,26
glacierkeep_s13_B	glacierkeep	13	B	US	Core destroyed	293	flagoff	8	8	9	36	48	36	207	100	0.4831	3.865	8	0	36,32,14,29,9,25,10,22	293	1	14,2
glacierkeep_s14_A	glacierkeep	14	A	US	Core destroyed	216	flagoff	8	8	10	49	49	49	210	181	0.8619	3.81	8	0	45,47,30,49,18,11,15,10	216	0	14,26
