tag	map	seed	seat	ours	cond	turn	arm	game_rounds	game_jumps	eid	birth	pos	dsq_core	dsq_centre	n_seats	coverage	coverage_ferry	best_cov_site	lifetime	died	death_round	n_launch	n_launch_seat	ever_launched
atoll_s70_A	atoll	70	A	OPP	Core destroyed	364	flagoff	364	47	21	6	14,5	4	6.5	8	2	2	2	3	1	9	2	1	1
atoll_s70_A	atoll	70	A	OPP	Core destroyed	364	flagoff	364	47	40	13	12,3	1	6.5	8	2	2	2	351	0	-1	43	0	1
atoll_s70_B	atoll	70	B	US	Core destroyed	929	flagoff	929	27	45	16	0,15	1	6.5	8	2	2	2	913	0	-1	1	0	1
atoll_s70_B	atoll	70	B	US	Core destroyed	929	flagoff	929	27	455	641	7,12	17	26.5	8	0	0	2	1	1	642	1	0	1
atoll_s70_B	atoll	70	B	US	Core destroyed	929	flagoff	929	27	502	726	5,9	20	36.5	8	0	0	2	1	1	727	1	0	1
atoll_s70_B	atoll	70	B	US	Core destroyed	929	flagoff	929	27	545	805	5,13	5	8.5	8	1	1	2	124	0	-1	1	0	1
atoll_s71_A	atoll	71	A	OPP	Core destroyed	349	flagoff	349	78	26	8	15,5	4	6.5	8	2	2	2	341	0	-1	71	24	1
atoll_s71_A	atoll	71	A	OPP	Core destroyed	349	flagoff	349	78	217	121	13,7	17	22.5	8	0	0	2	1	1	122	1	0	1
atoll_s71_B	atoll	71	B	US	Core destroyed	196	flagoff	196	30	23	6	3,12	1	6.5	8	2	2	2	190	0	-1	28	1	1
atoll_s72_A	atoll	72	A	US	Core destroyed	162	flagoff	162	22	29	8	13,4	2	4.5	8	2	2	2	154	0	-1	20	4	1
atoll_s72_B	atoll	72	B	OPP	Core destroyed	192	flagoff	192	8	51	18	3,17	4	6.5	8	2	2	2	34	1	52	6	0	1
drakkarfjord_s70_A	drakkarfjord	70	A	US	Core destroyed	358	flagoff	358	19	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
