tag	map	seed	seat	ours	cond	turn	arm	arrive	sent	kill	last	window	ge1	ge2	nobody	two_body_share	bought_sentinel	ge1_fp	ge2_fp	nobody_fp
atoll_s28_A	atoll	28	A	US	Core destroyed	159	v520	10	88	158	158	78	68	26	0.1282	0.3333	1	78	73	0.0
atoll_s28_B	atoll	28	B	US	Core destroyed	609	v520	10	540	608	608	530	233	42	0.5604	0.0792	1	337	119	0.3642
atoll_s29_A	atoll	29	A	US	Titanium collected (tiebreak)	1000	v520	11	64	-1	999	53	52	21	0.0189	0.3962	1	53	46	0.0
atoll_s29_B	atoll	29	B	US	Core destroyed	161	v520	11	60	160	160	49	28	5	0.4286	0.102	1	49	23	0.0
atoll_s30_A	atoll	30	A	OPP	Core destroyed	427	v520	10	-1	-1	426	417	54	5	0.8705	0.012	0	58	16	0.8609
atoll_s30_B	atoll	30	B	OPP	Core destroyed	306	v520	10	-1	-1	305	296	146	42	0.5068	0.1419	0	193	126	0.348
drakkarfjord_s28_A	drakkarfjord	28	A	US	Core destroyed	101	v520	14	45	100	100	31	26	8	0.1613	0.2581	1	31	21	0.0
drakkarfjord_s28_B	drakkarfjord	28	B	US	Titanium collected (tiebreak)	1000	v520	14	41	-1	999	27	23	11	0.1481	0.4074	1	27	26	0.0
drakkarfjord_s29_A	drakkarfjord	29	A	US	Core destroyed	133	v520	14	72	132	132	58	30	8	0.4828	0.1379	1	46	21	0.2069
drakkarfjord_s29_B	drakkarfjord	29	B	US	Core destroyed	122	v520	14	40	121	121	26	23	10	0.1154	0.3846	1	26	25	0.0
drakkarfjord_s30_A	drakkarfjord	30	A	US	Core destroyed	92	v520	14	36	91	91	22	17	7	0.2273	0.3182	1	21	17	0.0455
drakkarfjord_s30_B	drakkarfjord	30	B	OPP	Titanium collected (tiebreak)	1000	v520	14	-1	-1	999	986	110	6	0.8884	0.0061	0	158	17	0.8398
glacierkeep_s28_A	glacierkeep	28	A	US	Core destroyed	144	v520	12	75	143	143	63	53	23	0.1587	0.3651	1	63	63	0.0
glacierkeep_s28_B	glacierkeep	28	B	US	Harvesters (tiebreak)	1000	v520	12	-1	-1	999	988	466	14	0.5283	0.0142	0	988	107	0.0
glacierkeep_s29_A	glacierkeep	29	A	US	Core destroyed	190	v520	12	100	189	189	88	77	43	0.125	0.4886	1	88	88	0.0
glacierkeep_s29_B	glacierkeep	29	B	US	Core destroyed	261	v520	12	108	260	260	96	57	19	0.4062	0.1979	1	96	81	0.0
glacierkeep_s30_A	glacierkeep	30	A	US	Core destroyed	123	v520	12	67	122	122	55	51	30	0.0727	0.5455	1	55	55	0.0
glacierkeep_s30_B	glacierkeep	30	B	US	Core destroyed	217	v520	12	68	216	216	56	20	6	0.6429	0.1071	1	56	35	0.0
midgard_s28_A	midgard	28	A	OPP	Core destroyed	216	v520	48	-1	-1	215	168	84	51	0.5	0.3036	0	84	69	0.5
midgard_s28_B	midgard	28	B	US	Core destroyed	377	v520	51	280	376	376	229	229	220	0.0	0.9607	1	229	227	0.0
midgard_s29_A	midgard	29	A	US	Core destroyed	301	v520	48	208	300	300	160	159	153	0.0062	0.9563	1	160	160	0.0
midgard_s29_B	midgard	29	B	US	Core destroyed	237	v520	47	181	236	236	134	133	120	0.0075	0.8955	1	134	130	0.0
midgard_s30_A	midgard	30	A	OPP	Core destroyed	501	v520	52	46	-1	500	0	0	0			1	0	0	
midgard_s30_B	midgard	30	B	OPP	Core destroyed	317	v520	49	-1	-1	316	268	266	257	0.0075	0.959	0	268	258	0.0
nordkap_s28_A	nordkap	28	A	OPP	Core destroyed	575	v520	8	-1	-1	574	567	269	19	0.5256	0.0335	0	278	34	0.5097
nordkap_s28_B	nordkap	28	B	US	Core destroyed	153	v520	8	76	152	152	68	60	33	0.1176	0.4853	1	68	58	0.0
nordkap_s29_A	nordkap	29	A	US	Core destroyed	419	v520	8	55	418	418	47	43	24	0.0851	0.5106	1	47	45	0.0
nordkap_s29_B	nordkap	29	B	OPP	Core destroyed	243	v520	12	-1	-1	242	231	161	82	0.303	0.355	0	162	100	0.2987
nordkap_s30_A	nordkap	30	A	OPP	Core destroyed	526	v520	8	36	-1	525	28	23	4	0.1786	0.1429	1	28	17	0.0
nordkap_s30_B	nordkap	30	B	OPP	Core destroyed	597	v520	8	84	-1	596	76	67	39	0.1184	0.5132	1	76	74	0.0
yulerune_s28_A	yulerune	28	A	OPP	Core destroyed	147	v520	31	-1	-1	146	116	115	56	0.0086	0.4828	0	116	59	0.0
yulerune_s28_B	yulerune	28	B	OPP	Core destroyed	317	v520	31	-1	-1	316	286	96	77	0.6643	0.2692	0	99	84	0.6538
yulerune_s29_A	yulerune	29	A	US	Core destroyed	397	v520	33	359	396	396	326	325	322	0.0031	0.9877	1	326	326	0.0
yulerune_s29_B	yulerune	29	B	US	Core destroyed	263	v520	31	221	262	262	190	190	184	0.0	0.9684	1	190	190	0.0
yulerune_s30_A	yulerune	30	A	OPP	Core destroyed	304	v520	33	-1	-1	303	271	79	49	0.7085	0.1808	0	79	55	0.7085
yulerune_s30_B	yulerune	30	B	OPP	Core destroyed	312	v520	30	-1	-1	311	282	281	279	0.0035	0.9894	0	282	281	0.0
