tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
atoll_s112_A	atoll	112	A	US	Core destroyed	427	parent	8	7	8	63	-1	-1	262	40	0.1527	2.672	7	0	10,8,63,40,42,49,45	427	0	14,2
atoll_s112_B	atoll	112	B	US	Core destroyed	360	parent	8	8	7	137	137	137	320	161	0.5031	2.5	8	0	36,42,32,80,7,137,8,21	360	1	2,14
atoll_s113_A	atoll	113	A	US	Core destroyed	636	parent	8	6	7	366	-1	-1	251	48	0.1912	2.39	5	1	366,10,7,350,164,162	636	0	14,2
atoll_s113_B	atoll	113	B	OPP	Core destroyed	673	parent	8	6	8	231	-1	-1	160	40	0.25	3.75	4	2	204,10,231,8,16,80	673	1	2,14
atoll_s114_A	atoll	114	A	OPP	Core destroyed	330	parent	8	5	7	39	-1	-1	93	8	0.086	5.376	4	1	39,7,9,16,12	330	0	14,2
atoll_s114_B	atoll	114	B	OPP	Core destroyed	673	parent	8	6	8	231	-1	-1	160	40	0.25	3.75	4	2	204,10,231,8,16,80	673	1	2,14
drakkarfjord_s112_A	drakkarfjord	112	A	OPP	Core destroyed	243	parent	8	7	10	72	-1	-1	168	35	0.2083	4.167	6	1	10,11,29,31,72,34,42	243	0	26,4
drakkarfjord_s112_B	drakkarfjord	112	B	US	Core destroyed	148	parent	8	8	10	35	-1	35	140	78	0.5571	5.714	6	2	35,31,10,25,11,24,17,21	148	1	2,24
drakkarfjord_s113_A	drakkarfjord	113	A	US	Core destroyed	221	parent	8	8	10	103	115	103	212	13	0.0613	3.774	7	1	10,11,29,103,31,57,34,42	221	0	26,4
drakkarfjord_s113_B	drakkarfjord	113	B	US	Core destroyed	272	parent	8	8	10	46	179	46	264	200	0.7576	3.03	6	2	46,42,10,36,11,35,17,21	272	1	2,24
drakkarfjord_s114_A	drakkarfjord	114	A	US	Titanium collected (tiebreak)	1000	parent	8	6	10	323	-1	-1	235	23	0.0979	2.553	5	1	10,11,323,112,109,104	1000	0	26,4
drakkarfjord_s114_B	drakkarfjord	114	B	US	Core destroyed	137	parent	8	8	10	46	46	46	129	0	0.0	6.202	7	1	40,36,46,33,21,14,11,10	137	1	2,24
glacierkeep_s112_A	glacierkeep	112	A	OPP	Core destroyed	573	parent	8	8	9	64	75	64	87	0	0.0	9.195	7	1	51,61,18,64,17,10,14,9	573	0	14,26
glacierkeep_s112_B	glacierkeep	112	B	US	Titanium collected (tiebreak)	1000	parent	8	8	9	36	51	36	314	73	0.2325	2.548	8	0	36,32,14,29,9,25,10,22	1000	1	14,2
glacierkeep_s113_A	glacierkeep	113	A	US	Core destroyed	301	parent	8	8	9	41	41	41	295	73	0.2475	2.712	8	0	36,38,21,41,17,10,14,9	301	0	14,26
glacierkeep_s113_B	glacierkeep	113	B	US	Core destroyed	193	parent	8	8	9	36	54	36	187	156	0.8342	4.278	8	0	36,32,14,29,9,25,10,22	193	1	14,2
glacierkeep_s114_A	glacierkeep	114	A	US	Core destroyed	181	parent	8	8	9	58	58	58	175	148	0.8457	4.571	8	0	58,54,23,51,19,10,14,9	181	0	14,26
glacierkeep_s114_B	glacierkeep	114	B	US	Core destroyed	425	parent	8	8	9	36	49	36	419	244	0.5823	1.909	8	0	36,32,14,29,9,25,10,22	425	1	14,2
midgard_s112_A	midgard	112	A	US	Core destroyed	485	parent	8	7	51	99	-1	-1	441	313	0.7098	1.587	5	2	51,91,55,99,65,72,68	485	0	26,26
midgard_s112_B	midgard	112	B	US	Core destroyed	725	parent	8	6	52	129	-1	-1	680	672	0.9882	0.882	6	0	65,61,62,57,129,52	725	1	2,2
midgard_s113_A	midgard	113	A	US	Core destroyed	168	parent	8	7	49	98	-1	-1	126	123	0.9762	5.556	5	2	49,91,58,98,62,69,65	168	0	26,26
midgard_s113_B	midgard	113	B	US	Core destroyed	553	parent	8	6	54	97	-1	-1	508	506	0.9961	1.181	5	1	59,54,61,56,88,97	553	1	2,2
midgard_s114_A	midgard	114	A	US	Core destroyed	473	parent	8	7	50	101	-1	-1	431	262	0.6079	1.624	6	1	50,82,54,101,60,67,63	473	0	26,26
midgard_s114_B	midgard	114	B	US	Core destroyed	173	parent	8	6	52	91	-1	-1	128	125	0.9766	4.688	6	0	63,67,60,56,91,52	173	1	2,2
nordkap_s112_A	nordkap	112	A	US	Core destroyed	701	parent	8	8	4	53	488	53	374	170	0.4545	2.139	7	1	29,25,35,22,53,20,5,4	701	0	9,18
nordkap_s112_B	nordkap	112	B	US	Core destroyed	197	parent	8	8	4	35	35	35	195	181	0.9282	4.103	7	1	20,24,5,30,4,32,8,35	197	1	9,6
nordkap_s113_A	nordkap	113	A	US	Core destroyed	172	parent	8	7	4	73	-1	-1	170	157	0.9235	4.118	6	1	18,14,5,62,4,73,7	172	0	9,18
nordkap_s113_B	nordkap	113	B	US	Core destroyed	152	parent	8	8	5	62	62	62	150	138	0.92	5.333	8	0	62,22,17,24,5,37,6,34	152	1	9,6
nordkap_s114_A	nordkap	114	A	OPP	Core destroyed	292	parent	8	3	4	16	-1	-1	290	279	0.9621	1.034	1	2	16,4,12	292	0	9,18
nordkap_s114_B	nordkap	114	B	US	Core destroyed	226	parent	8	8	9	40	40	40	224	211	0.942	3.571	8	0	17,19,11,22,9,32,40,33	226	1	9,6
yulerune_s112_A	yulerune	112	A	OPP	Core destroyed	477	parent	8	5	31	46	-1	-1	316	200	0.6329	1.582	5	0	37,46,31,34,42	477	0	16,9
yulerune_s112_B	yulerune	112	B	OPP	Core destroyed	232	parent	8	6	34	64	-1	-1	135	83	0.6148	4.444	5	1	36,42,64,40,34,51	232	1	2,9
yulerune_s113_A	yulerune	113	A	OPP	Core destroyed	515	parent	8	5	34	48	-1	-1	490	480	0.9796	1.02	5	0	34,44,41,44,48	515	0	16,9
yulerune_s113_B	yulerune	113	B	US	Core destroyed	177	parent	8	6	30	54	-1	-1	154	141	0.9156	3.896	6	0	44,45,42,54,38,30	177	1	2,9
