tag	map	seed	seat	ours	cond	turn	arm	game_rounds	game_jumps	eid	birth	pos	dsq_core	dsq_centre	n_seats	coverage	coverage_ferry	best_cov_site	lifetime	died	death_round	n_launch	n_launch_seat	ever_launched
atoll_s58_A	atoll	58	A	US	Titanium collected (tiebreak)	1000	parent	1000	170	24	7	13,5	5	8.5	8	1	1	2	993	0	-1	160	0	1
atoll_s58_A	atoll	58	A	US	Titanium collected (tiebreak)	1000	parent	1000	170	439	312	9,1	17	32.5	8	0	0	2	1	1	313	1	0	1
atoll_s58_B	atoll	58	B	US	Core destroyed	225	parent	225	29	23	6	3,12	1	6.5	8	2	2	2	219	0	-1	27	1	1
atoll_s59_A	atoll	59	A	OPP	Core destroyed	640	parent	640	28	17	5	12,4	2	8.5	8	1	1	2	4	1	9	1	1	1
atoll_s59_A	atoll	59	A	OPP	Core destroyed	640	parent	640	28	46	19	13,0	2	8.5	8	1	1	2	69	1	88	2	1	1
atoll_s59_A	atoll	59	A	OPP	Core destroyed	640	parent	640	28	269	181	12,7	17	26.5	8	0	0	2	42	1	223	11	0	1
atoll_s59_B	atoll	59	B	US	Core destroyed	196	parent	196	30	23	6	3,12	1	6.5	8	2	2	2	190	0	-1	28	1	1
atoll_s60_A	atoll	60	A	US	Core destroyed	160	parent	160	62	22	6	14,5	4	6.5	8	2	2	2	154	0	-1	58	0	1
atoll_s60_A	atoll	60	A	US	Core destroyed	160	parent	160	62	163	76	10,7	25	40.5	8	0	0	2	1	1	77	1	0	1
atoll_s60_B	atoll	60	B	OPP	Core destroyed	981	parent	981	74	21	5	5,13	5	8.5	8	1	1	2	14	1	19	6	3	1
atoll_s60_B	atoll	60	B	OPP	Core destroyed	981	parent	981	74	50	20	5,13	5	8.5	8	1	1	2	24	1	44	5	0	1
atoll_s60_B	atoll	60	B	OPP	Core destroyed	981	parent	981	74	230	152	7,10	25	40.5	8	0	0	2	1	1	153	1	0	1
atoll_s60_B	atoll	60	B	OPP	Core destroyed	981	parent	981	74	442	331	7,12	17	26.5	8	0	0	2	2	1	333	0	0	0
atoll_s60_B	atoll	60	B	OPP	Core destroyed	981	parent	981	74	666	527	4,10	10	22.5	8	0	0	2	1	1	528	1	0	1
atoll_s60_B	atoll	60	B	OPP	Core destroyed	981	parent	981	74	671	529	0,10	10	26.5	8	0	0	2	1	1	530	1	0	1
atoll_s60_B	atoll	60	B	OPP	Core destroyed	981	parent	981	74	673	531	0,10	10	26.5	8	0	0	2	1	1	532	1	0	1
atoll_s60_B	atoll	60	B	OPP	Core destroyed	981	parent	981	74	677	533	0,10	10	26.5	8	0	0	2	1	1	534	1	0	1
atoll_s60_B	atoll	60	B	OPP	Core destroyed	981	parent	981	74	807	643	7,12	17	26.5	8	0	0	2	1	1	644	1	0	1
