tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
atoll_s55_A	atoll	55	A	OPP	Core destroyed	203	flagoff	8	6	8	48	-1	-1	59	7	0.1186	10.169	5	1	48,8,16,18,22,21	203	0	14,2
atoll_s55_B	atoll	55	B	OPP	Core destroyed	164	flagoff	8	4	7	47	-1	-1	85	10	0.1176	4.706	4	0	17,47,7,39	164	1	2,14
atoll_s56_A	atoll	56	A	OPP	Core destroyed	237	flagoff	8	5	8	46	-1	-1	91	4	0.044	5.495	5	0	12,8,42,46,41	237	0	14,2
atoll_s56_B	atoll	56	B	OPP	Core destroyed	193	flagoff	8	7	7	146	-1	-1	102	19	0.1863	6.863	5	2	84,146,33,7,44,8,12	193	1	2,14
atoll_s57_A	atoll	57	A	US	Core destroyed	230	flagoff	8	6	10	114	-1	-1	226	161	0.7124	2.655	6	0	12,10,46,104,114,108	230	0	14,2
atoll_s57_B	atoll	57	B	OPP	Core destroyed	233	flagoff	8	7	7	63	-1	-1	132	57	0.4318	5.303	7	0	35,63,11,39,7,28,37	233	1	2,14
drakkarfjord_s55_A	drakkarfjord	55	A	US	Titanium collected (tiebreak)	1000	flagoff	8	8	10	113	-1	113	183	10	0.0546	4.372	7	1	10,11,29,113,31,57,34,42	1000	0	26,4
drakkarfjord_s55_B	drakkarfjord	55	B	US	Core destroyed	173	flagoff	8	8	10	46	46	46	165	0	0.0	4.848	7	1	40,36,46,33,21,14,11,10	173	1	2,24
drakkarfjord_s56_A	drakkarfjord	56	A	OPP	Core destroyed	881	flagoff	8	7	10	43	-1	-1	134	0	0.0	5.224	6	1	10,11,31,33,43,36,40	881	0	26,4
drakkarfjord_s56_B	drakkarfjord	56	B	OPP	Core destroyed	790	flagoff	8	8	10	75	75	75	180	0	0.0	4.444	7	1	48,51,40,75,34,14,11,10	790	1	2,24
drakkarfjord_s57_A	drakkarfjord	57	A	OPP	Titanium collected (tiebreak)	1000	flagoff	8	8	10	563	-1	563	187	0	0.0	4.278	7	1	10,11,31,563,33,43,36,40	1000	0	26,4
drakkarfjord_s57_B	drakkarfjord	57	B	US	Core destroyed	173	flagoff	8	8	10	46	46	46	165	0	0.0	4.848	7	1	40,36,46,33,21,14,11,10	173	1	2,24
glacierkeep_s55_A	glacierkeep	55	A	US	Core destroyed	343	flagoff	8	8	10	73	73	73	219	35	0.1598	3.653	8	0	44,56,43,59,73,11,15,10	343	0	14,26
glacierkeep_s55_B	glacierkeep	55	B	US	Core destroyed	245	flagoff	8	8	9	36	51	36	239	142	0.5941	3.347	8	0	36,32,14,29,9,25,10,22	245	1	14,2
glacierkeep_s56_A	glacierkeep	56	A	US	Core destroyed	173	flagoff	8	8	10	54	54	54	167	140	0.8383	4.79	8	0	49,51,30,54,18,11,15,10	173	0	14,26
glacierkeep_s56_B	glacierkeep	56	B	OPP	Core destroyed	861	flagoff	8	8	9	36	44	36	154	84	0.5455	5.195	8	0	36,32,14,29,9,25,10,22	861	1	14,2
glacierkeep_s57_A	glacierkeep	57	A	US	Core destroyed	221	flagoff	8	8	9	59	59	59	206	0	0.0	3.883	7	1	52,56,18,59,17,10,14,9	221	0	14,26
glacierkeep_s57_B	glacierkeep	57	B	US	Titanium collected (tiebreak)	1000	flagoff	8	8	9	36	59	36	994	85	0.0855	0.805	8	0	36,32,14,29,9,25,10,22	1000	1	14,2
midgard_s55_A	midgard	55	A	US	Core destroyed	210	flagoff	8	6	57	76	-1	-1	160	152	0.95	3.75	6	0	76,76,72,68,57,65	210	0	26,26
midgard_s55_B	midgard	55	B	OPP	Core destroyed	262	flagoff	8	5	57	82	-1	-1	94	58	0.617	5.319	5	0	61,57,63,57,82	262	1	2,2
midgard_s56_A	midgard	56	A	OPP	Core destroyed	696	flagoff	8	7	51	96	-1	-1	652	640	0.9816	1.074	5	2	51,96,59,96,65,72,68	696	0	26,26
midgard_s56_B	midgard	56	B	OPP	Core destroyed	493	flagoff	8	6	55	356	-1	-1	446	443	0.9933	1.345	5	1	101,106,98,356,69,55	493	1	2,2
midgard_s57_A	midgard	57	A	OPP	Core destroyed	272	flagoff	8	6	52	97	-1	-1	228	219	0.9605	2.632	5	1	52,60,97,65,72,68	272	0	26,26
midgard_s57_B	midgard	57	B	OPP	Core destroyed	262	flagoff	8	5	57	82	-1	-1	94	58	0.617	5.319	5	0	61,57,63,57,82	262	1	2,2
nordkap_s55_A	nordkap	55	A	US	Titanium collected (tiebreak)	1000	flagoff	8	8	5	44	44	44	998	528	0.5291	0.802	8	0	20,24,17,31,18,6,44,5	1000	0	9,18
nordkap_s55_B	nordkap	55	B	US	Core destroyed	318	flagoff	8	8	5	44	50	44	316	304	0.962	2.532	8	0	44,34,17,37,5,24,6,22	318	1	9,6
nordkap_s56_A	nordkap	56	A	US	Core destroyed	704	flagoff	8	7	4	25	-1	-1	614	432	0.7036	1.14	6	1	24,25,23,22,20,5,4	704	0	9,18
nordkap_s56_B	nordkap	56	B	US	Core destroyed	224	flagoff	8	7	5	69	-1	-1	222	172	0.7748	3.153	6	1	42,40,52,23,5,6,69	224	1	9,6
nordkap_s57_A	nordkap	57	A	OPP	Core destroyed	512	flagoff	8	7	5	62	-1	-1	262	31	0.1183	2.672	7	0	53,55,16,62,6,10,5	512	0	9,18
nordkap_s57_B	nordkap	57	B	US	Core destroyed	185	flagoff	8	8	5	90	90	90	183	169	0.9235	4.372	8	0	36,28,40,74,5,90,6,19	185	1	9,6
yulerune_s55_A	yulerune	55	A	US	Core destroyed	193	flagoff	8	7	32	70	-1	-1	168	160	0.9524	4.167	6	1	32,70,38,39,42,42,44	193	0	16,9
yulerune_s55_B	yulerune	55	B	OPP	Core destroyed	327	flagoff	8	6	39	94	-1	-1	109	100	0.9174	5.505	5	1	57,53,94,50,43,39	327	1	2,9
yulerune_s56_A	yulerune	56	A	OPP	Core destroyed	193	flagoff	8	5	31	42	-1	-1	168	161	0.9583	2.976	5	0	38,42,31,34,42	193	0	16,9
yulerune_s56_B	yulerune	56	B	OPP	Core destroyed	268	flagoff	8	7	32	100	-1	-1	243	236	0.9712	2.881	5	2	40,44,100,43,72,39,32	268	1	2,9
yulerune_s57_A	yulerune	57	A	OPP	Core destroyed	349	flagoff	8	6	34	56	-1	-1	322	315	0.9783	1.863	6	0	34,43,56,45,53,48	349	0	16,9
yulerune_s57_B	yulerune	57	B	OPP	Titanium collected (tiebreak)	1000	flagoff	8	6	32	58	-1	-1	975	967	0.9918	0.615	6	0	55,48,58,43,38,32	1000	1	2,9
