tag	map	seed	seat	ours	cond	turn	arm	arrive	sent	kill	last	window	ge1	ge2	nobody	two_body_share	bought_sentinel	ge1_fp	ge2_fp	nobody_fp
atoll_s106_A	atoll	106	A	OPP	Core destroyed	402	parent	11	-1	-1	401	391	74	0	0.8107	0.0	0	119	4	0.6957
atoll_s106_B	atoll	106	B	OPP	Core destroyed	186	parent	7	100	-1	185	93	77	26	0.172	0.2796	1	93	42	0.0
atoll_s107_A	atoll	107	A	US	Core destroyed	380	parent	6	126	379	379	120	16	0	0.8667	0.0	1	20	0	0.8333
atoll_s107_B	atoll	107	B	OPP	Core destroyed	327	parent	9	-1	-1	326	318	15	0	0.9528	0.0	0	22	0	0.9308
atoll_s108_A	atoll	108	A	US	Core destroyed	493	parent	6	376	492	492	370	112	0	0.6973	0.0	1	198	3	0.4649
atoll_s108_B	atoll	108	B	OPP	Core destroyed	163	parent	58	-1	-1	162	105	99	0	0.0571	0.0	0	102	0	0.0286
drakkarfjord_s106_A	drakkarfjord	106	A	US	Core destroyed	177	parent	10	99	176	176	89	64	7	0.2809	0.0787	1	85	22	0.0449
drakkarfjord_s106_B	drakkarfjord	106	B	OPP	Core destroyed	359	parent	10	-1	-1	358	349	39	0	0.8883	0.0	0	44	0	0.8739
drakkarfjord_s107_A	drakkarfjord	107	A	US	Core destroyed	158	parent	10	76	157	157	66	36	0	0.4545	0.0	1	66	0	0.0
drakkarfjord_s107_B	drakkarfjord	107	B	US	Core destroyed	137	parent	10	81	136	136	71	40	0	0.4366	0.0	1	66	0	0.0704
drakkarfjord_s108_A	drakkarfjord	108	A	US	Core destroyed	141	parent	10	83	140	140	73	53	12	0.274	0.1644	1	73	14	0.0
drakkarfjord_s108_B	drakkarfjord	108	B	OPP	Core destroyed	262	parent	10	-1	-1	261	252	94	21	0.627	0.0833	0	107	28	0.5754
glacierkeep_s106_A	glacierkeep	106	A	US	Core destroyed	158	parent	8	100	157	157	92	71	4	0.2283	0.0435	1	92	64	0.0
glacierkeep_s106_B	glacierkeep	106	B	US	Core destroyed	193	parent	8	88	192	192	80	64	14	0.2	0.175	1	80	48	0.0
glacierkeep_s107_A	glacierkeep	107	A	US	Core destroyed	145	parent	8	56	144	144	48	33	7	0.3125	0.1458	1	48	21	0.0
glacierkeep_s107_B	glacierkeep	107	B	US	Titanium collected (tiebreak)	1000	parent	8	76	-1	999	68	54	5	0.2059	0.0735	1	68	39	0.0
glacierkeep_s108_A	glacierkeep	108	A	OPP	Core destroyed	829	parent	8	-1	-1	828	821	801	195	0.0244	0.2375	0	815	400	0.0073
glacierkeep_s108_B	glacierkeep	108	B	US	Core destroyed	157	parent	8	52	156	156	44	31	3	0.2955	0.0682	1	44	11	0.0
midgard_s106_A	midgard	106	A	OPP	Core destroyed	161	parent	58	50	-1	160	0	0	0			1	0	0	
midgard_s106_B	midgard	106	B	US	Core destroyed	190	parent	52	134	189	189	82	80	69	0.0244	0.8415	1	82	71	0.0
midgard_s107_A	midgard	107	A	OPP	Core destroyed	557	parent	52	48	-1	556	0	0	0			1	0	0	
midgard_s107_B	midgard	107	B	OPP	Core destroyed	340	parent	62	51	-1	339	0	0	0			1	0	0	
midgard_s108_A	midgard	108	A	US	Core destroyed	190	parent	52	134	189	189	82	82	71	0.0	0.8659	1	82	76	0.0
midgard_s108_B	midgard	108	B	US	Core destroyed	209	parent	54	112	208	208	58	58	56	0.0	0.9655	1	58	58	0.0
nordkap_s106_A	nordkap	106	A	US	Titanium collected (tiebreak)	1000	parent	4	152	-1	999	148	147	62	0.0068	0.4189	1	148	136	0.0
nordkap_s106_B	nordkap	106	B	US	Core destroyed	125	parent	4	66	124	124	62	44	0	0.2903	0.0	1	61	23	0.0161
nordkap_s107_A	nordkap	107	A	US	Core destroyed	240	parent	4	184	239	239	180	177	90	0.0167	0.5	1	180	164	0.0
nordkap_s107_B	nordkap	107	B	OPP	Core destroyed	298	parent	4	-1	-1	297	294	48	0	0.8367	0.0	0	62	0	0.7891
nordkap_s108_A	nordkap	108	A	US	Core destroyed	521	parent	4	352	520	520	348	161	0	0.5374	0.0	1	217	2	0.3764
nordkap_s108_B	nordkap	108	B	US	Core destroyed	157	parent	4	80	156	156	76	65	20	0.1447	0.2632	1	73	43	0.0395
yulerune_s106_A	yulerune	106	A	OPP	Core destroyed	509	parent	31	-1	-1	508	478	477	469	0.0021	0.9812	0	478	476	0.0
yulerune_s106_B	yulerune	106	B	OPP	Core destroyed	445	parent	29	400	-1	444	371	367	56	0.0108	0.1509	1	371	96	0.0
yulerune_s107_A	yulerune	107	A	OPP	Core destroyed	445	parent	31	364	-1	444	333	170	141	0.4895	0.4234	1	177	162	0.4685
yulerune_s107_B	yulerune	107	B	OPP	Core destroyed	222	parent	36	-1	-1	221	186	41	24	0.7796	0.129	0	44	36	0.7634
yulerune_s108_A	yulerune	108	A	OPP	Core destroyed	269	parent	27	-1	-1	268	242	239	229	0.0124	0.9463	0	242	236	0.0
yulerune_s108_B	yulerune	108	B	US	Core destroyed	458	parent	31	423	457	457	392	354	274	0.0969	0.699	1	362	284	0.0765
