tag	map	seed	seat	ours	cond	turn	arm	game_rounds	game_jumps	eid	birth	pos	dsq_core	dsq_centre	n_seats	coverage	coverage_ferry	best_cov_site	lifetime	died	death_round	n_launch	n_launch_seat	ever_launched
atoll_s61_A	atoll	61	A	OPP	Core destroyed	831	flagoff	831	333	22	6	14,5	4	6.5	8	2	2	2	53	1	59	22	0	1
atoll_s61_A	atoll	61	A	OPP	Core destroyed	831	flagoff	831	333	362	258	11,3	4	12.5	8	0	0	2	1	1	259	1	0	1
atoll_s61_A	atoll	61	A	OPP	Core destroyed	831	flagoff	831	333	432	321	12,6	10	18.5	8	0	0	2	1	1	322	1	0	1
atoll_s61_A	atoll	61	A	OPP	Core destroyed	831	flagoff	831	333	538	416	12,6	10	18.5	8	0	0	2	1	1	417	1	0	1
atoll_s61_A	atoll	61	A	OPP	Core destroyed	831	flagoff	831	333	582	455	12,6	10	18.5	8	0	0	2	1	1	456	1	0	1
atoll_s61_A	atoll	61	A	OPP	Core destroyed	831	flagoff	831	333	983	818	12,6	10	18.5	8	0	0	2	1	1	819	1	0	1
atoll_s61_B	atoll	61	B	OPP	Core destroyed	728	flagoff	728	28	21	5	5,13	5	8.5	8	1	1	2	14	1	19	6	3	1
atoll_s61_B	atoll	61	B	OPP	Core destroyed	728	flagoff	728	28	50	20	5,13	5	8.5	8	1	1	2	24	1	44	5	0	1
atoll_s61_B	atoll	61	B	OPP	Core destroyed	728	flagoff	728	28	395	291	7,10	25	40.5	8	0	0	2	1	1	292	1	0	1
atoll_s61_B	atoll	61	B	OPP	Core destroyed	728	flagoff	728	28	550	420	7,10	25	40.5	8	0	0	2	1	1	421	1	0	1
atoll_s61_B	atoll	61	B	OPP	Core destroyed	728	flagoff	728	28	661	512	7,10	25	40.5	8	0	0	2	1	1	513	1	0	1
atoll_s62_A	atoll	62	A	OPP	Core destroyed	367	flagoff	367	3	53	18	16,1	2	4.5	8	2	2	2	349	0	-1	1	0	1
atoll_s62_B	atoll	62	B	OPP	Core destroyed	138	flagoff	138	2	103	44	0,14	1	6.5	8	2	2	2	94	0	-1	0	0	0
atoll_s63_A	atoll	63	A	US	Core destroyed	205	flagoff	205	30	29	10	14,5	4	6.5	8	2	2	2	3	1	13	1	0	1
atoll_s63_A	atoll	63	A	US	Core destroyed	205	flagoff	205	30	40	14	16,4	2	4.5	8	2	2	2	191	0	-1	27	0	1
atoll_s63_B	atoll	63	B	OPP	Core destroyed	164	flagoff	164	8	50	18	3,17	4	6.5	8	2	2	2	35	1	53	6	0	1
