tag	map	seed	seat	ours	cond	turn	arm	game_rounds	game_jumps	eid	birth	pos	dsq_core	dsq_centre	n_seats	coverage	coverage_ferry	best_cov_site	lifetime	died	death_round	n_launch	n_launch_seat	ever_launched
atoll_s19_A	atoll	19	A	US	Core destroyed	697	parent	697	64	27	8	14,5	4	6.5	8	2	2	2	2	1	10	1	1	1
atoll_s19_A	atoll	19	A	US	Core destroyed	697	parent	697	64	39	12	12,4	2	8.5	8	1	1	2	685	0	-1	52	0	1
atoll_s19_A	atoll	19	A	US	Core destroyed	697	parent	697	64	283	160	12,5	5	12.5	8	0	0	2	1	1	161	0	0	0
atoll_s19_A	atoll	19	A	US	Core destroyed	697	parent	697	64	686	534	13,7	17	22.5	8	0	0	2	4	1	538	0	0	0
atoll_s19_B	atoll	19	B	US	Core destroyed	226	parent	226	23	23	6	5,14	4	6.5	8	2	2	2	220	0	-1	19	2	1
atoll_s19_B	atoll	19	B	US	Core destroyed	226	parent	226	23	171	96	5,10	13	26.5	8	0	0	2	1	1	97	1	0	1
atoll_s20_A	atoll	20	A	US	Core destroyed	360	parent	360	155	25	9	14,5	4	6.5	8	2	2	2	351	0	-1	103	1	1
atoll_s20_A	atoll	20	A	US	Core destroyed	360	parent	360	155	313	195	10,7	25	40.5	8	0	0	2	1	1	196	1	0	1
atoll_s20_A	atoll	20	A	US	Core destroyed	360	parent	360	155	379	232	12,4	2	8.5	8	1	1	2	128	0	-1	43	0	1
atoll_s20_B	atoll	20	B	OPP	Core destroyed	261	parent	261	27	24	6	4,13	2	4.5	8	2	2	2	86	1	92	20	7	1
atoll_s20_B	atoll	20	B	OPP	Core destroyed	261	parent	261	27	202	97	3,17	4	6.5	8	2	2	2	19	1	116	1	0	1
atoll_s20_B	atoll	20	B	OPP	Core destroyed	261	parent	261	27	445	246	8,15	25	30.5	8	0	0	2	1	1	247	1	0	1
atoll_s21_A	atoll	21	A	US	Core destroyed	419	parent	419	15	27	8	13,5	5	8.5	8	1	1	2	3	1	11	1	0	1
atoll_s21_A	atoll	21	A	US	Core destroyed	419	parent	419	15	48	20	16,4	2	4.5	8	2	2	2	399	0	-1	12	0	1
atoll_s21_B	atoll	21	B	OPP	Core destroyed	538	parent	538	68	23	8	3,12	1	6.5	8	2	2	2	82	1	90	32	0	1
atoll_s21_B	atoll	21	B	OPP	Core destroyed	538	parent	538	68	195	126	4,10	10	22.5	8	0	0	2	1	1	127	1	0	1
atoll_s21_B	atoll	21	B	OPP	Core destroyed	538	parent	538	68	290	182	5,10	13	26.5	8	0	0	2	1	1	183	1	0	1
atoll_s21_B	atoll	21	B	OPP	Core destroyed	538	parent	538	68	785	463	8,13	26	32.5	8	0	0	2	1	1	464	1	0	1
atoll_s21_B	atoll	21	B	OPP	Core destroyed	538	parent	538	68	861	509	5,10	13	26.5	8	0	0	2	1	1	510	1	0	1
drakkarfjord_s19_A	drakkarfjord	19	A	US	Core destroyed	132	parent	132	5	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s19_B	drakkarfjord	19	B	OPP	Titanium collected (tiebreak)	1000	parent	1000	164	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s19_B	drakkarfjord	19	B	OPP	Titanium collected (tiebreak)	1000	parent	1000	164	297	116	6,22	10	18.5	8	0	0	2	1	1	117	1	0	1
drakkarfjord_s19_B	drakkarfjord	19	B	OPP	Titanium collected (tiebreak)	1000	parent	1000	164	576	202	0,23	2	8.5	8	1	1	2	5	1	207	0	0	0
drakkarfjord_s19_B	drakkarfjord	19	B	OPP	Titanium collected (tiebreak)	1000	parent	1000	164	674	230	7,21	20	32.5	8	0	0	2	1	1	231	1	0	1
