tag	map	seed	seat	ours	cond	turn	arm	game_rounds	game_jumps	eid	birth	pos	dsq_core	dsq_centre	n_seats	coverage	coverage_ferry	best_cov_site	lifetime	died	death_round	n_launch	n_launch_seat	ever_launched
atoll_s97_A	atoll	97	A	US	Titanium collected (tiebreak)	1000	parent	1000	242	28	10	13,4	2	4.5	8	2	2	2	2	1	12	0	0	0
atoll_s97_A	atoll	97	A	US	Titanium collected (tiebreak)	1000	parent	1000	242	38	14	14,5	4	6.5	8	2	2	2	986	0	-1	236	0	1
atoll_s97_A	atoll	97	A	US	Titanium collected (tiebreak)	1000	parent	1000	242	331	212	12,6	10	18.5	8	0	0	2	3	1	215	0	0	0
atoll_s97_B	atoll	97	B	OPP	Core destroyed	135	parent	135	7	50	18	3,17	4	6.5	8	2	2	2	20	1	38	2	0	1
atoll_s97_B	atoll	97	B	OPP	Core destroyed	135	parent	135	7	96	43	3,17	4	6.5	8	2	2	2	11	1	54	0	0	0
atoll_s97_B	atoll	97	B	OPP	Core destroyed	135	parent	135	7	124	60	6,12	10	18.5	8	0	0	2	1	1	61	1	0	1
atoll_s98_A	atoll	98	A	OPP	Core destroyed	793	parent	793	159	36	11	12,2	1	6.5	8	2	2	2	782	0	-1	154	0	1
atoll_s98_B	atoll	98	B	OPP	Core destroyed	293	parent	293	85	21	6	4,13	2	4.5	8	2	2	2	287	0	-1	77	11	1
atoll_s99_A	atoll	99	A	OPP	Core destroyed	716	parent	716	25	25	7	12,4	2	8.5	8	1	1	2	123	1	130	20	0	1
atoll_s99_B	atoll	99	B	OPP	Core destroyed	671	parent	671	4	47	20	4,17	5	8.5	8	1	1	2	651	0	-1	0	0	0
drakkarfjord_s97_A	drakkarfjord	97	A	US	Core destroyed	393	parent	393	132	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s97_A	drakkarfjord	97	A	US	Core destroyed	393	parent	393	132	195	81	24,4	1	6.5	8	2	2	2	312	0	-1	106	50	1
