tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
atoll_s112_A	atoll	112	A	OPP	Core destroyed	680	v520	8	6	11	34	-1	-1	171	31	0.1813	3.509	4	2	12,11,12,13,34,19	680	0	14,2
atoll_s112_B	atoll	112	B	US	Core destroyed	161	v520	8	6	11	46	-1	-1	153	152	0.9935	3.922	5	1	30,11,46,26,15,13	161	1	2,14
atoll_s113_A	atoll	113	A	US	Core destroyed	277	v520	8	6	12	84	-1	-1	97	35	0.3608	6.186	6	0	78,84,71,12,41,14	277	0	14,2
atoll_s113_B	atoll	113	B	OPP	Core destroyed	149	v520	8	4	12	36	-1	-1	57	16	0.2807	7.018	4	0	20,14,36,12	149	1	2,14
atoll_s114_A	atoll	114	A	OPP	Core destroyed	229	v520	8	4	17	74	-1	-1	99	13	0.1313	4.04	4	0	74,17,25,23	229	0	14,2
atoll_s114_B	atoll	114	B	US	Core destroyed	224	v520	8	8	11	59	59	59	216	215	0.9954	3.704	7	1	11,27,16,24,12,59,20,34	224	1	2,14
drakkarfjord_s112_A	drakkarfjord	112	A	US	Core destroyed	99	v520	8	8	14	30	30	30	87	86	0.9885	9.195	6	2	14,15,20,22,22,28,26,30	99	0	26,4
drakkarfjord_s112_B	drakkarfjord	112	B	OPP	Core destroyed	521	v520	8	8	14	29	-1	29	509	507	0.9961	1.572	7	1	19,26,14,29,15,28,21,25	521	1	2,24
drakkarfjord_s113_A	drakkarfjord	113	A	US	Core destroyed	244	v520	8	8	14	33	118	33	232	38	0.1638	3.448	6	2	14,15,24,27,26,28,29,33	244	0	26,4
drakkarfjord_s113_B	drakkarfjord	113	B	US	Titanium collected (tiebreak)	1000	v520	8	8	14	31	31	31	988	986	0.998	0.81	6	2	22,24,14,27,15,31,26,30	1000	1	2,24
drakkarfjord_s114_A	drakkarfjord	114	A	OPP	Titanium collected (tiebreak)	1000	v520	8	8	14	35	-1	35	274	48	0.1752	2.92	6	2	14,15,26,29,28,30,31,35	1000	0	26,4
drakkarfjord_s114_B	drakkarfjord	114	B	US	Titanium collected (tiebreak)	1000	v520	8	8	14	31	31	31	988	986	0.998	0.81	7	1	20,22,14,26,15,30,27,31	1000	1	2,24
glacierkeep_s112_A	glacierkeep	112	A	US	Core destroyed	170	v520	8	8	12	28	44	28	160	125	0.7812	5.0	5	3	13,12,13,15,14,16,28,22	170	0	14,26
glacierkeep_s112_B	glacierkeep	112	B	OPP	Titanium collected (tiebreak)	1000	v520	8	8	12	25	25	25	721	390	0.5409	1.11	6	2	14,13,13,17,12,25,16,23	1000	1	14,2
glacierkeep_s113_A	glacierkeep	113	A	US	Core destroyed	141	v520	8	8	12	28	43	28	131	114	0.8702	6.107	6	2	13,12,13,16,14,20,28,24	141	0	14,26
glacierkeep_s113_B	glacierkeep	113	B	US	Core destroyed	175	v520	8	8	12	21	-1	21	165	42	0.2545	4.848	5	3	14,13,13,17,12,21,15,16	175	1	14,2
glacierkeep_s114_A	glacierkeep	114	A	US	Core destroyed	115	v520	8	8	12	28	43	28	105	104	0.9905	7.619	6	2	13,12,13,16,14,20,28,24	115	0	14,26
