tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
atoll_s1_A	atoll	1	A	OPP	Core destroyed	385	parent	8	5	7	42	-1	-1	105	9	0.0857	4.762	4	1	42,7,9,16,12	385	0	14,2
atoll_s1_B	atoll	1	B	OPP	Core destroyed	168	parent	8	7	7	69	-1	-1	164	27	0.1646	4.268	6	1	69,9,42,7,46,21,26	168	1	2,14
atoll_s2_A	atoll	2	A	OPP	Core destroyed	302	parent	8	6	7	65	-1	-1	140	75	0.5357	4.286	6	0	16,11,7,48,65,47	302	0	14,2
atoll_s2_B	atoll	2	B	OPP	Core destroyed	134	parent	8	4	7	25	-1	-1	56	11	0.1964	7.143	3	1	25,7,8,9	134	1	2,14
atoll_s3_A	atoll	3	A	OPP	Core destroyed	388	parent	8	2	8	9	-1	-1	20	0	0.0	10.0	2	0	8,9	388	0	14,2
atoll_s3_B	atoll	3	B	OPP	Core destroyed	290	parent	8	5	8	59	-1	-1	286	102	0.3566	1.748	5	0	10,38,8,59,30	290	1	2,14
drakkarfjord_s1_A	drakkarfjord	1	A	OPP	Core destroyed	391	parent	8	8	10	38	-1	38	115	2	0.0174	6.957	6	2	10,11,38,21,34,22,31,27	391	0	26,4
drakkarfjord_s1_B	drakkarfjord	1	B	US	Core destroyed	173	parent	8	8	10	74	-1	74	165	0	0.0	4.848	7	1	48,50,40,74,34,14,11,10	173	1	2,24
drakkarfjord_s2_A	drakkarfjord	2	A	OPP	Core destroyed	164	parent	8	5	10	130	-1	-1	80	0	0.0	6.25	4	1	10,11,130,127,120	164	0	26,4
drakkarfjord_s2_B	drakkarfjord	2	B	OPP	Titanium collected (tiebreak)	1000	parent	8	8	10	118	-1	118	312	0	0.0	2.564	7	1	113,115,45,118,98,14,11,10	1000	1	2,24
drakkarfjord_s3_A	drakkarfjord	3	A	OPP	Core destroyed	548	parent	8	7	10	43	-1	-1	96	0	0.0	7.292	6	1	10,11,31,33,43,36,40	548	0	26,4
drakkarfjord_s3_B	drakkarfjord	3	B	OPP	Core destroyed	309	parent	8	5	10	32	-1	-1	102	0	0.0	4.902	3	2	32,31,14,11,10	309	1	2,24
glacierkeep_s1_A	glacierkeep	1	A	US	Core destroyed	512	parent	8	8	9	42	42	42	252	164	0.6508	3.175	8	0	37,39,21,42,17,10,14,9	512	0	14,26
glacierkeep_s1_B	glacierkeep	1	B	OPP	Titanium collected (tiebreak)	1000	parent	8	8	9	36	44	36	188	78	0.4149	4.255	8	0	36,32,14,29,9,25,10,22	1000	1	14,2
glacierkeep_s2_A	glacierkeep	2	A	US	Core destroyed	289	parent	8	8	9	41	41	41	283	65	0.2297	2.827	8	0	36,38,21,41,17,10,14,9	289	0	14,26
glacierkeep_s2_B	glacierkeep	2	B	US	Core destroyed	185	parent	8	8	9	45	53	45	139	79	0.5683	5.755	8	0	33,35,20,38,9,42,10,45	185	1	14,2
glacierkeep_s3_A	glacierkeep	3	A	US	Core destroyed	174	parent	8	8	9	44	44	44	168	59	0.3512	4.762	8	0	39,41,29,44,17,10,14,9	174	0	14,26
glacierkeep_s3_B	glacierkeep	3	B	US	Titanium collected (tiebreak)	1000	parent	8	8	9	36	44	36	994	103	0.1036	0.805	8	0	36,32,14,29,9,25,10,22	1000	1	14,2
midgard_s1_A	midgard	1	A	US	Titanium collected (tiebreak)	1000	parent	8	6	51	208	-1	-1	252	34	0.1349	2.381	6	0	51,208,55,64,55,61	1000	0	26,26
midgard_s1_B	midgard	1	B	OPP	Core destroyed	172	parent	8	5	56	69	-1	-1	126	121	0.9603	3.968	5	0	65,69,62,56,66	172	1	2,2
midgard_s2_A	midgard	2	A	US	Core destroyed	212	parent	8	6	53	99	-1	-1	166	164	0.988	3.614	6	0	53,99,57,67,75,70	212	0	26,26
midgard_s2_B	midgard	2	B	OPP	Core destroyed	373	parent	8	7	57	96	-1	-1	326	324	0.9939	2.147	5	2	63,57,65,57,96,83,81	373	1	2,2
midgard_s3_A	midgard	3	A	US	Core destroyed	184	parent	8	7	49	96	-1	-1	142	131	0.9225	4.93	6	1	49,96,84,53,63,70,66	184	0	26,26
midgard_s3_B	midgard	3	B	US	Core destroyed	196	parent	8	6	55	86	-1	-1	151	148	0.9801	3.974	6	0	62,66,59,55,86,68	196	1	2,2
nordkap_s1_A	nordkap	1	A	OPP	Core destroyed	293	parent	8	7	5	32	-1	-1	106	32	0.3019	6.604	7	0	27,29,19,32,5,15,6	293	0	9,18
nordkap_s1_B	nordkap	1	B	US	Core destroyed	280	parent	8	8	5	51	52	51	248	162	0.6532	3.226	8	0	27,23,51,20,5,18,6,13	280	1	9,6
nordkap_s2_A	nordkap	2	A	OPP	Core destroyed	245	parent	8	7	5	88	-1	-1	193	121	0.6269	3.627	6	1	20,19,17,11,88,5,6	245	0	9,18
nordkap_s2_B	nordkap	2	B	US	Core destroyed	336	parent	8	8	5	73	-1	73	334	318	0.9521	2.395	7	1	19,21,10,24,5,64,6,73	336	1	9,6
nordkap_s3_A	nordkap	3	A	OPP	Core destroyed	651	parent	8	7	5	40	-1	-1	177	36	0.2034	3.955	6	1	35,37,16,40,15,6,5	651	0	9,18
nordkap_s3_B	nordkap	3	B	OPP	Core destroyed	278	parent	8	5	4	31	-1	-1	123	57	0.4634	4.065	4	1	5,4,31,8,15	278	1	9,6
yulerune_s1_A	yulerune	1	A	US	Core destroyed	183	parent	8	7	36	76	-1	-1	161	152	0.9441	4.348	6	1	36,76,44,37,50,43,51	183	0	16,9
