tag	map	seed	seat	ours	cond	turn	arm	arrive	sent	kill	last	window	ge1	ge2	nobody	two_body_share	bought_sentinel	ge1_fp	ge2_fp	nobody_fp
atoll_s103_A	atoll	103	A	OPP	Core destroyed	368	v520	10	-1	-1	367	358	92	6	0.743	0.0168	0	93	8	0.7402
atoll_s103_B	atoll	103	B	OPP	Core destroyed	271	v520	11	-1	-1	270	260	37	10	0.8577	0.0385	0	49	16	0.8115
atoll_s104_A	atoll	104	A	OPP	Core destroyed	280	v520	11	-1	-1	279	269	82	5	0.6952	0.0186	0	92	6	0.658
atoll_s104_B	atoll	104	B	OPP	Core destroyed	289	v520	11	-1	-1	288	278	66	11	0.7626	0.0396	0	110	28	0.6043
atoll_s105_A	atoll	105	A	OPP	Core destroyed	633	v520	11	-1	-1	632	622	606	21	0.0257	0.0338	0	622	32	0.0
atoll_s105_B	atoll	105	B	OPP	Core destroyed	528	v520	11	-1	-1	527	517	68	7	0.8685	0.0135	0	106	22	0.795
drakkarfjord_s103_A	drakkarfjord	103	A	US	Core destroyed	121	v520	14	37	120	120	23	17	11	0.2609	0.4783	1	20	19	0.1304
drakkarfjord_s103_B	drakkarfjord	103	B	US	Core destroyed	125	v520	14	41	124	124	27	22	9	0.1852	0.3333	1	27	22	0.0
drakkarfjord_s104_A	drakkarfjord	104	A	US	Core destroyed	100	v520	14	41	99	99	27	23	7	0.1481	0.2593	1	27	23	0.0
drakkarfjord_s104_B	drakkarfjord	104	B	US	Core destroyed	243	v520	14	187	242	242	173	39	1	0.7746	0.0058	1	56	6	0.6763
drakkarfjord_s105_A	drakkarfjord	105	A	US	Core destroyed	89	v520	14	33	88	88	19	19	8	0.0	0.4211	1	19	18	0.0
drakkarfjord_s105_B	drakkarfjord	105	B	US	Titanium collected (tiebreak)	1000	v520	14	40	-1	999	26	23	10	0.1154	0.3846	1	26	25	0.0
glacierkeep_s103_A	glacierkeep	103	A	US	Core destroyed	195	v520	12	52	194	194	40	32	12	0.2	0.3	1	40	37	0.0
glacierkeep_s103_B	glacierkeep	103	B	US	Core destroyed	544	v520	12	268	543	543	256	40	7	0.8438	0.0273	1	256	83	0.0
glacierkeep_s104_A	glacierkeep	104	A	US	Core destroyed	126	v520	12	68	125	125	56	47	17	0.1607	0.3036	1	56	50	0.0
glacierkeep_s104_B	glacierkeep	104	B	US	Core destroyed	245	v520	12	112	244	244	100	64	18	0.36	0.18	1	100	93	0.0
glacierkeep_s105_A	glacierkeep	105	A	US	Core destroyed	190	v520	12	100	189	189	88	77	43	0.125	0.4886	1	88	88	0.0
glacierkeep_s105_B	glacierkeep	105	B	US	Core destroyed	269	v520	12	108	268	268	96	58	18	0.3958	0.1875	1	96	80	0.0
midgard_s103_A	midgard	103	A	US	Core destroyed	625	v520	46	553	624	624	507	506	492	0.002	0.9704	1	507	503	0.0
midgard_s103_B	midgard	103	B	OPP	Core destroyed	425	v520	48	296	-1	424	248	248	241	0.0	0.9718	1	248	244	0.0
midgard_s104_A	midgard	104	A	US	Core destroyed	461	v520	53	323	460	460	270	269	248	0.0037	0.9185	1	270	267	0.0
midgard_s104_B	midgard	104	B	US	Core destroyed	263	v520	47	207	262	262	160	158	147	0.0125	0.9187	1	160	151	0.0
midgard_s105_A	midgard	105	A	US	Core destroyed	172	v520	48	80	171	171	32	32	19	0.0	0.5938	1	32	31	0.0
midgard_s105_B	midgard	105	B	OPP	Core destroyed	408	v520	51	-1	-1	407	357	150	128	0.5798	0.3585	0	152	137	0.5742
nordkap_s103_A	nordkap	103	A	US	Core destroyed	345	v520	8	57	344	344	49	32	16	0.3469	0.3265	1	41	21	0.1633
nordkap_s103_B	nordkap	103	B	OPP	Core destroyed	450	v520	8	-1	-1	449	442	83	6	0.8122	0.0136	0	228	9	0.4842
nordkap_s104_A	nordkap	104	A	US	Core destroyed	133	v520	8	44	132	132	36	31	15	0.1389	0.4167	1	36	33	0.0
nordkap_s104_B	nordkap	104	B	OPP	Core destroyed	682	v520	8	73	-1	681	65	52	16	0.2	0.2462	1	65	54	0.0
nordkap_s105_A	nordkap	105	A	OPP	Core destroyed	913	v520	8	55	-1	912	47	44	26	0.0638	0.5532	1	47	47	0.0
nordkap_s105_B	nordkap	105	B	OPP	Core destroyed	835	v520	10	72	-1	834	62	49	35	0.2097	0.5645	1	62	61	0.0
yulerune_s103_A	yulerune	103	A	OPP	Core destroyed	368	v520	28	-1	-1	367	340	339	331	0.0029	0.9735	0	340	338	0.0
yulerune_s103_B	yulerune	103	B	OPP	Core destroyed	160	v520	31	-1	-1	159	129	128	118	0.0078	0.9147	0	129	129	0.0
yulerune_s104_A	yulerune	104	A	US	Core destroyed	169	v520	33	87	168	168	54	53	49	0.0185	0.9074	1	54	54	0.0
yulerune_s104_B	yulerune	104	B	OPP	Core destroyed	176	v520	34	-1	-1	175	142	141	131	0.007	0.9225	0	142	139	0.0
yulerune_s105_A	yulerune	105	A	US	Titanium collected (tiebreak)	1000	v520	32	-1	-1	999	968	968	963	0.0	0.9948	0	968	967	0.0
yulerune_s105_B	yulerune	105	B	OPP	Titanium collected (tiebreak)	1000	v520	29	144	-1	999	115	114	112	0.0087	0.9739	1	115	114	0.0
