tag	map	seed	seat	ours	cond	turn	arm	game_rounds	game_jumps	eid	birth	pos	dsq_core	dsq_centre	n_seats	coverage	coverage_ferry	best_cov_site	lifetime	died	death_round	n_launch	n_launch_seat	ever_launched
atoll_s79_A	atoll	79	A	OPP	Core destroyed	419	flagoff	419	179	53	18	16,1	2	4.5	8	2	2	2	401	0	-1	2	0	1
atoll_s79_A	atoll	79	A	OPP	Core destroyed	419	flagoff	419	179	156	85	15,6	9	12.5	8	0	0	2	1	1	86	1	0	1
atoll_s79_A	atoll	79	A	OPP	Core destroyed	419	flagoff	419	179	267	160	16,5	5	8.5	8	1	1	2	15	1	175	0	0	0
atoll_s79_A	atoll	79	A	OPP	Core destroyed	419	flagoff	419	179	605	406	10,5	13	26.5	8	0	0	2	1	1	407	1	0	1
atoll_s79_B	atoll	79	B	OPP	Core destroyed	219	flagoff	219	24	24	6	4,13	2	4.5	8	2	2	2	136	1	142	21	1	1
atoll_s80_A	atoll	80	A	OPP	Core destroyed	550	flagoff	550	210	27	9	14,5	4	6.5	8	2	2	2	541	0	-1	179	0	1
atoll_s80_B	atoll	80	B	US	Core destroyed	354	flagoff	354	12	24	7	5,15	4	6.5	8	2	2	2	9	1	16	4	1	1
atoll_s80_B	atoll	80	B	US	Core destroyed	354	flagoff	354	12	43	17	5,15	4	6.5	8	2	2	2	3	1	20	1	0	1
atoll_s81_A	atoll	81	A	OPP	Core destroyed	549	flagoff	549	5	53	18	16,1	2	4.5	8	2	2	2	531	0	-1	3	0	1
atoll_s81_B	atoll	81	B	OPP	Core destroyed	299	flagoff	299	111	28	7	5,13	5	8.5	8	1	1	2	4	1	11	2	0	1
atoll_s81_B	atoll	81	B	OPP	Core destroyed	299	flagoff	299	111	39	12	5,14	4	6.5	8	2	2	2	3	1	15	1	0	1
atoll_s81_B	atoll	81	B	OPP	Core destroyed	299	flagoff	299	111	47	18	2,12	1	6.5	8	2	2	2	281	0	-1	105	17	1
drakkarfjord_s79_A	drakkarfjord	79	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	175	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s79_A	drakkarfjord	79	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	175	792	259	24,7	5	12.5	8	0	0	2	375	1	634	10	0	1
drakkarfjord_s79_A	drakkarfjord	79	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	175	898	295	23,8	13	24.5	8	0	0	2	1	1	296	1	0	1
drakkarfjord_s79_A	drakkarfjord	79	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	175	1197	397	22,8	18	32.5	8	0	0	2	1	1	398	1	0	1
drakkarfjord_s79_A	drakkarfjord	79	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	175	1790	650	24,9	17	26.5	8	0	0	2	1	1	651	1	0	1
drakkarfjord_s79_A	drakkarfjord	79	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	175	1951	736	22,7	13	26.5	8	0	0	2	1	1	737	1	0	1
drakkarfjord_s79_A	drakkarfjord	79	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	175	2055	791	22,7	13	26.5	8	0	0	2	1	1	792	1	0	1
drakkarfjord_s79_A	drakkarfjord	79	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	175	2343	934	22,7	13	26.5	8	0	0	2	1	1	935	1	0	1
