tag	map	seed	seat	ours	cond	turn	arm	arrive	sent	kill	last	window	ge1	ge2	nobody	two_body_share	bought_sentinel	ge1_fp	ge2_fp	nobody_fp
atoll_s55_A	atoll	55	A	OPP	Core destroyed	203	flagoff	7	-1	-1	202	196	33	0	0.8316	0.0	0	52	2	0.7347
atoll_s55_B	atoll	55	B	OPP	Core destroyed	164	flagoff	6	58	-1	163	52	22	0	0.5769	0.0	1	42	4	0.1923
atoll_s56_A	atoll	56	A	OPP	Core destroyed	237	flagoff	7	-1	-1	236	230	64	0	0.7217	0.0	0	74	0	0.6783
atoll_s56_B	atoll	56	B	OPP	Core destroyed	193	flagoff	6	-1	-1	192	187	74	4	0.6043	0.0214	0	86	7	0.5401
atoll_s57_A	atoll	57	A	US	Core destroyed	230	flagoff	9	82	229	229	73	61	0	0.1644	0.0	1	73	0	0.0
atoll_s57_B	atoll	57	B	OPP	Core destroyed	233	flagoff	6	-1	-1	232	227	103	23	0.5463	0.1013	0	124	42	0.4537
drakkarfjord_s55_A	drakkarfjord	55	A	US	Titanium collected (tiebreak)	1000	flagoff	10	231	-1	999	221	89	0	0.5973	0.0	1	121	6	0.4525
drakkarfjord_s55_B	drakkarfjord	55	B	US	Core destroyed	173	flagoff	10	97	172	172	87	48	0	0.4483	0.0	1	87	0	0.0
drakkarfjord_s56_A	drakkarfjord	56	A	OPP	Core destroyed	881	flagoff	10	-1	-1	880	871	47	0	0.946	0.0	0	101	0	0.884
drakkarfjord_s56_B	drakkarfjord	56	B	OPP	Core destroyed	790	flagoff	10	85	-1	789	75	39	0	0.48	0.0	1	62	0	0.1733
drakkarfjord_s57_A	drakkarfjord	57	A	OPP	Titanium collected (tiebreak)	1000	flagoff	10	-1	-1	999	990	97	0	0.902	0.0	0	147	0	0.8515
drakkarfjord_s57_B	drakkarfjord	57	B	US	Core destroyed	173	flagoff	10	97	172	172	87	48	0	0.4483	0.0	1	87	0	0.0
glacierkeep_s55_A	glacierkeep	55	A	US	Core destroyed	343	flagoff	9	142	342	342	133	95	24	0.2857	0.1805	1	114	29	0.1429
glacierkeep_s55_B	glacierkeep	55	B	US	Core destroyed	245	flagoff	8	56	244	244	48	33	3	0.3125	0.0625	1	48	16	0.0
glacierkeep_s56_A	glacierkeep	56	A	US	Core destroyed	173	flagoff	9	108	172	172	99	74	30	0.2525	0.303	1	99	70	0.0
glacierkeep_s56_B	glacierkeep	56	B	OPP	Core destroyed	861	flagoff	8	64	-1	860	56	45	12	0.1964	0.2143	1	56	24	0.0
glacierkeep_s57_A	glacierkeep	57	A	US	Core destroyed	221	flagoff	8	135	220	220	127	102	0	0.1969	0.0	1	115	0	0.0945
glacierkeep_s57_B	glacierkeep	57	B	US	Titanium collected (tiebreak)	1000	flagoff	8	108	-1	999	100	80	2	0.2	0.02	1	100	65	0.0
midgard_s55_A	midgard	55	A	US	Core destroyed	210	flagoff	56	173	209	209	117	117	107	0.0	0.9145	1	117	112	0.0
midgard_s55_B	midgard	55	B	OPP	Core destroyed	262	flagoff	53	-1	-1	261	209	67	20	0.6794	0.0957	0	79	36	0.622
midgard_s56_A	midgard	56	A	OPP	Core destroyed	696	flagoff	50	-1	-1	695	646	639	625	0.0108	0.9675	0	644	633	0.0031
midgard_s56_B	midgard	56	B	OPP	Core destroyed	493	flagoff	54	52	-1	492	0	0	0			1	0	0	
midgard_s57_A	midgard	57	A	OPP	Core destroyed	272	flagoff	51	-1	-1	271	221	214	204	0.0317	0.9231	0	218	213	0.0136
midgard_s57_B	midgard	57	B	OPP	Core destroyed	262	flagoff	53	-1	-1	261	209	67	20	0.6794	0.0957	0	79	36	0.622
nordkap_s55_A	nordkap	55	A	US	Titanium collected (tiebreak)	1000	flagoff	4	50	-1	999	46	42	14	0.087	0.3043	1	46	33	0.0
nordkap_s55_B	nordkap	55	B	US	Core destroyed	318	flagoff	4	80	317	317	76	47	1	0.3816	0.0132	1	76	53	0.0
nordkap_s56_A	nordkap	56	A	US	Core destroyed	704	flagoff	4	211	703	703	207	195	95	0.058	0.4589	1	198	125	0.0435
nordkap_s56_B	nordkap	56	B	US	Core destroyed	224	flagoff	4	168	223	223	164	154	18	0.061	0.1098	1	164	28	0.0
nordkap_s57_A	nordkap	57	A	OPP	Core destroyed	512	flagoff	4	-1	-1	511	508	100	4	0.8031	0.0079	0	155	7	0.6949
nordkap_s57_B	nordkap	57	B	US	Core destroyed	185	flagoff	4	129	184	184	125	92	58	0.264	0.464	1	122	67	0.024
yulerune_s55_A	yulerune	55	A	US	Core destroyed	193	flagoff	29	137	192	192	108	106	96	0.0185	0.8889	1	108	101	0.0
yulerune_s55_B	yulerune	55	B	OPP	Core destroyed	327	flagoff	37	-1	-1	326	290	97	87	0.6655	0.3	0	97	96	0.6655
yulerune_s56_A	yulerune	56	A	OPP	Core destroyed	193	flagoff	30	-1	-1	192	163	161	154	0.0123	0.9448	0	163	158	0.0
yulerune_s56_B	yulerune	56	B	OPP	Core destroyed	268	flagoff	31	-1	-1	267	237	236	224	0.0042	0.9451	0	237	233	0.0
yulerune_s57_A	yulerune	57	A	OPP	Core destroyed	349	flagoff	31	-1	-1	348	318	315	301	0.0094	0.9465	0	318	308	0.0
yulerune_s57_B	yulerune	57	B	OPP	Titanium collected (tiebreak)	1000	flagoff	29	-1	-1	999	971	967	584	0.0041	0.6014	0	971	958	0.0
