tag	map	seed	seat	ours	cond	turn	arm	game_rounds	game_jumps	eid	birth	pos	dsq_core	dsq_centre	n_seats	coverage	coverage_ferry	best_cov_site	lifetime	died	death_round	n_launch	n_launch_seat	ever_launched
atoll_s43_A	atoll	43	A	US	Core destroyed	245	v520	245	43	54	20	15,5	4	6.5	8	2	2	2	225	0	-1	39	0	1
atoll_s43_B	atoll	43	B	OPP	Core destroyed	211	v520	211	67	27	10	4,13	2	4.5	8	2	2	2	201	0	-1	57	5	1
atoll_s43_B	atoll	43	B	OPP	Core destroyed	211	v520	211	67	249	198	6,12	10	18.5	8	0	0	2	4	1	202	1	0	1
atoll_s44_A	atoll	44	A	OPP	Core destroyed	309	v520	309	46	33	10	12,4	2	8.5	8	1	1	2	299	0	-1	39	1	1
atoll_s44_B	atoll	44	B	US	Titanium collected (tiebreak)	1000	v520	1000	556	25	9	5,13	5	8.5	8	1	1	2	991	0	-1	539	1	1
atoll_s44_B	atoll	44	B	US	Titanium collected (tiebreak)	1000	v520	1000	556	134	54	0,14	1	6.5	8	2	2	2	946	0	-1	10	0	1
atoll_s45_A	atoll	45	A	US	Core destroyed	299	v520	299	25	45	17	12,4	2	8.5	8	1	1	2	282	0	-1	21	0	1
atoll_s45_B	atoll	45	B	OPP	Core destroyed	542	v520	542	19	31	10	5,14	4	6.5	8	2	2	2	76	1	86	9	0	1
atoll_s45_B	atoll	45	B	OPP	Core destroyed	542	v520	542	19	376	206	4,8	26	44.5	8	0	0	2	3	1	209	1	0	1
drakkarfjord_s43_A	drakkarfjord	43	A	US	Titanium collected (tiebreak)	1000	v520	1000	86	22	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s43_A	drakkarfjord	43	A	US	Titanium collected (tiebreak)	1000	v520	1000	86	83	39	27,7	4	6.5	8	2	2	2	961	0	-1	76	2	1
drakkarfjord_s43_B	drakkarfjord	43	B	US	Titanium collected (tiebreak)	1000	v520	1000	12	20	13	6,20	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s43_B	drakkarfjord	43	B	US	Titanium collected (tiebreak)	1000	v520	1000	12	134	160	0,25	1	6.5	8	2	2	2	840	0	-1	2	1	1
drakkarfjord_s44_A	drakkarfjord	44	A	OPP	Core destroyed	344	v520	344	12	22	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s44_A	drakkarfjord	44	A	OPP	Core destroyed	344	v520	344	12	89	41	29,5	4	6.5	8	2	2	2	303	0	-1	2	0	1
drakkarfjord_s44_B	drakkarfjord	44	B	US	Core destroyed	122	v520	122	10	20	13	6,20	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s45_A	drakkarfjord	45	A	US	Core destroyed	234	v520	234	10	20	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s45_B	drakkarfjord	45	B	US	Core destroyed	122	v520	122	10	20	13	6,20	18	32.5	8	0	0	2	2	1	15	2	0	1
glacierkeep_s43_A	glacierkeep	43	A	US	Core destroyed	177	v520	177	8	15	11	16,23	5	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s43_B	glacierkeep	43	B	OPP	Titanium stored (tiebreak)	1000	v520	1000	10	15	11	16,6	10	14.5	8	0	0	2	2	1	13	2	0	1
