tag	map	seed	seat	ours	cond	turn	arm	arrive	sent	kill	last	window	ge1	ge2	nobody	two_body_share	bought_sentinel	ge1_fp	ge2_fp	nobody_fp
atoll_s94_A	atoll	94	A	OPP	Core destroyed	262	v520	13	-1	-1	261	249	21	9	0.9157	0.0361	0	34	13	0.8635
atoll_s94_B	atoll	94	B	US	Core destroyed	441	v520	11	233	440	440	222	53	2	0.7613	0.009	1	123	4	0.4459
atoll_s95_A	atoll	95	A	US	Core destroyed	208	v520	10	152	207	207	142	142	29	0.0	0.2042	1	142	141	0.0
atoll_s95_B	atoll	95	B	OPP	Core destroyed	176	v520	11	-1	-1	175	165	35	16	0.7879	0.097	0	165	31	0.0
atoll_s96_A	atoll	96	A	US	Core destroyed	359	v520	10	307	358	358	297	114	4	0.6162	0.0135	1	297	118	0.0
atoll_s96_B	atoll	96	B	US	Core destroyed	342	v520	11	248	341	341	237	78	11	0.6709	0.0464	1	127	28	0.4641
drakkarfjord_s94_A	drakkarfjord	94	A	OPP	Core destroyed	315	v520	14	-1	-1	314	301	150	28	0.5017	0.093	0	161	64	0.4651
drakkarfjord_s94_B	drakkarfjord	94	B	US	Core destroyed	120	v520	14	64	119	119	50	38	13	0.24	0.26	1	50	39	0.0
drakkarfjord_s95_A	drakkarfjord	95	A	US	Core destroyed	88	v520	14	32	87	87	18	17	6	0.0556	0.3333	1	18	17	0.0
drakkarfjord_s95_B	drakkarfjord	95	B	US	Core destroyed	122	v520	14	40	121	121	26	23	10	0.1154	0.3846	1	26	25	0.0
drakkarfjord_s96_A	drakkarfjord	96	A	US	Core destroyed	214	v520	14	97	213	213	83	65	24	0.2169	0.2892	1	83	79	0.0
drakkarfjord_s96_B	drakkarfjord	96	B	US	Titanium collected (tiebreak)	1000	v520	14	40	-1	999	26	23	10	0.1154	0.3846	1	26	25	0.0
glacierkeep_s94_A	glacierkeep	94	A	US	Core destroyed	111	v520	12	55	110	110	43	37	19	0.1395	0.4419	1	43	40	0.0
glacierkeep_s94_B	glacierkeep	94	B	OPP	Core destroyed	769	v520	12	-1	-1	768	757	92	8	0.8785	0.0106	0	102	47	0.8653
glacierkeep_s95_A	glacierkeep	95	A	US	Core destroyed	128	v520	12	55	127	127	43	37	31	0.1395	0.7209	1	43	41	0.0
glacierkeep_s95_B	glacierkeep	95	B	OPP	Titanium collected (tiebreak)	1000	v520	12	56	-1	999	44	14	9	0.6818	0.2045	1	42	14	0.0455
glacierkeep_s96_A	glacierkeep	96	A	US	Core destroyed	129	v520	12	52	128	128	40	31	12	0.225	0.3	1	40	38	0.0
glacierkeep_s96_B	glacierkeep	96	B	US	Titanium collected (tiebreak)	1000	v520	12	60	-1	999	48	43	8	0.1042	0.1667	1	48	26	0.0
midgard_s94_A	midgard	94	A	US	Core destroyed	413	v520	48	112	412	412	64	64	59	0.0	0.9219	1	64	64	0.0
midgard_s94_B	midgard	94	B	OPP	Core destroyed	469	v520	47	-1	-1	468	422	422	414	0.0	0.981	0	422	416	0.0
midgard_s95_A	midgard	95	A	OPP	Core destroyed	437	v520	47	49	-1	436	2	2	0	0.0	0.0	1	2	0	0.0
midgard_s95_B	midgard	95	B	OPP	Titanium collected (tiebreak)	1000	v520	50	118	-1	999	68	68	49	0.0	0.7206	1	68	65	0.0
midgard_s96_A	midgard	96	A	OPP	Core destroyed	218	v520	48	-1	-1	217	170	76	23	0.5529	0.1353	0	81	47	0.5235
midgard_s96_B	midgard	96	B	OPP	Titanium collected (tiebreak)	1000	v520	49	320	-1	999	271	271	261	0.0	0.9631	1	271	266	0.0
nordkap_s94_A	nordkap	94	A	US	Core destroyed	157	v520	8	83	156	156	75	75	47	0.0	0.6267	1	75	73	0.0
nordkap_s94_B	nordkap	94	B	US	Core destroyed	205	v520	8	96	204	204	88	83	35	0.0568	0.3977	1	88	83	0.0
nordkap_s95_A	nordkap	95	A	US	Core destroyed	465	v520	9	409	464	464	400	400	148	0.0	0.37	1	400	393	0.0
nordkap_s95_B	nordkap	95	B	OPP	Core destroyed	223	v520	8	-1	-1	222	215	74	2	0.6558	0.0093	0	86	4	0.6
nordkap_s96_A	nordkap	96	A	US	Core destroyed	320	v520	8	80	319	319	72	68	39	0.0556	0.5417	1	72	62	0.0
nordkap_s96_B	nordkap	96	B	OPP	Core destroyed	174	v520	10	-1	-1	173	164	39	12	0.7622	0.0732	0	49	20	0.7012
yulerune_s94_A	yulerune	94	A	US	Core destroyed	165	v520	32	131	164	164	99	99	92	0.0	0.9293	1	99	97	0.0
yulerune_s94_B	yulerune	94	B	US	Core destroyed	629	v520	29	536	628	628	507	298	204	0.4122	0.4024	1	335	272	0.3393
yulerune_s95_A	yulerune	95	A	US	Core destroyed	267	v520	30	211	266	266	181	181	179	0.0	0.989	1	181	181	0.0
yulerune_s95_B	yulerune	95	B	OPP	Core destroyed	196	v520	33	-1	-1	195	163	44	16	0.7301	0.0982	0	45	26	0.7239
yulerune_s96_A	yulerune	96	A	OPP	Core destroyed	191	v520	32	-1	-1	190	159	89	53	0.4403	0.3333	0	90	60	0.434
yulerune_s96_B	yulerune	96	B	OPP	Core destroyed	441	v520	27	360	-1	440	333	331	138	0.006	0.4144	1	333	141	0.0
