tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
atoll_s61_A	atoll	61	A	US	Core destroyed	115	v520	8	8	12	44	44	44	107	106	0.9907	7.477	7	1	26,23,28,12,44,14,41,17	115	0	14,2
atoll_s61_B	atoll	61	B	US	Core destroyed	128	v520	8	8	12	48	-1	48	120	95	0.7917	6.667	8	0	26,44,18,40,16,48,12,31	128	1	2,14
atoll_s62_A	atoll	62	A	OPP	Core destroyed	526	v520	8	6	11	108	-1	-1	142	85	0.5986	4.225	5	1	14,11,12,13,108,33	526	0	14,2
atoll_s62_B	atoll	62	B	OPP	Core destroyed	279	v520	8	6	10	47	-1	-1	113	46	0.4071	5.31	5	1	10,33,24,26,12,47	279	1	2,14
atoll_s63_A	atoll	63	A	OPP	Core destroyed	190	v520	8	4	21	27	-1	-1	33	8	0.2424	12.121	3	1	27,26,23,21	190	0	14,2
atoll_s63_B	atoll	63	B	OPP	Core destroyed	314	v520	8	6	12	88	-1	-1	143	18	0.1259	4.196	5	1	18,42,88,12,15,13	314	1	2,14
drakkarfjord_s61_A	drakkarfjord	61	A	US	Core destroyed	117	v520	8	8	14	29	29	29	105	104	0.9905	7.619	7	1	14,15,20,22,22,26,25,29	117	0	26,4
drakkarfjord_s61_B	drakkarfjord	61	B	US	Core destroyed	101	v520	8	8	14	38	38	38	89	87	0.9775	8.989	7	1	20,22,14,25,15,29,38,32	101	1	2,24
drakkarfjord_s62_A	drakkarfjord	62	A	US	Core destroyed	141	v520	8	8	14	35	52	35	129	128	0.9922	6.202	6	2	14,15,26,29,28,30,31,35	141	0	26,4
drakkarfjord_s62_B	drakkarfjord	62	B	US	Core destroyed	101	v520	8	8	14	38	38	38	89	87	0.9775	8.989	7	1	20,22,14,25,15,29,38,32	101	1	2,24
drakkarfjord_s63_A	drakkarfjord	63	A	US	Core destroyed	90	v520	8	8	14	33	33	33	78	77	0.9872	10.256	7	1	14,15,28,22,30,26,33,29	90	0	26,4
drakkarfjord_s63_B	drakkarfjord	63	B	US	Titanium collected (tiebreak)	1000	v520	8	8	14	31	31	31	988	986	0.998	0.81	6	2	22,24,14,27,15,31,26,30	1000	1	2,24
