tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
atoll_s13_A	atoll	13	A	US	Core destroyed	231	v520	8	8	12	44	44	44	223	222	0.9955	3.587	7	1	26,23,28,12,44,14,41,17	231	0	14,2
atoll_s13_B	atoll	13	B	US	Core destroyed	557	v520	8	7	12	449	-1	-1	251	25	0.0996	2.789	7	0	26,61,18,42,16,449,12	557	1	2,14
atoll_s14_A	atoll	14	A	OPP	Core destroyed	645	v520	8	6	11	34	-1	-1	301	69	0.2292	1.993	4	2	12,11,12,13,34,19	645	0	14,2
atoll_s14_B	atoll	14	B	OPP	Core destroyed	152	v520	8	6	12	62	-1	-1	144	81	0.5625	4.167	6	0	24,62,22,40,12,13	152	1	2,14
atoll_s15_A	atoll	15	A	US	Core destroyed	231	v520	8	8	12	44	44	44	223	222	0.9955	3.587	7	1	26,23,28,12,44,14,41,17	231	0	14,2
atoll_s15_B	atoll	15	B	US	Core destroyed	417	v520	8	5	12	33	-1	-1	119	11	0.0924	4.202	4	1	12,33,14,13,14	417	1	2,14
drakkarfjord_s13_A	drakkarfjord	13	A	US	Core destroyed	179	v520	8	8	14	30	30	30	167	166	0.994	4.79	6	2	14,15,20,26,22,30,25,29	179	0	26,4
drakkarfjord_s13_B	drakkarfjord	13	B	US	Core destroyed	117	v520	8	8	14	31	31	31	105	66	0.6286	7.619	7	1	26,28,14,31,15,27,19,24	117	1	2,24
drakkarfjord_s14_A	drakkarfjord	14	A	US	Core destroyed	106	v520	8	8	14	30	30	30	94	93	0.9894	8.511	6	2	14,15,20,26,22,30,25,29	106	0	26,4
drakkarfjord_s14_B	drakkarfjord	14	B	OPP	Core destroyed	521	v520	8	8	14	29	-1	29	509	507	0.9961	1.572	7	1	19,26,14,29,15,28,21,25	521	1	2,24
drakkarfjord_s15_A	drakkarfjord	15	A	US	Core destroyed	100	v520	8	8	14	32	40	32	88	87	0.9886	9.091	6	2	14,15,20,22,29,26,32,29	100	0	26,4
drakkarfjord_s15_B	drakkarfjord	15	B	US	Core destroyed	101	v520	8	8	14	38	38	38	89	87	0.9775	8.989	7	1	20,22,14,25,15,29,38,32	101	1	2,24
glacierkeep_s13_A	glacierkeep	13	A	US	Core destroyed	111	v520	8	8	12	28	28	28	101	100	0.9901	7.921	6	2	13,12,13,16,14,20,28,23	111	0	14,26
glacierkeep_s13_B	glacierkeep	13	B	US	Titanium collected (tiebreak)	1000	v520	8	8	12	23	23	23	411	301	0.7324	1.946	6	2	14,13,13,17,12,21,16,23	1000	1	14,2
glacierkeep_s14_A	glacierkeep	14	A	US	Core destroyed	205	v520	8	8	12	28	88	28	195	194	0.9949	4.103	5	3	13,12,13,15,14,16,28,22	205	0	14,26
glacierkeep_s14_B	glacierkeep	14	B	US	Core destroyed	246	v520	8	8	12	122	129	122	236	14	0.0593	3.39	6	2	122,15,13,14,12,19,15,16	246	1	14,2
glacierkeep_s15_A	glacierkeep	15	A	US	Core destroyed	173	v520	8	8	12	28	28	28	163	161	0.9877	4.908	6	2	13,12,13,16,14,20,28,24	173	0	14,26
glacierkeep_s15_B	glacierkeep	15	B	US	Core destroyed	476	v520	8	8	12	21	408	21	239	199	0.8326	3.347	5	3	14,13,13,17,12,21,15,16	476	1	14,2
midgard_s13_A	midgard	13	A	US	Core destroyed	176	v520	8	7	49	94	-1	-1	134	131	0.9776	5.224	6	1	49,78,53,94,57,64,60	176	0	26,26
