tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
atoll_s10_A	atoll	10	A	OPP	Core destroyed	405	parent	8	3	10	24	-1	-1	219	11	0.0502	1.37	3	0	10,12,24	405	0	14,2
atoll_s10_B	atoll	10	B	OPP	Core destroyed	256	parent	8	2	46	63	-1	-1	74	2	0.027	2.703	1	1	63,46	256	1	2,14
atoll_s11_A	atoll	11	A	OPP	Core destroyed	321	parent	8	8	7	131	-1	131	317	108	0.3407	2.524	8	0	31,26,113,7,131,10,50,48	321	0	14,2
atoll_s11_B	atoll	11	B	OPP	Core destroyed	223	parent	8	3	36	64	-1	-1	45	14	0.3111	6.667	1	2	64,36,49	223	1	2,14
atoll_s12_A	atoll	12	A	US	Core destroyed	396	parent	8	6	7	48	-1	-1	392	86	0.2194	1.531	5	1	7,33,48,14,18,17	396	0	14,2
atoll_s12_B	atoll	12	B	OPP	Titanium collected (tiebreak)	1000	parent	8	5	7	61	-1	-1	125	16	0.128	4.0	4	1	61,26,7,8,9	1000	1	2,14
drakkarfjord_s10_A	drakkarfjord	10	A	OPP	Core destroyed	548	parent	8	7	10	43	-1	-1	107	4	0.0374	6.542	6	1	10,11,31,33,43,36,40	548	0	26,4
drakkarfjord_s10_B	drakkarfjord	10	B	OPP	Core destroyed	319	parent	8	7	10	161	-1	-1	153	0	0.0	4.575	6	1	148,156,44,161,14,11,10	319	1	2,24
drakkarfjord_s11_A	drakkarfjord	11	A	US	Core destroyed	178	parent	8	8	10	77	-1	77	170	0	0.0	4.706	7	1	10,11,25,77,27,37,30,34	178	0	26,4
drakkarfjord_s11_B	drakkarfjord	11	B	US	Core destroyed	421	parent	8	8	10	48	48	48	413	0	0.0	1.937	7	1	40,36,48,33,21,14,11,10	421	1	2,24
drakkarfjord_s12_A	drakkarfjord	12	A	US	Core destroyed	160	parent	8	8	10	37	42	37	152	68	0.4474	5.263	7	1	10,11,37,18,33,22,30,26	160	0	26,4
drakkarfjord_s12_B	drakkarfjord	12	B	US	Core destroyed	192	parent	8	8	10	86	86	86	149	0	0.0	5.369	7	1	83,76,86,73,20,14,11,10	192	1	2,24
glacierkeep_s10_A	glacierkeep	10	A	OPP	Core destroyed	461	parent	8	8	9	61	-1	61	446	0	0.0	1.794	7	1	41,45,18,61,17,10,14,9	461	0	14,26
glacierkeep_s10_B	glacierkeep	10	B	OPP	Core destroyed	901	parent	8	8	9	36	61	36	514	359	0.6984	1.556	8	0	36,32,14,29,9,25,10,22	901	1	14,2
glacierkeep_s11_A	glacierkeep	11	A	US	Core destroyed	133	parent	8	8	9	44	44	44	127	55	0.4331	6.299	8	0	36,40,21,44,17,10,14,9	133	0	14,26
