tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
atoll_s37_A	atoll	37	A	OPP	Core destroyed	376	v520	8	6	17	76	-1	-1	368	171	0.4647	1.63	4	2	21,20,17,42,76,75	376	0	14,2
atoll_s37_B	atoll	37	B	US	Titanium collected (tiebreak)	1000	v520	8	6	12	48	-1	-1	261	57	0.2184	2.299	6	0	26,45,18,48,16,12	1000	1	2,14
atoll_s38_A	atoll	38	A	OPP	Core destroyed	189	v520	8	3	11	71	-1	-1	181	47	0.2597	1.657	3	0	14,11,71	189	0	14,2
atoll_s38_B	atoll	38	B	US	Titanium collected (tiebreak)	1000	v520	8	8	11	56	56	56	992	991	0.999	0.806	7	1	11,27,16,24,12,56,20,34	1000	1	2,14
atoll_s39_A	atoll	39	A	OPP	Core destroyed	668	v520	8	7	11	123	-1	-1	370	98	0.2649	1.892	6	1	14,11,12,123,13,109,34	668	0	14,2
atoll_s39_B	atoll	39	B	OPP	Core destroyed	480	v520	8	7	12	116	-1	-1	167	16	0.0958	4.192	6	1	20,47,14,36,12,113,116	480	1	2,14
drakkarfjord_s37_A	drakkarfjord	37	A	US	Core destroyed	116	v520	8	8	14	56	63	56	104	103	0.9904	7.692	7	1	14,15,26,56,27,37,30,34	116	0	26,4
drakkarfjord_s37_B	drakkarfjord	37	B	US	Core destroyed	96	v520	8	8	14	36	36	36	84	82	0.9762	9.524	6	2	20,22,14,25,15,29,36,32	96	1	2,24
drakkarfjord_s38_A	drakkarfjord	38	A	US	Core destroyed	88	v520	8	8	14	31	31	31	76	75	0.9868	10.526	7	1	14,15,26,22,28,26,31,29	88	0	26,4
drakkarfjord_s38_B	drakkarfjord	38	B	US	Core destroyed	125	v520	8	8	14	36	36	36	113	106	0.9381	7.08	6	2	20,22,14,25,15,29,36,32	125	1	2,24
drakkarfjord_s39_A	drakkarfjord	39	A	US	Core destroyed	100	v520	8	8	14	32	40	32	88	87	0.9886	9.091	6	2	14,15,20,22,29,26,32,29	100	0	26,4
drakkarfjord_s39_B	drakkarfjord	39	B	US	Core destroyed	114	v520	8	8	14	29	29	29	102	101	0.9902	7.843	7	1	24,26,15,29,14,28,18,25	114	1	2,24
glacierkeep_s37_A	glacierkeep	37	A	OPP	Core destroyed	431	v520	8	8	12	28	28	28	133	105	0.7895	6.015	6	2	13,12,13,16,14,20,28,23	431	0	14,26
glacierkeep_s37_B	glacierkeep	37	B	US	Core destroyed	457	v520	8	8	12	141	160	141	447	14	0.0313	1.79	6	2	141,15,13,14,12,19,15,16	457	1	14,2
glacierkeep_s38_A	glacierkeep	38	A	OPP	Core destroyed	609	v520	8	8	12	28	43	28	599	598	0.9983	1.336	6	2	13,12,13,16,14,20,28,24	609	0	14,26
glacierkeep_s38_B	glacierkeep	38	B	OPP	Titanium collected (tiebreak)	1000	v520	8	8	12	25	25	25	721	390	0.5409	1.11	6	2	14,13,13,17,12,25,16,23	1000	1	14,2
