tag	map	seed	seat	ours	cond	turn	arm	game_rounds	game_jumps	eid	birth	pos	dsq_core	dsq_centre	n_seats	coverage	coverage_ferry	best_cov_site	lifetime	died	death_round	n_launch	n_launch_seat	ever_launched
atoll_s61_A	atoll	61	A	US	Core destroyed	115	v520	115	13	33	10	12,4	2	8.5	8	1	1	2	105	0	-1	9	1	1
atoll_s61_A	atoll	61	A	US	Core destroyed	115	v520	115	13	82	36	14,0	1	6.5	8	2	2	2	79	0	-1	0	0	0
atoll_s61_B	atoll	61	B	US	Core destroyed	128	v520	128	17	31	10	4,13	2	4.5	8	2	2	2	118	0	-1	13	0	1
atoll_s62_B	atoll	62	B	OPP	Core destroyed	279	v520	279	51	26	9	5,13	5	8.5	8	1	1	2	14	1	23	8	0	1
atoll_s62_B	atoll	62	B	OPP	Core destroyed	279	v520	279	51	43	16	0,14	1	6.5	8	2	2	2	2	1	18	0	0	0
atoll_s62_B	atoll	62	B	OPP	Core destroyed	279	v520	279	51	76	38	5,15	4	6.5	8	2	2	2	241	0	-1	39	0	1
atoll_s62_B	atoll	62	B	OPP	Core destroyed	279	v520	279	51	89	51	0,14	1	6.5	8	2	2	2	106	1	157	0	0	0
atoll_s63_A	atoll	63	A	OPP	Core destroyed	190	v520	190	64	30	10	12,3	1	6.5	8	2	2	2	180	0	-1	60	17	1
atoll_s63_B	atoll	63	B	OPP	Core destroyed	314	v520	314	20	29	9	4,12	2	8.5	8	1	1	2	80	1	89	13	0	1
drakkarfjord_s61_A	drakkarfjord	61	A	US	Core destroyed	117	v520	117	10	23	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s61_B	drakkarfjord	61	B	US	Core destroyed	101	v520	101	10	20	13	6,20	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s62_A	drakkarfjord	62	A	US	Core destroyed	141	v520	141	18	23	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s62_A	drakkarfjord	62	A	US	Core destroyed	141	v520	141	18	77	36	25,6	2	4.5	8	2	2	2	2	1	38	0	0	0
drakkarfjord_s62_A	drakkarfjord	62	A	US	Core destroyed	141	v520	141	18	83	39	27,7	4	6.5	8	2	2	2	102	0	-1	8	0	1
drakkarfjord_s62_B	drakkarfjord	62	B	US	Core destroyed	101	v520	101	10	22	13	6,20	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s63_A	drakkarfjord	63	A	US	Core destroyed	90	v520	90	10	23	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s63_B	drakkarfjord	63	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	20	13	6,20	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s63_B	drakkarfjord	63	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	136	164	0,25	1	6.5	8	2	2	2	2	1	166	1	1	1
