tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
atoll_s28_A	atoll	28	A	US	Core destroyed	646	flagoff	8	6	7	172	-1	-1	581	57	0.0981	1.033	5	1	172,7,8,13,23,21	646	0	14,2
atoll_s28_B	atoll	28	B	US	Core destroyed	247	flagoff	8	6	7	180	-1	-1	173	39	0.2254	3.468	6	0	15,180,9,19,7,31	247	1	2,14
atoll_s29_A	atoll	29	A	US	Core destroyed	939	flagoff	8	5	8	892	-1	-1	111	40	0.3604	4.505	2	3	92,8,9,892,890	939	0	14,2
atoll_s29_B	atoll	29	B	OPP	Core destroyed	186	flagoff	8	5	8	35	-1	-1	126	52	0.4127	3.968	4	1	20,35,12,32,8	186	1	2,14
atoll_s30_A	atoll	30	A	US	Core destroyed	355	flagoff	8	8	7	266	290	266	270	14	0.0519	2.963	7	1	207,46,266,7,148,8,128,124	355	0	14,2
atoll_s30_B	atoll	30	B	OPP	Core destroyed	315	flagoff	8	0	-1	-1	-1	-1	57	3	0.0526	0.0	0	0		315	1	2,14
drakkarfjord_s28_A	drakkarfjord	28	A	US	Core destroyed	387	flagoff	8	8	10	230	-1	230	216	0	0.0	3.704	7	1	10,11,31,230,33,43,36,40	387	0	26,4
drakkarfjord_s28_B	drakkarfjord	28	B	US	Core destroyed	128	flagoff	8	8	10	87	87	87	85	0	0.0	9.412	7	1	84,77,87,74,20,14,11,10	128	1	2,24
drakkarfjord_s29_A	drakkarfjord	29	A	US	Core destroyed	268	flagoff	8	8	10	78	119	78	253	23	0.0909	3.162	7	1	10,11,30,78,32,44,35,41	268	0	26,4
drakkarfjord_s29_B	drakkarfjord	29	B	OPP	Core destroyed	281	flagoff	8	3	10	14	-1	-1	44	0	0.0	6.818	2	1	14,11,10	281	1	2,24
