tag	map	seed	seat	ours	cond	turn	arm	game_rounds	game_jumps	eid	birth	pos	dsq_core	dsq_centre	n_seats	coverage	coverage_ferry	best_cov_site	lifetime	died	death_round	n_launch	n_launch_seat	ever_launched
atoll_s31_A	atoll	31	A	US	Core destroyed	223	flagoff	223	31	21	6	14,5	4	6.5	8	2	2	2	3	1	9	2	1	1
atoll_s31_A	atoll	31	A	US	Core destroyed	223	flagoff	223	31	41	13	12,3	1	6.5	8	2	2	2	210	0	-1	27	0	1
atoll_s31_B	atoll	31	B	OPP	Core destroyed	323	flagoff	323	6	108	50	0,14	1	6.5	8	2	2	2	273	0	-1	0	0	0
atoll_s32_A	atoll	32	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	323	27	10	13,4	2	4.5	8	2	2	2	2	1	12	1	0	1
atoll_s32_A	atoll	32	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	323	33	13	12,2	1	6.5	8	2	2	2	987	0	-1	151	33	1
atoll_s32_A	atoll	32	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	323	390	284	13,7	17	22.5	8	0	0	2	1	1	285	1	0	1
atoll_s32_A	atoll	32	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	323	405	297	15,7	16	20.5	8	0	0	2	1	1	298	1	0	1
atoll_s33_A	atoll	33	A	US	Core destroyed	420	flagoff	420	17	27	8	14,5	4	6.5	8	2	2	2	2	1	10	1	1	1
atoll_s33_A	atoll	33	A	US	Core destroyed	420	flagoff	420	17	39	12	12,4	2	8.5	8	1	1	2	44	1	56	12	0	1
atoll_s33_A	atoll	33	A	US	Core destroyed	420	flagoff	420	17	172	93	12,7	17	26.5	8	0	0	2	1	1	94	1	0	1
atoll_s33_B	atoll	33	B	OPP	Core destroyed	241	flagoff	241	33	21	6	4,13	2	4.5	8	2	2	2	235	0	-1	29	4	1
drakkarfjord_s31_A	drakkarfjord	31	A	US	Core destroyed	800	flagoff	800	80	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s31_A	drakkarfjord	31	A	US	Core destroyed	800	flagoff	800	80	819	235	23,7	8	18.5	8	0	0	2	1	1	236	1	0	1
drakkarfjord_s31_B	drakkarfjord	31	B	OPP	Core destroyed	338	flagoff	338	5	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
