tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
atoll_s112_A	atoll	112	A	OPP	Titanium collected (tiebreak)	1000	flagoff	8	5	10	133	-1	-1	176	22	0.125	2.841	4	1	11,10,133,37,36	1000	0	14,2
atoll_s112_B	atoll	112	B	OPP	Core destroyed	256	flagoff	8	7	7	58	-1	-1	81	29	0.358	8.642	7	0	26,58,20,30,7,8,39	256	1	2,14
atoll_s113_A	atoll	113	A	US	Core destroyed	187	flagoff	8	7	10	113	-1	-1	183	157	0.8579	3.825	7	0	44,40,113,10,12,58,24	187	0	14,2
atoll_s113_B	atoll	113	B	OPP	Core destroyed	341	flagoff	8	6	7	37	-1	-1	215	24	0.1116	2.791	6	0	15,37,9,22,7,32	341	1	2,14
atoll_s114_A	atoll	114	A	OPP	Core destroyed	505	flagoff	8	3	7	119	-1	-1	240	91	0.3792	1.25	3	0	14,7,119	505	0	14,2
atoll_s114_B	atoll	114	B	OPP	Core destroyed	128	flagoff	8	1	8	8	-1	-1	33	4	0.1212	3.03	1	0	8	128	1	2,14
drakkarfjord_s112_A	drakkarfjord	112	A	OPP	Core destroyed	482	flagoff	8	3	10	440	-1	-1	141	0	0.0	2.128	2	1	10,11,440	482	0	26,4
drakkarfjord_s112_B	drakkarfjord	112	B	OPP	Core destroyed	309	flagoff	8	5	10	32	-1	-1	102	0	0.0	4.902	3	2	32,31,14,11,10	309	1	2,24
drakkarfjord_s113_A	drakkarfjord	113	A	US	Core destroyed	169	flagoff	8	8	10	68	-1	68	133	0	0.0	6.015	7	1	10,11,31,68,33,43,36,40	169	0	26,4
drakkarfjord_s113_B	drakkarfjord	113	B	OPP	Core destroyed	325	flagoff	8	4	10	45	-1	-1	74	0	0.0	5.405	3	1	45,14,11,10	325	1	2,24
drakkarfjord_s114_A	drakkarfjord	114	A	OPP	Core destroyed	805	flagoff	8	7	10	43	-1	-1	109	0	0.0	6.422	6	1	10,11,31,33,43,36,40	805	0	26,4
drakkarfjord_s114_B	drakkarfjord	114	B	US	Core destroyed	173	flagoff	8	8	10	74	-1	74	165	0	0.0	4.848	7	1	48,50,40,74,34,14,11,10	173	1	2,24
glacierkeep_s112_A	glacierkeep	112	A	OPP	Titanium collected (tiebreak)	1000	flagoff	8	8	9	63	-1	63	346	0	0.0	2.312	7	1	44,62,18,63,17,10,14,9	1000	0	14,26
glacierkeep_s112_B	glacierkeep	112	B	US	Core destroyed	277	flagoff	8	8	9	36	49	36	271	60	0.2214	2.952	8	0	36,32,14,29,9,25,10,22	277	1	14,2
glacierkeep_s113_A	glacierkeep	113	A	US	Core destroyed	377	flagoff	8	8	9	46	46	46	371	116	0.3127	2.156	8	0	41,43,23,46,19,10,14,9	377	0	14,26
glacierkeep_s113_B	glacierkeep	113	B	US	Titanium collected (tiebreak)	1000	flagoff	8	8	9	61	61	61	239	61	0.2552	3.347	8	0	33,29,61,26,9,22,10,19	1000	1	14,2
glacierkeep_s114_A	glacierkeep	114	A	US	Core destroyed	237	flagoff	8	8	10	44	44	44	231	200	0.8658	3.463	8	0	39,41,22,44,18,11,15,10	237	0	14,26
glacierkeep_s114_B	glacierkeep	114	B	US	Core destroyed	177	flagoff	8	8	9	36	62	36	171	139	0.8129	4.678	8	0	36,32,14,29,9,25,10,22	177	1	14,2
midgard_s112_A	midgard	112	A	US	Core destroyed	174	flagoff	8	6	51	80	-1	-1	130	127	0.9769	4.615	6	0	51,80,55,59,66,62	174	0	26,26
midgard_s112_B	midgard	112	B	OPP	Core destroyed	508	flagoff	8	6	57	107	-1	-1	88	57	0.6477	6.818	6	0	72,76,68,65,57,107	508	1	2,2
midgard_s113_A	midgard	113	A	US	Core destroyed	212	flagoff	8	7	49	83	-1	-1	171	161	0.9415	4.094	5	2	49,72,53,83,59,61,62	212	0	26,26
midgard_s113_B	midgard	113	B	OPP	Core destroyed	308	flagoff	8	7	55	92	-1	-1	263	256	0.9734	2.662	6	1	62,66,59,55,84,92,90	308	1	2,2
midgard_s114_A	midgard	114	A	US	Core destroyed	196	flagoff	8	7	53	101	-1	-1	151	148	0.9801	4.636	5	2	53,97,57,101,61,58,63	196	0	26,26
midgard_s114_B	midgard	114	B	US	Titanium collected (tiebreak)	1000	flagoff	8	7	54	189	-1	-1	954	952	0.9979	0.734	7	0	57,54,60,128,56,189,72	1000	1	2,2
nordkap_s112_A	nordkap	112	A	US	Core destroyed	417	flagoff	8	8	5	71	88	71	415	405	0.9759	1.928	7	1	22,66,21,71,44,6,54,5	417	0	9,18
nordkap_s112_B	nordkap	112	B	US	Core destroyed	164	flagoff	8	8	5	66	-1	66	162	149	0.9198	4.938	7	1	32,28,35,50,5,66,6,20	164	1	9,6
nordkap_s113_A	nordkap	113	A	OPP	Core destroyed	314	flagoff	8	7	4	36	-1	-1	264	237	0.8977	2.652	5	2	34,36,5,18,4,8,7	314	0	9,18
nordkap_s113_B	nordkap	113	B	US	Core destroyed	213	flagoff	8	7	5	29	-1	-1	211	197	0.9336	3.318	5	2	27,25,29,5,15,8,9	213	1	9,6
nordkap_s114_A	nordkap	114	A	US	Core destroyed	296	flagoff	8	8	4	172	174	172	294	227	0.7721	2.721	6	2	23,19,19,8,141,7,172,4	296	0	9,18
nordkap_s114_B	nordkap	114	B	OPP	Core destroyed	330	flagoff	8	5	5	29	-1	-1	150	98	0.6533	3.333	5	0	29,23,24,5,6	330	1	9,6
yulerune_s112_A	yulerune	112	A	OPP	Core destroyed	577	flagoff	8	5	38	57	-1	-1	552	545	0.9873	0.906	5	0	38,44,57,54,50	577	0	16,9
yulerune_s112_B	yulerune	112	B	US	Core destroyed	310	flagoff	8	7	32	71	-1	-1	285	279	0.9789	2.456	5	2	54,49,71,46,69,36,32	310	1	2,9
yulerune_s113_A	yulerune	113	A	OPP	Core destroyed	401	flagoff	8	5	32	52	-1	-1	376	364	0.9681	1.33	4	1	32,38,52,49,45	401	0	16,9
yulerune_s113_B	yulerune	113	B	US	Core destroyed	479	flagoff	8	6	36	58	-1	-1	442	374	0.8462	1.357	6	0	43,46,47,58,36,39	479	1	2,9
yulerune_s114_A	yulerune	114	A	US	Core destroyed	205	flagoff	8	7	32	67	-1	-1	180	171	0.95	3.889	6	1	32,67,38,43,42,41,45	205	0	16,9
yulerune_s114_B	yulerune	114	B	OPP	Core destroyed	184	flagoff	8	7	31	80	-1	-1	159	72	0.4528	4.403	6	1	39,36,34,33,31,32,80	184	1	2,9
