tag	map	seed	seat	ours	cond	turn	arm	game_rounds	game_jumps	eid	birth	pos	dsq_core	dsq_centre	n_seats	coverage	coverage_ferry	best_cov_site	lifetime	died	death_round	n_launch	n_launch_seat	ever_launched
atoll_s22_A	atoll	22	A	US	Core destroyed	232	v520	232	31	47	16	15,5	4	6.5	8	2	2	2	216	0	-1	16	0	1
atoll_s22_A	atoll	22	A	US	Core destroyed	232	v520	232	31	66	28	12,2	1	6.5	8	2	2	2	204	0	-1	11	0	1
atoll_s22_B	atoll	22	B	OPP	Core destroyed	635	v520	635	60	28	9	5,13	5	8.5	8	1	1	2	4	1	13	4	1	1
atoll_s22_B	atoll	22	B	OPP	Core destroyed	635	v520	635	60	42	14	4,12	2	8.5	8	1	1	2	621	0	-1	50	0	1
atoll_s22_B	atoll	22	B	OPP	Core destroyed	635	v520	635	60	267	388	7,15	16	20.5	8	0	0	2	4	1	392	1	0	1
atoll_s23_A	atoll	23	A	US	Titanium collected (tiebreak)	1000	v520	1000	38	37	12	12,3	1	6.5	8	2	2	2	36	1	48	8	1	1
atoll_s23_A	atoll	23	A	US	Titanium collected (tiebreak)	1000	v520	1000	38	192	91	17,1	5	8.5	8	1	1	2	33	1	124	0	0	0
atoll_s23_A	atoll	23	A	US	Titanium collected (tiebreak)	1000	v520	1000	38	330	153	15,6	9	12.5	8	0	0	2	4	1	157	1	0	1
atoll_s23_A	atoll	23	A	US	Titanium collected (tiebreak)	1000	v520	1000	38	357	165	13,0	2	8.5	8	1	1	2	11	1	176	0	0	0
atoll_s23_A	atoll	23	A	US	Titanium collected (tiebreak)	1000	v520	1000	38	383	177	13,6	10	14.5	8	0	0	2	4	1	181	1	0	1
atoll_s23_A	atoll	23	A	US	Titanium collected (tiebreak)	1000	v520	1000	38	601	275	10,7	25	40.5	8	0	0	2	4	1	279	1	0	1
atoll_s23_A	atoll	23	A	US	Titanium collected (tiebreak)	1000	v520	1000	38	650	298	12,5	5	12.5	8	0	0	2	1	1	299	0	0	0
atoll_s23_A	atoll	23	A	US	Titanium collected (tiebreak)	1000	v520	1000	38	1703	992	12,6	10	18.5	8	0	0	2	4	1	996	1	0	1
atoll_s23_B	atoll	23	B	OPP	Core destroyed	285	v520	285	9	26	9	4,11	5	14.5	8	0	0	2	4	1	13	1	0	1
atoll_s23_B	atoll	23	B	OPP	Core destroyed	285	v520	285	9	43	16	0,13	2	8.5	8	1	1	2	269	0	-1	4	1	1
atoll_s23_B	atoll	23	B	OPP	Core destroyed	285	v520	285	9	58	22	4,17	5	8.5	8	1	1	2	263	0	-1	0	0	0
atoll_s24_A	atoll	24	A	OPP	Core destroyed	460	v520	460	86	29	10	13,4	2	4.5	8	2	2	2	261	1	271	78	0	1
atoll_s24_B	atoll	24	B	OPP	Core destroyed	252	v520	252	67	31	10	4,13	2	4.5	8	2	2	2	242	0	-1	63	13	1
drakkarfjord_s22_A	drakkarfjord	22	A	US	Core destroyed	101	v520	101	10	22	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
