tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
atoll_s13_A	atoll	13	A	OPP	Core destroyed	189	parent	8	5	7	23	-1	-1	106	11	0.1038	4.717	5	0	7,8,13,23,21	189	0	14,2
atoll_s13_B	atoll	13	B	OPP	Core destroyed	246	parent	8	5	7	186	-1	-1	99	6	0.0606	5.051	5	0	34,9,186,7,15	246	1	2,14
atoll_s14_A	atoll	14	A	US	Core destroyed	301	parent	8	6	7	167	-1	-1	234	4	0.0171	2.564	5	1	129,7,8,167,110,109	301	0	14,2
atoll_s14_B	atoll	14	B	OPP	Core destroyed	355	parent	8	5	8	162	-1	-1	91	12	0.1319	5.495	5	0	158,146,162,143,8	355	1	2,14
atoll_s15_A	atoll	15	A	US	Core destroyed	187	parent	8	7	10	113	-1	-1	183	157	0.8579	3.825	7	0	44,40,113,10,12,58,24	187	0	14,2
atoll_s15_B	atoll	15	B	OPP	Core destroyed	219	parent	8	5	8	35	-1	-1	122	53	0.4344	4.098	5	0	20,35,15,31,8	219	1	2,14
drakkarfjord_s13_A	drakkarfjord	13	A	US	Core destroyed	796	parent	8	8	10	89	89	89	295	76	0.2576	2.712	7	1	10,11,29,89,31,72,34,42	796	0	26,4
drakkarfjord_s13_B	drakkarfjord	13	B	US	Core destroyed	332	parent	8	8	10	46	107	46	233	108	0.4635	3.433	6	2	46,42,10,36,11,35,17,21	332	1	2,24
drakkarfjord_s14_A	drakkarfjord	14	A	US	Core destroyed	173	parent	8	8	10	65	75	65	165	0	0.0	4.848	7	1	10,11,25,65,27,37,30,34	173	0	26,4
drakkarfjord_s14_B	drakkarfjord	14	B	US	Core destroyed	123	parent	8	8	10	48	48	48	115	0	0.0	6.957	7	1	40,36,48,33,21,14,11,10	123	1	2,24
drakkarfjord_s15_A	drakkarfjord	15	A	OPP	Core destroyed	414	parent	8	7	10	43	-1	-1	68	0	0.0	10.294	6	1	10,11,31,33,43,36,40	414	0	26,4
drakkarfjord_s15_B	drakkarfjord	15	B	OPP	Core destroyed	242	parent	8	4	10	45	-1	-1	96	0	0.0	4.167	3	1	45,14,11,10	242	1	2,24
glacierkeep_s13_A	glacierkeep	13	A	OPP	Core destroyed	376	parent	8	8	9	55	-1	55	49	0	0.0	16.327	7	1	42,46,18,55,17,10,14,9	376	0	14,26
glacierkeep_s13_B	glacierkeep	13	B	US	Core destroyed	169	parent	8	8	9	36	56	36	163	62	0.3804	4.908	8	0	36,32,14,29,9,25,10,22	169	1	14,2
glacierkeep_s14_A	glacierkeep	14	A	US	Core destroyed	218	parent	8	8	10	49	49	49	212	183	0.8632	3.774	8	0	45,47,30,49,18,11,15,10	218	0	14,26
glacierkeep_s14_B	glacierkeep	14	B	US	Core destroyed	280	parent	8	8	10	37	37	37	230	0	0.0	3.478	8	0	37,33,15,30,10,26,11,23	280	1	14,2
glacierkeep_s15_A	glacierkeep	15	A	US	Core destroyed	133	parent	8	8	9	44	44	44	127	55	0.4331	6.299	8	0	36,40,21,44,17,10,14,9	133	0	14,26
glacierkeep_s15_B	glacierkeep	15	B	US	Core destroyed	213	parent	8	8	8	35	52	35	207	176	0.8502	3.865	6	2	35,31,9,28,8,26,11,12	213	1	14,2
midgard_s13_A	midgard	13	A	OPP	Core destroyed	210	parent	8	5	49	65	-1	-1	168	165	0.9821	2.976	5	0	49,53,62,61,65	210	0	26,26
midgard_s13_B	midgard	13	B	OPP	Core destroyed	340	parent	8	5	54	104	-1	-1	133	73	0.5489	3.759	5	0	104,64,68,58,54	340	1	2,2
midgard_s14_A	midgard	14	A	OPP	Core destroyed	210	parent	8	7	47	97	-1	-1	170	161	0.9471	4.118	5	2	47,94,51,97,55,67,63	210	0	26,26
midgard_s14_B	midgard	14	B	OPP	Core destroyed	573	parent	8	6	53	90	-1	-1	427	108	0.2529	1.405	6	0	60,55,63,61,90,53	573	1	2,2
midgard_s15_A	midgard	15	A	OPP	Core destroyed	582	parent	8	6	53	82	-1	-1	76	13	0.1711	7.895	6	0	53,82,57,61,68,64	582	0	26,26
midgard_s15_B	midgard	15	B	US	Titanium collected (tiebreak)	1000	parent	8	6	54	110	-1	-1	590	320	0.5424	1.017	6	0	74,94,71,58,110,54	1000	1	2,2
nordkap_s13_A	nordkap	13	A	OPP	Core destroyed	159	parent	8	4	5	39	-1	-1	157	110	0.7006	2.548	4	0	39,36,6,5	159	0	9,18
nordkap_s13_B	nordkap	13	B	US	Core destroyed	351	parent	8	7	5	28	-1	-1	349	340	0.9742	2.006	7	0	16,18,10,22,5,6,28	351	1	9,6
nordkap_s14_A	nordkap	14	A	US	Core destroyed	393	parent	8	8	5	108	321	108	310	77	0.2484	2.581	8	0	54,56,15,59,108,6,10,5	393	0	9,18
nordkap_s14_B	nordkap	14	B	US	Core destroyed	125	parent	8	8	5	30	39	30	123	110	0.8943	6.504	8	0	16,18,10,21,5,25,6,30	125	1	9,6
nordkap_s15_A	nordkap	15	A	US	Core destroyed	848	parent	8	8	4	65	65	65	779	709	0.9101	1.027	6	2	24,65,59,5,30,4,8,7	848	0	9,18
nordkap_s15_B	nordkap	15	B	US	Core destroyed	279	parent	8	8	5	77	77	77	277	161	0.5812	2.888	7	1	16,18,10,45,5,61,6,77	279	1	9,6
