tag	map	seed	seat	ours	cond	turn	arm	arrive	sent	kill	last	window	ge1	ge2	nobody	two_body_share	bought_sentinel	ge1_fp	ge2_fp	nobody_fp
atoll_s37_A	atoll	37	A	OPP	Core destroyed	376	v520	11	88	-1	375	77	77	19	0.0	0.2468	1	77	25	0.0
atoll_s37_B	atoll	37	B	US	Titanium collected (tiebreak)	1000	v520	11	-1	-1	999	989	41	2	0.9585	0.002	0	142	4	0.8564
atoll_s38_A	atoll	38	A	OPP	Core destroyed	189	v520	10	68	-1	188	58	56	12	0.0345	0.2069	1	58	36	0.0
atoll_s38_B	atoll	38	B	US	Titanium collected (tiebreak)	1000	v520	11	-1	-1	999	989	511	15	0.4833	0.0152	0	989	39	0.0
atoll_s39_A	atoll	39	A	OPP	Core destroyed	668	v520	10	325	-1	667	315	182	54	0.4222	0.1714	1	252	83	0.2
atoll_s39_B	atoll	39	B	OPP	Core destroyed	480	v520	11	440	-1	479	429	58	1	0.8648	0.0023	1	94	12	0.7809
drakkarfjord_s37_A	drakkarfjord	37	A	US	Core destroyed	116	v520	14	60	115	115	46	36	11	0.2174	0.2391	1	46	37	0.0
drakkarfjord_s37_B	drakkarfjord	37	B	US	Core destroyed	96	v520	14	40	95	95	26	24	12	0.0769	0.4615	1	26	24	0.0
drakkarfjord_s38_A	drakkarfjord	38	A	US	Core destroyed	88	v520	14	32	87	87	18	16	5	0.1111	0.2778	1	18	17	0.0
drakkarfjord_s38_B	drakkarfjord	38	B	US	Core destroyed	125	v520	14	41	124	124	27	22	9	0.1852	0.3333	1	27	22	0.0
drakkarfjord_s39_A	drakkarfjord	39	A	US	Core destroyed	100	v520	14	41	99	99	27	23	7	0.1481	0.2593	1	27	23	0.0
drakkarfjord_s39_B	drakkarfjord	39	B	US	Core destroyed	114	v520	14	40	113	113	26	22	9	0.1538	0.3462	1	26	25	0.0
glacierkeep_s37_A	glacierkeep	37	A	OPP	Core destroyed	431	v520	12	76	-1	430	64	64	44	0.0	0.6875	1	64	62	0.0
glacierkeep_s37_B	glacierkeep	37	B	US	Core destroyed	457	v520	12	349	456	456	337	176	6	0.4777	0.0178	1	322	11	0.0445
glacierkeep_s38_A	glacierkeep	38	A	OPP	Core destroyed	609	v520	12	88	-1	608	76	59	38	0.2237	0.5	1	76	72	0.0
glacierkeep_s38_B	glacierkeep	38	B	OPP	Titanium collected (tiebreak)	1000	v520	12	56	-1	999	44	14	9	0.6818	0.2045	1	42	14	0.0455
glacierkeep_s39_A	glacierkeep	39	A	US	Core destroyed	145	v520	12	89	144	144	77	70	9	0.0909	0.1169	1	77	12	0.0
glacierkeep_s39_B	glacierkeep	39	B	US	Harvesters (tiebreak)	1000	v520	12	-1	-1	999	988	605	71	0.3877	0.0719	0	988	981	0.0
midgard_s37_A	midgard	37	A	OPP	Core destroyed	353	v520	48	-1	-1	352	305	142	106	0.5344	0.3475	0	146	111	0.5213
midgard_s37_B	midgard	37	B	US	Core destroyed	188	v520	47	132	187	187	85	85	80	0.0	0.9412	1	85	80	0.0
midgard_s38_A	midgard	38	A	US	Core destroyed	255	v520	52	199	254	254	147	147	142	0.0	0.966	1	147	147	0.0
midgard_s38_B	midgard	38	B	OPP	Core destroyed	421	v520	50	116	-1	420	66	66	47	0.0	0.7121	1	66	63	0.0
midgard_s39_A	midgard	39	A	OPP	Core destroyed	247	v520	53	47	-1	246	0	0	0			1	0	0	
midgard_s39_B	midgard	39	B	US	Core destroyed	993	v520	47	971	992	992	924	273	162	0.7045	0.1753	1	293	168	0.6829
nordkap_s37_A	nordkap	37	A	OPP	Core destroyed	297	v520	9	123	-1	296	114	114	65	0.0	0.5702	1	114	71	0.0
nordkap_s37_B	nordkap	37	B	OPP	Core destroyed	189	v520	10	-1	-1	188	179	39	12	0.7821	0.067	0	49	20	0.7263
nordkap_s38_A	nordkap	38	A	OPP	Core destroyed	612	v520	8	64	-1	611	56	52	19	0.0714	0.3393	1	56	47	0.0
nordkap_s38_B	nordkap	38	B	OPP	Core destroyed	625	v520	10	-1	-1	624	615	62	12	0.8992	0.0195	0	81	17	0.8683
nordkap_s39_A	nordkap	39	A	OPP	Core destroyed	446	v520	8	48	-1	445	40	35	16	0.125	0.4	1	39	31	0.025
nordkap_s39_B	nordkap	39	B	US	Core destroyed	433	v520	13	144	432	432	131	85	59	0.3511	0.4504	1	131	122	0.0
yulerune_s37_A	yulerune	37	A	OPP	Core destroyed	170	v520	35	-1	-1	169	135	135	38	0.0	0.2815	0	135	45	0.0
yulerune_s37_B	yulerune	37	B	OPP	Core destroyed	155	v520	29	-1	-1	154	126	122	65	0.0317	0.5159	0	126	77	0.0
yulerune_s38_A	yulerune	38	A	US	Core destroyed	251	v520	30	194	250	250	164	164	155	0.0	0.9451	1	164	164	0.0
yulerune_s38_B	yulerune	38	B	OPP	Core destroyed	273	v520	33	-1	-1	272	240	41	29	0.8292	0.1208	0	41	36	0.8292
yulerune_s39_A	yulerune	39	A	OPP	Core destroyed	154	v520	30	-1	-1	153	124	124	65	0.0	0.5242	0	124	70	0.0
yulerune_s39_B	yulerune	39	B	OPP	Core destroyed	287	v520	33	-1	-1	286	254	64	46	0.748	0.1811	0	73	48	0.7126
