tag	map	seed	seat	ours	cond	turn	arm	game_rounds	game_jumps	eid	birth	pos	dsq_core	dsq_centre	n_seats	coverage	coverage_ferry	best_cov_site	lifetime	died	death_round	n_launch	n_launch_seat	ever_launched
atoll_s13_A	atoll	13	A	US	Core destroyed	231	v520	231	15	33	10	12,4	2	8.5	8	1	1	2	221	0	-1	11	1	1
atoll_s13_A	atoll	13	A	US	Core destroyed	231	v520	231	15	82	36	14,0	1	6.5	8	2	2	2	195	0	-1	0	0	0
atoll_s13_B	atoll	13	B	US	Core destroyed	557	v520	557	70	31	10	4,13	2	4.5	8	2	2	2	163	1	173	57	1	1
atoll_s13_B	atoll	13	B	US	Core destroyed	557	v520	557	70	183	173	1,9	17	32.5	8	0	0	2	4	1	177	1	0	1
atoll_s13_B	atoll	13	B	US	Core destroyed	557	v520	557	70	379	538	2,10	9	20.5	8	0	0	2	4	1	542	1	0	1
atoll_s14_A	atoll	14	A	OPP	Core destroyed	645	v520	645	43	34	13	12,3	1	6.5	8	2	2	2	134	1	147	19	0	1
atoll_s14_A	atoll	14	A	OPP	Core destroyed	645	v520	645	43	257	168	12,4	2	8.5	8	1	1	2	105	1	273	8	1	1
atoll_s14_A	atoll	14	A	OPP	Core destroyed	645	v520	645	43	536	414	12,4	2	8.5	8	1	1	2	6	1	420	1	0	1
atoll_s14_B	atoll	14	B	OPP	Core destroyed	152	v520	152	16	32	10	4,13	2	4.5	8	2	2	2	142	0	-1	12	2	1
atoll_s15_A	atoll	15	A	US	Core destroyed	231	v520	231	15	33	10	12,4	2	8.5	8	1	1	2	221	0	-1	11	1	1
atoll_s15_A	atoll	15	A	US	Core destroyed	231	v520	231	15	82	36	14,0	1	6.5	8	2	2	2	195	0	-1	0	0	0
atoll_s15_B	atoll	15	B	US	Core destroyed	417	v520	417	50	27	9	4,11	5	14.5	8	0	0	2	4	1	13	1	0	1
atoll_s15_B	atoll	15	B	US	Core destroyed	417	v520	417	50	31	11	0,15	1	6.5	8	2	2	2	406	0	-1	36	2	1
atoll_s15_B	atoll	15	B	US	Core destroyed	417	v520	417	50	33	11	5,14	4	6.5	8	2	2	2	406	0	-1	5	0	1
atoll_s15_B	atoll	15	B	US	Core destroyed	417	v520	417	50	144	144	1,11	5	14.5	8	0	0	2	4	1	148	1	0	1
drakkarfjord_s13_A	drakkarfjord	13	A	US	Core destroyed	179	v520	179	10	23	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s13_B	drakkarfjord	13	B	US	Core destroyed	117	v520	117	15	20	13	6,20	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s13_B	drakkarfjord	13	B	US	Core destroyed	117	v520	117	15	85	36	2,27	4	6.5	8	2	2	2	81	0	-1	5	0	1
drakkarfjord_s14_A	drakkarfjord	14	A	US	Core destroyed	106	v520	106	10	22	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s14_B	drakkarfjord	14	B	OPP	Core destroyed	521	v520	521	11	22	13	6,20	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s14_B	drakkarfjord	14	B	OPP	Core destroyed	521	v520	521	11	82	39	0,25	1	6.5	8	2	2	2	482	0	-1	1	0	1
drakkarfjord_s15_A	drakkarfjord	15	A	US	Core destroyed	100	v520	100	10	24	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s15_B	drakkarfjord	15	B	US	Core destroyed	101	v520	101	10	22	13	6,20	18	32.5	8	0	0	2	2	1	15	2	0	1
glacierkeep_s13_A	glacierkeep	13	A	US	Core destroyed	111	v520	111	8	15	11	16,23	5	14.5	8	0	0	2	2	1	13	2	0	1
