tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
atoll_s25_A	atoll	25	A	US	Core destroyed	156	parent	8	5	10	83	-1	-1	152	0	0.0	3.289	5	0	15,10,60,83,81	156	0	14,2
atoll_s25_B	atoll	25	B	US	Core destroyed	691	parent	8	5	37	347	-1	-1	286	19	0.0664	1.748	3	2	330,37,347,218,332	691	1	2,14
atoll_s26_A	atoll	26	A	US	Core destroyed	800	parent	8	5	8	100	-1	-1	321	186	0.5794	1.558	4	1	8,9,40,100,43	800	0	14,2
atoll_s26_B	atoll	26	B	OPP	Core destroyed	266	parent	8	5	8	59	-1	-1	262	90	0.3435	1.908	5	0	10,38,8,59,30	266	1	2,14
atoll_s27_A	atoll	27	A	US	Core destroyed	179	parent	8	8	8	117	117	117	175	151	0.8629	4.571	8	0	13,8,93,117,104,48,82,76	179	0	14,2
atoll_s27_B	atoll	27	B	OPP	Core destroyed	128	parent	8	2	48	49	-1	-1	39	0	0.0	5.128	2	0	49,48	128	1	2,14
drakkarfjord_s25_A	drakkarfjord	25	A	US	Core destroyed	374	parent	8	8	10	90	96	90	264	0	0.0	3.03	7	1	10,11,25,90,27,37,30,34	374	0	26,4
drakkarfjord_s25_B	drakkarfjord	25	B	US	Core destroyed	324	parent	8	8	10	46	107	46	235	108	0.4596	3.404	6	2	46,42,10,36,11,35,17,21	324	1	2,24
drakkarfjord_s26_A	drakkarfjord	26	A	OPP	Core destroyed	300	parent	8	5	10	112	-1	-1	50	0	0.0	10.0	4	1	10,11,112,109,104	300	0	26,4
drakkarfjord_s26_B	drakkarfjord	26	B	US	Titanium collected (tiebreak)	1000	parent	8	8	10	109	109	109	295	0	0.0	2.712	6	2	35,37,109,40,19,13,17,10	1000	1	2,24
drakkarfjord_s27_A	drakkarfjord	27	A	US	Core destroyed	221	parent	8	8	10	103	115	103	212	13	0.0613	3.774	7	1	10,11,29,103,31,57,34,42	221	0	26,4
drakkarfjord_s27_B	drakkarfjord	27	B	OPP	Core destroyed	436	parent	8	3	10	14	-1	-1	111	0	0.0	2.703	2	1	14,11,10	436	1	2,24
glacierkeep_s25_A	glacierkeep	25	A	US	Core destroyed	158	parent	8	8	9	44	44	44	152	126	0.8289	5.263	8	0	39,41,29,44,17,10,14,9	158	0	14,26
glacierkeep_s25_B	glacierkeep	25	B	US	Core destroyed	401	parent	8	8	8	29	39	29	157	69	0.4395	5.096	6	2	29,25,9,22,8,18,11,12	401	1	14,2
glacierkeep_s26_A	glacierkeep	26	A	OPP	Core destroyed	473	parent	8	8	9	51	69	51	228	70	0.307	3.509	8	0	46,48,28,51,17,10,14,9	473	0	14,26
glacierkeep_s26_B	glacierkeep	26	B	US	Core destroyed	129	parent	8	8	9	36	49	36	123	45	0.3659	6.504	8	0	36,32,14,29,9,25,10,22	129	1	14,2
glacierkeep_s27_A	glacierkeep	27	A	OPP	Core destroyed	405	parent	8	8	9	55	55	55	118	77	0.6525	6.78	8	0	55,51,28,48,17,10,14,9	405	0	14,26
glacierkeep_s27_B	glacierkeep	27	B	US	Core destroyed	185	parent	8	8	9	36	49	36	158	120	0.7595	5.063	8	0	36,32,14,29,9,25,10,22	185	1	14,2
midgard_s25_A	midgard	25	A	US	Core destroyed	501	parent	8	6	51	103	-1	-1	457	451	0.9869	1.313	6	0	51,103,55,69,87,72	501	0	26,26
midgard_s25_B	midgard	25	B	US	Titanium collected (tiebreak)	1000	parent	8	6	56	91	-1	-1	952	948	0.9958	0.63	6	0	67,64,64,60,91,56	1000	1	2,2
midgard_s26_A	midgard	26	A	US	Core destroyed	247	parent	8	7	52	96	-1	-1	203	176	0.867	3.448	5	2	52,80,56,96,60,67,63	247	0	26,26
midgard_s26_B	midgard	26	B	OPP	Core destroyed	293	parent	8	7	59	104	-1	-1	245	240	0.9796	2.857	6	1	71,63,74,104,59,91,78	293	1	2,2
midgard_s27_A	midgard	27	A	OPP	Core destroyed	504	parent	8	6	65	128	-1	-1	185	125	0.6757	3.243	4	2	92,74,128,73,65,70	504	0	26,26
midgard_s27_B	midgard	27	B	US	Core destroyed	161	parent	8	6	55	81	-1	-1	117	114	0.9744	5.128	6	0	63,67,60,55,81,66	161	1	2,2
nordkap_s25_A	nordkap	25	A	OPP	Core destroyed	293	parent	8	7	5	32	-1	-1	106	32	0.3019	6.604	7	0	27,29,19,32,5,15,6	293	0	9,18
nordkap_s25_B	nordkap	25	B	OPP	Core destroyed	575	parent	8	7	4	34	-1	-1	260	165	0.6346	2.692	6	1	13,15,5,20,4,34,26	575	1	9,6
nordkap_s26_A	nordkap	26	A	US	Core destroyed	883	parent	8	7	5	788	-1	-1	881	870	0.9875	0.795	5	2	22,788,19,76,6,99,5	883	0	9,18
nordkap_s26_B	nordkap	26	B	OPP	Core destroyed	920	parent	8	8	5	328	-1	328	352	77	0.2188	2.273	8	0	16,18,10,21,5,328,6,190	920	1	9,6
nordkap_s27_A	nordkap	27	A	US	Core destroyed	388	parent	8	8	4	109	-1	109	358	247	0.6899	2.235	7	1	27,25,70,22,109,20,5,4	388	0	9,18
nordkap_s27_B	nordkap	27	B	US	Core destroyed	170	parent	8	8	5	37	37	37	168	154	0.9167	4.762	7	1	32,30,37,21,5,15,8,9	170	1	9,6
yulerune_s25_A	yulerune	25	A	OPP	Core destroyed	189	parent	8	6	32	55	-1	-1	164	159	0.9695	3.659	6	0	32,39,55,48,52,47	189	0	16,9
yulerune_s25_B	yulerune	25	B	OPP	Core destroyed	315	parent	8	6	39	94	-1	-1	109	100	0.9174	5.505	5	1	57,53,94,50,43,39	315	1	2,9
yulerune_s26_A	yulerune	26	A	OPP	Core destroyed	258	parent	8	5	34	51	-1	-1	130	109	0.8385	3.846	4	1	34,44,39,43,51	258	0	16,9
yulerune_s26_B	yulerune	26	B	OPP	Core destroyed	294	parent	8	7	34	58	-1	-1	138	97	0.7029	5.072	5	2	44,39,57,36,58,34,41	294	1	2,9
yulerune_s27_A	yulerune	27	A	OPP	Core destroyed	193	parent	8	5	31	42	-1	-1	168	161	0.9583	2.976	5	0	38,42,31,34,42	193	0	16,9
yulerune_s27_B	yulerune	27	B	US	Core destroyed	274	parent	8	6	32	70	-1	-1	252	244	0.9683	2.381	5	1	36,45,70,42,35,32	274	1	2,9
