tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
atoll_s106_A	atoll	106	A	OPP	Core destroyed	347	v520	8	6	11	34	-1	-1	81	12	0.1481	7.407	4	2	12,11,12,13,34,19	347	0	14,2
atoll_s106_B	atoll	106	B	OPP	Core destroyed	336	v520	8	6	11	69	-1	-1	128	72	0.5625	4.688	5	1	11,26,19,24,14,69	336	1	2,14
atoll_s107_A	atoll	107	A	US	Core destroyed	576	v520	8	5	12	86	-1	-1	156	21	0.1346	3.205	5	0	86,12,14,21,19	576	0	14,2
atoll_s107_B	atoll	107	B	US	Core destroyed	135	v520	8	6	11	30	-1	-1	127	126	0.9921	4.724	5	1	17,30,12,19,11,14	135	1	2,14
atoll_s108_A	atoll	108	A	US	Core destroyed	883	v520	8	6	12	749	-1	-1	342	116	0.3392	1.754	6	0	15,12,79,13,39,749	883	0	14,2
atoll_s108_B	atoll	108	B	OPP	Core destroyed	223	v520	8	6	12	65	-1	-1	215	29	0.1349	2.791	6	0	22,65,15,37,12,20	223	1	2,14
drakkarfjord_s106_A	drakkarfjord	106	A	US	Core destroyed	116	v520	8	8	14	110	-1	110	104	80	0.7692	7.692	7	1	14,15,26,110,27,37,30,34	116	0	26,4
drakkarfjord_s106_B	drakkarfjord	106	B	US	Core destroyed	101	v520	8	8	14	38	38	38	89	87	0.9775	8.989	7	1	20,22,14,25,15,29,38,32	101	1	2,24
drakkarfjord_s107_A	drakkarfjord	107	A	US	Core destroyed	88	v520	8	8	14	31	31	31	76	75	0.9868	10.526	7	1	14,15,26,22,28,26,31,29	88	0	26,4
drakkarfjord_s107_B	drakkarfjord	107	B	US	Core destroyed	122	v520	8	8	14	31	31	31	110	108	0.9818	7.273	7	1	20,22,14,26,15,30,27,31	122	1	2,24
drakkarfjord_s108_A	drakkarfjord	108	A	US	Core destroyed	106	v520	8	8	14	30	30	30	94	93	0.9894	8.511	6	2	14,15,20,26,22,30,25,29	106	0	26,4
drakkarfjord_s108_B	drakkarfjord	108	B	US	Core destroyed	100	v520	8	8	14	43	43	43	88	86	0.9773	9.091	7	1	20,22,14,25,15,29,43,32	100	1	2,24
glacierkeep_s106_A	glacierkeep	106	A	US	Core destroyed	111	v520	8	8	12	40	40	40	101	100	0.9901	7.921	6	2	28,22,13,13,14,12,40,15	111	0	14,26
glacierkeep_s106_B	glacierkeep	106	B	US	Core destroyed	217	v520	8	8	12	21	44	21	151	117	0.7748	5.298	5	3	14,13,13,17,12,21,15,16	217	1	14,2
glacierkeep_s107_A	glacierkeep	107	A	US	Core destroyed	116	v520	8	8	12	32	46	32	106	105	0.9906	7.547	6	2	13,12,13,16,14,20,32,24	116	0	14,26
glacierkeep_s107_B	glacierkeep	107	B	OPP	Core destroyed	525	v520	8	8	12	21	123	21	515	514	0.9981	1.553	5	3	14,13,13,17,12,21,15,16	525	1	14,2
glacierkeep_s108_A	glacierkeep	108	A	US	Core destroyed	159	v520	8	8	12	28	72	28	149	148	0.9933	5.369	5	3	13,12,13,15,14,16,28,22	159	0	14,26
glacierkeep_s108_B	glacierkeep	108	B	OPP	Harvesters (tiebreak)	1000	v520	8	8	12	21	760	21	445	82	0.1843	1.798	5	3	14,13,13,17,12,21,15,16	1000	1	14,2
midgard_s106_A	midgard	106	A	OPP	Core destroyed	320	v520	8	7	49	102	-1	-1	108	96	0.8889	6.481	5	2	49,92,53,102,57,56,60	320	0	26,26
midgard_s106_B	midgard	106	B	US	Core destroyed	457	v520	8	7	55	118	-1	-1	413	408	0.9879	1.695	4	3	62,66,59,112,55,118,81	457	1	2,2
midgard_s107_A	midgard	107	A	OPP	Core destroyed	318	v520	8	3	54	62	-1	-1	66	27	0.4091	4.545	3	0	54,58,62	318	0	26,26
