tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
atoll_s49_A	atoll	49	A	OPP	Core destroyed	189	flagoff	8	5	7	23	-1	-1	106	11	0.1038	4.717	5	0	7,8,13,23,21	189	0	14,2
atoll_s49_B	atoll	49	B	US	Core destroyed	208	flagoff	8	6	7	40	-1	-1	204	85	0.4167	2.941	5	1	36,40,33,7,8,21	208	1	2,14
atoll_s50_A	atoll	50	A	OPP	Core destroyed	879	flagoff	8	3	8	234	-1	-1	152	18	0.1184	1.974	2	1	10,8,234	879	0	14,2
atoll_s50_B	atoll	50	B	OPP	Core destroyed	310	flagoff	8	6	8	220	-1	-1	177	11	0.0621	3.39	5	1	199,220,150,202,8,62	310	1	2,14
atoll_s51_A	atoll	51	A	US	Core destroyed	413	flagoff	8	6	8	355	-1	-1	188	10	0.0532	3.191	5	1	10,8,355,351,317,326	413	0	14,2
atoll_s51_B	atoll	51	B	OPP	Core destroyed	186	flagoff	8	8	8	179	-1	179	156	51	0.3269	5.128	7	1	20,35,12,32,8,179,146,148	186	1	2,14
drakkarfjord_s49_A	drakkarfjord	49	A	US	Core destroyed	249	flagoff	8	8	10	65	72	65	228	83	0.364	3.509	7	1	10,11,25,65,27,37,30,34	249	0	26,4
drakkarfjord_s49_B	drakkarfjord	49	B	US	Core destroyed	123	flagoff	8	8	10	46	46	46	115	0	0.0	6.957	7	1	40,36,46,33,21,14,11,10	123	1	2,24
drakkarfjord_s50_A	drakkarfjord	50	A	OPP	Core destroyed	437	flagoff	8	2	10	11	-1	-1	102	0	0.0	1.961	1	1	10,11	437	0	26,4
drakkarfjord_s50_B	drakkarfjord	50	B	US	Core destroyed	144	flagoff	8	8	10	48	48	48	136	0	0.0	5.882	7	1	40,36,48,33,21,14,11,10	144	1	2,24
drakkarfjord_s51_A	drakkarfjord	51	A	OPP	Titanium collected (tiebreak)	1000	flagoff	8	8	10	65	-1	65	79	0	0.0	10.127	6	2	10,11,25,65,27,37,30,34	1000	0	26,4
drakkarfjord_s51_B	drakkarfjord	51	B	US	Core destroyed	997	flagoff	8	8	10	70	179	70	202	0	0.0	3.96	7	1	64,66,29,70,58,14,11,10	997	1	2,24
glacierkeep_s49_A	glacierkeep	49	A	US	Core destroyed	112	flagoff	8	8	9	44	44	44	106	51	0.4811	7.547	8	0	36,40,21,44,17,10,14,9	112	0	14,26
glacierkeep_s49_B	glacierkeep	49	B	US	Core destroyed	565	flagoff	8	8	9	41	46	41	454	60	0.1322	1.762	8	0	36,38,20,41,9,40,10,39	565	1	14,2
glacierkeep_s50_A	glacierkeep	50	A	US	Core destroyed	380	flagoff	8	8	9	47	56	47	189	0	0.0	4.233	7	1	40,44,18,47,17,10,14,9	380	0	14,26
glacierkeep_s50_B	glacierkeep	50	B	US	Core destroyed	185	flagoff	8	8	9	36	60	36	179	148	0.8268	4.469	8	0	36,32,14,29,9,25,10,22	185	1	14,2
glacierkeep_s51_A	glacierkeep	51	A	US	Core destroyed	201	flagoff	8	8	9	48	48	48	195	170	0.8718	4.103	8	0	43,45,21,48,17,10,14,9	201	0	14,26
glacierkeep_s51_B	glacierkeep	51	B	US	Titanium collected (tiebreak)	1000	flagoff	8	8	9	36	48	36	223	171	0.7668	3.587	8	0	36,32,14,29,9,25,10,22	1000	1	14,2
